epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1544561589610,2018-12-11T15:53:09.610,1.942,0.528,0.840,0.191
1544561589610,2018-12-11T15:53:09.610,1.942,0.530,0.837,0.195
1544561589610,2018-12-11T15:53:09.610,1.942,0.521,0.839,0.190
1544561589718,2018-12-11T15:53:09.718,2.050,0.521,0.842,0.185
1544561589718,2018-12-11T15:53:09.718,2.050,0.524,0.842,0.185
1544561589718,2018-12-11T15:53:09.718,2.050,0.522,0.840,0.194
1544561589833,2018-12-11T15:53:09.833,2.165,0.525,0.839,0.197
1544561589833,2018-12-11T15:53:09.833,2.165,0.527,0.841,0.191
1544561589833,2018-12-11T15:53:09.833,2.165,0.523,0.839,0.192
1544561589970,2018-12-11T15:53:09.970,2.302,0.519,0.840,0.190
1544561589970,2018-12-11T15:53:09.970,2.302,0.518,0.838,0.190
1544561589970,2018-12-11T15:53:09.970,2.302,0.521,0.839,0.192
1544561590090,2018-12-11T15:53:10.090,2.422,0.525,0.840,0.192
1544561590090,2018-12-11T15:53:10.090,2.422,0.520,0.836,0.192
1544561590090,2018-12-11T15:53:10.090,2.422,0.520,0.836,0.193
1544561590222,2018-12-11T15:53:10.222,2.554,0.525,0.837,0.195
1544561590222,2018-12-11T15:53:10.222,2.554,0.523,0.837,0.193
1544561590222,2018-12-11T15:53:10.222,2.554,0.522,0.836,0.194
1544561590326,2018-12-11T15:53:10.326,2.658,0.524,0.838,0.195
1544561590326,2018-12-11T15:53:10.326,2.658,0.526,0.838,0.195
1544561590326,2018-12-11T15:53:10.326,2.658,0.522,0.839,0.195
1544561590448,2018-12-11T15:53:10.448,2.780,0.523,0.841,0.194
1544561590448,2018-12-11T15:53:10.448,2.780,0.525,0.849,0.190
1544561590448,2018-12-11T15:53:10.448,2.780,0.519,0.851,0.191
1544561590570,2018-12-11T15:53:10.570,2.902,0.517,0.838,0.197
1544561590570,2018-12-11T15:53:10.570,2.902,0.509,0.833,0.193
1544561590570,2018-12-11T15:53:10.570,2.902,0.511,0.845,0.188
1544561590686,2018-12-11T15:53:10.686,3.018,0.516,0.852,0.184
1544561590686,2018-12-11T15:53:10.686,3.018,0.516,0.847,0.189
1544561590686,2018-12-11T15:53:10.686,3.018,0.518,0.841,0.192
1544561590820,2018-12-11T15:53:10.820,3.152,0.517,0.842,0.193
1544561590820,2018-12-11T15:53:10.820,3.152,0.512,0.846,0.191
1544561590820,2018-12-11T15:53:10.820,3.152,0.513,0.847,0.183
1544561590944,2018-12-11T15:53:10.944,3.276,0.517,0.848,0.185
1544561590944,2018-12-11T15:53:10.944,3.276,0.516,0.847,0.188
1544561590944,2018-12-11T15:53:10.944,3.276,0.517,0.846,0.188
1544561591057,2018-12-11T15:53:11.057,3.389,0.522,0.845,0.189
1544561591057,2018-12-11T15:53:11.057,3.389,0.520,0.842,0.188
1544561591057,2018-12-11T15:53:11.057,3.389,0.517,0.843,0.184
1544561591187,2018-12-11T15:53:11.187,3.519,0.517,0.846,0.184
1544561591187,2018-12-11T15:53:11.187,3.519,0.521,0.846,0.191
1544561591187,2018-12-11T15:53:11.187,3.519,0.523,0.847,0.194
1544561591303,2018-12-11T15:53:11.303,3.635,0.525,0.841,0.197
1544561591303,2018-12-11T15:53:11.303,3.635,0.518,0.842,0.193
1544561591303,2018-12-11T15:53:11.303,3.635,0.517,0.842,0.191
1544561591433,2018-12-11T15:53:11.433,3.765,0.521,0.844,0.189
1544561591433,2018-12-11T15:53:11.433,3.765,0.528,0.845,0.198
1544561591433,2018-12-11T15:53:11.433,3.765,0.526,0.839,0.206
1544561591552,2018-12-11T15:53:11.552,3.884,0.518,0.834,0.205
1544561591552,2018-12-11T15:53:11.552,3.884,0.514,0.837,0.193
1544561591552,2018-12-11T15:53:11.552,3.884,0.514,0.844,0.192
1544561591677,2018-12-11T15:53:11.677,4.009,0.513,0.843,0.196
1544561591677,2018-12-11T15:53:11.677,4.009,0.514,0.842,0.200
1544561591677,2018-12-11T15:53:11.677,4.009,0.514,0.842,0.203
1544561591810,2018-12-11T15:53:11.810,4.142,0.513,0.841,0.202
1544561591810,2018-12-11T15:53:11.810,4.142,0.517,0.842,0.198
1544561591810,2018-12-11T15:53:11.810,4.142,0.515,0.842,0.202
1544561591911,2018-12-11T15:53:11.911,4.243,0.517,0.841,0.208
1544561591911,2018-12-11T15:53:11.911,4.243,0.516,0.842,0.204
1544561591911,2018-12-11T15:53:11.911,4.243,0.509,0.845,0.202
1544561592037,2018-12-11T15:53:12.037,4.369,0.507,0.847,0.203
1544561592037,2018-12-11T15:53:12.037,4.369,0.511,0.846,0.203
1544561592037,2018-12-11T15:53:12.037,4.369,0.513,0.845,0.205
1544561592153,2018-12-11T15:53:12.153,4.485,0.514,0.844,0.208
1544561592153,2018-12-11T15:53:12.153,4.485,0.514,0.844,0.210
1544561592153,2018-12-11T15:53:12.153,4.485,0.509,0.846,0.208
1544561592277,2018-12-11T15:53:12.277,4.609,0.507,0.850,0.208
1544561592277,2018-12-11T15:53:12.277,4.609,0.507,0.848,0.210
1544561592277,2018-12-11T15:53:12.277,4.609,0.505,0.847,0.212
1544561592388,2018-12-11T15:53:12.388,4.720,0.506,0.847,0.208
1544561592388,2018-12-11T15:53:12.388,4.720,0.503,0.847,0.204
1544561592388,2018-12-11T15:53:12.388,4.720,0.502,0.846,0.205
1544561592531,2018-12-11T15:53:12.531,4.863,0.503,0.847,0.203
1544561592531,2018-12-11T15:53:12.531,4.863,0.492,0.854,0.198
1544561592531,2018-12-11T15:53:12.531,4.863,0.484,0.858,0.203
1544561592641,2018-12-11T15:53:12.641,4.973,0.491,0.853,0.204
1544561592641,2018-12-11T15:53:12.641,4.973,0.487,0.857,0.202
1544561592641,2018-12-11T15:53:12.641,4.973,0.474,0.869,0.198
1544561592745,2018-12-11T15:53:12.745,5.077,0.472,0.871,0.193
1544561592745,2018-12-11T15:53:12.745,5.077,0.472,0.870,0.196
1544561592745,2018-12-11T15:53:12.745,5.077,0.480,0.866,0.206
1544561592877,2018-12-11T15:53:12.877,5.209,0.476,0.868,0.212
1544561592877,2018-12-11T15:53:12.877,5.209,0.475,0.873,0.209
1544561592877,2018-12-11T15:53:12.877,5.209,0.473,0.874,0.204
1544561593003,2018-12-11T15:53:13.003,5.335,0.475,0.871,0.205
1544561593003,2018-12-11T15:53:13.003,5.335,0.475,0.863,0.213
1544561593003,2018-12-11T15:53:13.003,5.335,0.484,0.858,0.218
1544561593116,2018-12-11T15:53:13.116,5.448,0.494,0.859,0.223
1544561593116,2018-12-11T15:53:13.116,5.448,0.477,0.859,0.229
1544561593116,2018-12-11T15:53:13.116,5.448,0.466,0.858,0.225
1544561593240,2018-12-11T15:53:13.240,5.572,0.477,0.860,0.223
1544561593240,2018-12-11T15:53:13.240,5.572,0.480,0.861,0.222
1544561593240,2018-12-11T15:53:13.240,5.572,0.476,0.857,0.229
1544561593364,2018-12-11T15:53:13.364,5.696,0.471,0.858,0.232
1544561593364,2018-12-11T15:53:13.364,5.696,0.474,0.863,0.236
1544561593364,2018-12-11T15:53:13.364,5.696,0.471,0.856,0.220
1544561593496,2018-12-11T15:53:13.496,5.828,0.474,0.848,0.217
1544561593496,2018-12-11T15:53:13.496,5.828,0.480,0.851,0.242
1544561593496,2018-12-11T15:53:13.496,5.828,0.484,0.850,0.242
1544561593609,2018-12-11T15:53:13.609,5.941,0.477,0.852,0.232
1544561593609,2018-12-11T15:53:13.609,5.941,0.474,0.855,0.228
1544561593609,2018-12-11T15:53:13.609,5.941,0.472,0.864,0.223
1544561593713,2018-12-11T15:53:13.713,6.045,0.468,0.870,0.226
1544561593713,2018-12-11T15:53:13.713,6.045,0.463,0.868,0.222
1544561593713,2018-12-11T15:53:13.713,6.045,0.461,0.867,0.220
1544561593847,2018-12-11T15:53:13.847,6.179,0.457,0.867,0.218
1544561593847,2018-12-11T15:53:13.847,6.179,0.459,0.872,0.210
1544561593847,2018-12-11T15:53:13.847,6.179,0.466,0.868,0.216
1544561593971,2018-12-11T15:53:13.971,6.303,0.468,0.866,0.220
1544561593971,2018-12-11T15:53:13.971,6.303,0.474,0.864,0.219
1544561593971,2018-12-11T15:53:13.971,6.303,0.475,0.863,0.220
1544561594106,2018-12-11T15:53:14.106,6.438,0.481,0.862,0.217
1544561594106,2018-12-11T15:53:14.106,6.438,0.481,0.863,0.214
1544561594106,2018-12-11T15:53:14.106,6.438,0.490,0.854,0.214
1544561594218,2018-12-11T15:53:14.218,6.550,0.490,0.848,0.220
1544561594218,2018-12-11T15:53:14.218,6.550,0.499,0.841,0.223
1544561594218,2018-12-11T15:53:14.218,6.550,0.506,0.837,0.218
1544561594341,2018-12-11T15:53:14.341,6.673,0.506,0.842,0.220
1544561594341,2018-12-11T15:53:14.341,6.673,0.496,0.845,0.222
1544561594341,2018-12-11T15:53:14.341,6.673,0.512,0.850,0.226
1544561594454,2018-12-11T15:53:14.454,6.786,0.526,0.844,0.231
1544561594454,2018-12-11T15:53:14.454,6.786,0.510,0.836,0.227
1544561594454,2018-12-11T15:53:14.454,6.786,0.513,0.833,0.215
1544561594588,2018-12-11T15:53:14.588,6.920,0.526,0.837,0.219
1544561594588,2018-12-11T15:53:14.588,6.920,0.523,0.835,0.223
1544561594588,2018-12-11T15:53:14.588,6.920,0.523,0.832,0.223
1544561594691,2018-12-11T15:53:14.691,7.023,0.527,0.829,0.228
1544561594691,2018-12-11T15:53:14.691,7.023,0.516,0.832,0.224
1544561594691,2018-12-11T15:53:14.691,7.023,0.515,0.838,0.214
1544561594814,2018-12-11T15:53:14.814,7.146,0.523,0.837,0.213
1544561594814,2018-12-11T15:53:14.814,7.146,0.518,0.839,0.212
1544561594814,2018-12-11T15:53:14.814,7.146,0.518,0.843,0.207
1544561594937,2018-12-11T15:53:14.937,7.269,0.521,0.842,0.205
1544561594937,2018-12-11T15:53:14.937,7.269,0.507,0.847,0.206
1544561594937,2018-12-11T15:53:14.937,7.269,0.493,0.862,0.210
1544561595073,2018-12-11T15:53:15.073,7.405,0.471,0.883,0.205
1544561595073,2018-12-11T15:53:15.073,7.405,0.443,0.898,0.187
1544561595073,2018-12-11T15:53:15.073,7.405,0.447,0.894,0.175
1544561595185,2018-12-11T15:53:15.185,7.517,0.480,0.886,0.180
1544561595185,2018-12-11T15:53:15.185,7.517,0.488,0.870,0.187
1544561595185,2018-12-11T15:53:15.185,7.517,0.504,0.845,0.198
1544561595310,2018-12-11T15:53:15.310,7.642,0.527,0.835,0.222
1544561595310,2018-12-11T15:53:15.310,7.642,0.534,0.829,0.231
1544561595310,2018-12-11T15:53:15.310,7.642,0.531,0.822,0.233
1544561595444,2018-12-11T15:53:15.444,7.776,0.549,0.809,0.243
1544561595444,2018-12-11T15:53:15.444,7.776,0.543,0.812,0.238
1544561595444,2018-12-11T15:53:15.444,7.776,0.542,0.807,0.227
1544561595576,2018-12-11T15:53:15.576,7.908,0.557,0.796,0.232
1544561595576,2018-12-11T15:53:15.576,7.908,0.560,0.789,0.256
1544561595576,2018-12-11T15:53:15.576,7.908,0.547,0.782,0.264
1544561595678,2018-12-11T15:53:15.678,8.010,0.541,0.793,0.251
1544561595678,2018-12-11T15:53:15.678,8.010,0.536,0.811,0.244
1544561595678,2018-12-11T15:53:15.678,8.010,0.537,0.814,0.237
1544561595793,2018-12-11T15:53:15.793,8.125,0.536,0.807,0.242
1544561595793,2018-12-11T15:53:15.793,8.125,0.547,0.795,0.253
1544561595793,2018-12-11T15:53:15.793,8.125,0.561,0.795,0.260
1544561595905,2018-12-11T15:53:15.905,8.237,0.560,0.806,0.253
1544561595905,2018-12-11T15:53:15.905,8.237,0.546,0.817,0.237
1544561595905,2018-12-11T15:53:15.905,8.237,0.538,0.818,0.230
1544561596019,2018-12-11T15:53:16.019,8.351,0.539,0.818,0.235
1544561596019,2018-12-11T15:53:16.019,8.351,0.540,0.817,0.237
1544561596019,2018-12-11T15:53:16.019,8.351,0.535,0.821,0.229
1544561596172,2018-12-11T15:53:16.172,8.504,0.541,0.821,0.234
1544561596172,2018-12-11T15:53:16.172,8.504,0.541,0.813,0.236
1544561596172,2018-12-11T15:53:16.172,8.504,0.542,0.807,0.232
1544561596268,2018-12-11T15:53:16.268,8.600,0.550,0.813,0.236
1544561596268,2018-12-11T15:53:16.268,8.600,0.550,0.816,0.234
1544561596268,2018-12-11T15:53:16.268,8.600,0.542,0.817,0.222
1544561596411,2018-12-11T15:53:16.411,8.743,0.542,0.813,0.224
1544561596411,2018-12-11T15:53:16.411,8.743,0.546,0.808,0.228
1544561596411,2018-12-11T15:53:16.411,8.743,0.548,0.804,0.224
1544561596511,2018-12-11T15:53:16.511,8.843,0.550,0.800,0.225
1544561596511,2018-12-11T15:53:16.511,8.843,0.546,0.808,0.215
1544561596511,2018-12-11T15:53:16.511,8.843,0.551,0.819,0.213
1544561596648,2018-12-11T15:53:16.648,8.980,0.556,0.827,0.223
1544561596648,2018-12-11T15:53:16.648,8.980,0.569,0.813,0.232
1544561596648,2018-12-11T15:53:16.648,8.980,0.572,0.785,0.260
1544561596750,2018-12-11T15:53:16.750,9.082,0.569,0.772,0.258
1544561596750,2018-12-11T15:53:16.750,9.082,0.538,0.803,0.198
1544561596750,2018-12-11T15:53:16.750,9.082,0.519,0.842,0.177
1544561596893,2018-12-11T15:53:16.893,9.225,0.540,0.846,0.208
1544561596893,2018-12-11T15:53:16.893,9.225,0.529,0.835,0.214
1544561596893,2018-12-11T15:53:16.893,9.225,0.512,0.831,0.208
1544561596996,2018-12-11T15:53:16.996,9.328,0.511,0.837,0.208
1544561596996,2018-12-11T15:53:16.996,9.328,0.513,0.842,0.203
1544561596996,2018-12-11T15:53:16.996,9.328,0.509,0.848,0.192
1544561597116,2018-12-11T15:53:17.116,9.448,0.510,0.854,0.194
1544561597116,2018-12-11T15:53:17.116,9.448,0.518,0.852,0.202
1544561597116,2018-12-11T15:53:17.116,9.448,0.519,0.852,0.205
1544561597241,2018-12-11T15:53:17.241,9.573,0.510,0.844,0.200
1544561597241,2018-12-11T15:53:17.241,9.573,0.510,0.845,0.191
1544561597241,2018-12-11T15:53:17.241,9.573,0.517,0.848,0.196
1544561597365,2018-12-11T15:53:17.365,9.697,0.523,0.839,0.200
1544561597365,2018-12-11T15:53:17.365,9.697,0.528,0.831,0.198
1544561597365,2018-12-11T15:53:17.365,9.697,0.529,0.831,0.199
1544561597484,2018-12-11T15:53:17.484,9.816,0.531,0.837,0.207
1544561597484,2018-12-11T15:53:17.484,9.816,0.527,0.834,0.202
1544561597484,2018-12-11T15:53:17.484,9.816,0.527,0.829,0.202
1544561597604,2018-12-11T15:53:17.604,9.936,0.532,0.829,0.206
1544561597604,2018-12-11T15:53:17.604,9.936,0.536,0.827,0.202
1544561597604,2018-12-11T15:53:17.604,9.936,0.539,0.822,0.200
1544561597718,2018-12-11T15:53:17.718,10.050,0.544,0.821,0.201
1544561597718,2018-12-11T15:53:17.718,10.050,0.538,0.821,0.199
1544561597718,2018-12-11T15:53:17.718,10.050,0.545,0.817,0.205
1544561597850,2018-12-11T15:53:17.850,10.182,0.558,0.813,0.208
1544561597850,2018-12-11T15:53:17.850,10.182,0.554,0.813,0.208
1544561597850,2018-12-11T15:53:17.850,10.182,0.559,0.813,0.211
1544561597974,2018-12-11T15:53:17.974,10.306,0.563,0.816,0.207
1544561597974,2018-12-11T15:53:17.974,10.306,0.544,0.820,0.204
1544561597974,2018-12-11T15:53:17.974,10.306,0.537,0.809,0.195
1544561598110,2018-12-11T15:53:18.110,10.442,0.563,0.797,0.208
1544561598110,2018-12-11T15:53:18.110,10.442,0.564,0.796,0.213
1544561598110,2018-12-11T15:53:18.110,10.442,0.559,0.809,0.207
1544561598222,2018-12-11T15:53:18.222,10.554,0.547,0.828,0.198
1544561598222,2018-12-11T15:53:18.222,10.554,0.532,0.833,0.191
1544561598222,2018-12-11T15:53:18.222,10.554,0.523,0.831,0.185
1544561598336,2018-12-11T15:53:18.336,10.668,0.526,0.833,0.187
1544561598336,2018-12-11T15:53:18.336,10.668,0.529,0.839,0.196
1544561598336,2018-12-11T15:53:18.336,10.668,0.533,0.842,0.200
1544561598459,2018-12-11T15:53:18.459,10.791,0.534,0.841,0.197
1544561598459,2018-12-11T15:53:18.459,10.791,0.532,0.833,0.192
1544561598459,2018-12-11T15:53:18.459,10.791,0.528,0.833,0.191
1544561598583,2018-12-11T15:53:18.583,10.915,0.531,0.833,0.188
1544561598583,2018-12-11T15:53:18.583,10.915,0.532,0.835,0.191
1544561598583,2018-12-11T15:53:18.583,10.915,0.528,0.839,0.189
1544561598690,2018-12-11T15:53:18.690,11.022,0.534,0.834,0.189
1544561598690,2018-12-11T15:53:18.690,11.022,0.541,0.823,0.193
1544561598690,2018-12-11T15:53:18.690,11.022,0.542,0.820,0.189
1544561598816,2018-12-11T15:53:18.816,11.148,0.544,0.822,0.190
1544561598816,2018-12-11T15:53:18.816,11.148,0.545,0.821,0.198
1544561598816,2018-12-11T15:53:18.816,11.148,0.543,0.814,0.196
1544561598944,2018-12-11T15:53:18.944,11.276,0.542,0.806,0.188
1544561598944,2018-12-11T15:53:18.944,11.276,0.535,0.809,0.183
1544561598944,2018-12-11T15:53:18.944,11.276,0.544,0.822,0.183
1544561599069,2018-12-11T15:53:19.069,11.401,0.555,0.828,0.188
1544561599069,2018-12-11T15:53:19.069,11.401,0.558,0.831,0.190
1544561599069,2018-12-11T15:53:19.069,11.401,0.562,0.826,0.189
1544561599201,2018-12-11T15:53:19.201,11.533,0.572,0.812,0.188
1544561599201,2018-12-11T15:53:19.201,11.533,0.560,0.801,0.180
1544561599201,2018-12-11T15:53:19.201,11.533,0.552,0.800,0.179
1544561599329,2018-12-11T15:53:19.329,11.661,0.568,0.803,0.183
1544561599329,2018-12-11T15:53:19.329,11.661,0.573,0.811,0.188
1544561599329,2018-12-11T15:53:19.329,11.661,0.579,0.809,0.183
1544561599414,2018-12-11T15:53:19.414,11.746,0.580,0.802,0.190
1544561599414,2018-12-11T15:53:19.414,11.746,0.583,0.795,0.191
1544561599414,2018-12-11T15:53:19.414,11.746,0.581,0.799,0.191
1544561599550,2018-12-11T15:53:19.550,11.882,0.576,0.805,0.180
1544561599550,2018-12-11T15:53:19.550,11.882,0.576,0.806,0.174
1544561599550,2018-12-11T15:53:19.550,11.882,0.578,0.800,0.181
1544561599695,2018-12-11T15:53:19.695,12.027,0.576,0.794,0.178
1544561599695,2018-12-11T15:53:19.695,12.027,0.581,0.800,0.180
1544561599695,2018-12-11T15:53:19.695,12.027,0.584,0.800,0.186
1544561599787,2018-12-11T15:53:19.787,12.119,0.580,0.795,0.182
1544561599787,2018-12-11T15:53:19.787,12.119,0.578,0.799,0.184
1544561599787,2018-12-11T15:53:19.787,12.119,0.574,0.803,0.183
1544561599933,2018-12-11T15:53:19.933,12.265,0.572,0.806,0.180
1544561599933,2018-12-11T15:53:19.933,12.265,0.572,0.803,0.180
1544561599933,2018-12-11T15:53:19.933,12.265,0.574,0.803,0.180
1544561600056,2018-12-11T15:53:20.056,12.388,0.575,0.804,0.183
1544561600056,2018-12-11T15:53:20.056,12.388,0.575,0.802,0.184
1544561600056,2018-12-11T15:53:20.056,12.388,0.570,0.803,0.177
1544561600168,2018-12-11T15:53:20.168,12.500,0.572,0.806,0.179
1544561600168,2018-12-11T15:53:20.168,12.500,0.577,0.804,0.180
1544561600168,2018-12-11T15:53:20.168,12.500,0.571,0.803,0.178
1544561600293,2018-12-11T15:53:20.293,12.625,0.573,0.799,0.179
1544561600293,2018-12-11T15:53:20.293,12.625,0.572,0.801,0.182
1544561600293,2018-12-11T15:53:20.293,12.625,0.571,0.802,0.182
1544561600387,2018-12-11T15:53:20.387,12.719,0.577,0.802,0.186
1544561600387,2018-12-11T15:53:20.387,12.719,0.577,0.801,0.186
1544561600387,2018-12-11T15:53:20.387,12.719,0.572,0.803,0.188
1544561600518,2018-12-11T15:53:20.518,12.850,0.574,0.807,0.182
1544561600518,2018-12-11T15:53:20.518,12.850,0.559,0.808,0.167
1544561600518,2018-12-11T15:53:20.518,12.850,0.576,0.802,0.188
1544561600639,2018-12-11T15:53:20.639,12.971,0.582,0.796,0.192
1544561600639,2018-12-11T15:53:20.639,12.971,0.580,0.801,0.195
1544561600639,2018-12-11T15:53:20.639,12.971,0.569,0.800,0.184
1544561600767,2018-12-11T15:53:20.767,13.099,0.569,0.805,0.178
1544561600767,2018-12-11T15:53:20.767,13.099,0.574,0.809,0.187
1544561600767,2018-12-11T15:53:20.767,13.099,0.580,0.806,0.194
1544561600877,2018-12-11T15:53:20.877,13.209,0.576,0.802,0.193
1544561600877,2018-12-11T15:53:20.877,13.209,0.570,0.796,0.189
1544561600877,2018-12-11T15:53:20.877,13.209,0.567,0.795,0.189
1544561601002,2018-12-11T15:53:21.002,13.334,0.566,0.804,0.189
1544561601002,2018-12-11T15:53:21.002,13.334,0.565,0.814,0.188
1544561601002,2018-12-11T15:53:21.002,13.334,0.564,0.812,0.188
1544561601126,2018-12-11T15:53:21.126,13.458,0.562,0.810,0.186
1544561601126,2018-12-11T15:53:21.126,13.458,0.561,0.807,0.189
1544561601126,2018-12-11T15:53:21.126,13.458,0.559,0.803,0.194
1544561601249,2018-12-11T15:53:21.249,13.581,0.572,0.823,0.207
1544561601249,2018-12-11T15:53:21.249,13.581,0.557,0.812,0.199
1544561601249,2018-12-11T15:53:21.249,13.581,0.517,0.819,0.153
1544561601373,2018-12-11T15:53:21.373,13.705,0.554,0.826,0.176
1544561601373,2018-12-11T15:53:21.373,13.705,0.579,0.809,0.213
1544561601373,2018-12-11T15:53:21.373,13.705,0.563,0.804,0.206
1544561601487,2018-12-11T15:53:21.487,13.819,0.558,0.808,0.200
1544561601487,2018-12-11T15:53:21.487,13.819,0.550,0.811,0.188
1544561601487,2018-12-11T15:53:21.487,13.819,0.550,0.819,0.182
1544561601609,2018-12-11T15:53:21.609,13.941,0.558,0.819,0.195
1544561601609,2018-12-11T15:53:21.609,13.941,0.561,0.811,0.202
1544561601609,2018-12-11T15:53:21.609,13.941,0.564,0.807,0.200
1544561601734,2018-12-11T15:53:21.734,14.066,0.560,0.807,0.199
1544561601734,2018-12-11T15:53:21.734,14.066,0.562,0.810,0.198
1544561601734,2018-12-11T15:53:21.734,14.066,0.565,0.812,0.199
1544561601857,2018-12-11T15:53:21.857,14.189,0.561,0.810,0.196
1544561601857,2018-12-11T15:53:21.857,14.189,0.555,0.810,0.196
1544561601857,2018-12-11T15:53:21.857,14.189,0.557,0.809,0.198
1544561601967,2018-12-11T15:53:21.967,14.299,0.559,0.810,0.196
1544561601967,2018-12-11T15:53:21.967,14.299,0.557,0.810,0.195
1544561601967,2018-12-11T15:53:21.967,14.299,0.560,0.808,0.197
1544561602093,2018-12-11T15:53:22.093,14.425,0.560,0.809,0.196
1544561602093,2018-12-11T15:53:22.093,14.425,0.561,0.810,0.197
1544561602093,2018-12-11T15:53:22.093,14.425,0.563,0.810,0.195
1544561602216,2018-12-11T15:53:22.216,14.548,0.569,0.810,0.198
1544561602216,2018-12-11T15:53:22.216,14.548,0.563,0.813,0.193
1544561602216,2018-12-11T15:53:22.216,14.548,0.566,0.814,0.197
1544561602336,2018-12-11T15:53:22.336,14.668,0.563,0.808,0.202
1544561602336,2018-12-11T15:53:22.336,14.668,0.560,0.805,0.198
1544561602336,2018-12-11T15:53:22.336,14.668,0.561,0.814,0.200
1544561602482,2018-12-11T15:53:22.482,14.814,0.551,0.816,0.193
1544561602482,2018-12-11T15:53:22.482,14.814,0.549,0.816,0.188
1544561602482,2018-12-11T15:53:22.482,14.814,0.552,0.816,0.192
1544561602574,2018-12-11T15:53:22.574,14.906,0.553,0.817,0.194
1544561602574,2018-12-11T15:53:22.574,14.906,0.550,0.820,0.193
1544561602574,2018-12-11T15:53:22.574,14.906,0.551,0.826,0.192
1544561602710,2018-12-11T15:53:22.710,15.042,0.559,0.834,0.188
1544561602710,2018-12-11T15:53:22.710,15.042,0.547,0.824,0.190
1544561602710,2018-12-11T15:53:22.710,15.042,0.529,0.804,0.189
1544561602835,2018-12-11T15:53:22.835,15.167,0.534,0.809,0.195
