epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1544565650935,2018-12-11T17:00:50.935,4.584,-0.367,-0.876,0.256
1544565650935,2018-12-11T17:00:50.935,4.584,-0.370,-0.879,0.251
1544565651056,2018-12-11T17:00:51.056,4.705,-0.371,-0.877,0.251
1544565651056,2018-12-11T17:00:51.056,4.705,-0.362,-0.872,0.253
1544565651056,2018-12-11T17:00:51.056,4.705,-0.358,-0.874,0.253
1544565651188,2018-12-11T17:00:51.188,4.837,-0.357,-0.877,0.257
1544565651188,2018-12-11T17:00:51.188,4.837,-0.362,-0.873,0.254
1544565651188,2018-12-11T17:00:51.188,4.837,-0.363,-0.873,0.256
1544565651312,2018-12-11T17:00:51.312,4.961,-0.358,-0.879,0.256
1544565651312,2018-12-11T17:00:51.312,4.961,-0.357,-0.876,0.255
1544565651312,2018-12-11T17:00:51.312,4.961,-0.364,-0.877,0.255
1544565651423,2018-12-11T17:00:51.423,5.072,-0.360,-0.878,0.262
1544565651423,2018-12-11T17:00:51.423,5.072,-0.359,-0.882,0.261
1544565651423,2018-12-11T17:00:51.423,5.072,-0.362,-0.880,0.259
1544565651549,2018-12-11T17:00:51.549,5.198,-0.363,-0.878,0.253
1544565651549,2018-12-11T17:00:51.549,5.198,-0.361,-0.879,0.252
1544565651549,2018-12-11T17:00:51.549,5.198,-0.358,-0.879,0.251
1544565651673,2018-12-11T17:00:51.673,5.322,-0.360,-0.875,0.250
1544565651673,2018-12-11T17:00:51.673,5.322,-0.363,-0.880,0.252
1544565651673,2018-12-11T17:00:51.673,5.322,-0.365,-0.875,0.255
1544565651796,2018-12-11T17:00:51.796,5.445,-0.365,-0.872,0.258
1544565651796,2018-12-11T17:00:51.796,5.445,-0.365,-0.874,0.255
1544565651796,2018-12-11T17:00:51.796,5.445,-0.364,-0.870,0.252
1544565651922,2018-12-11T17:00:51.922,5.571,-0.365,-0.868,0.244
1544565651922,2018-12-11T17:00:51.922,5.571,-0.366,-0.875,0.242
1544565651922,2018-12-11T17:00:51.922,5.571,-0.372,-0.880,0.250
1544565652024,2018-12-11T17:00:52.024,5.673,-0.370,-0.893,0.263
1544565652024,2018-12-11T17:00:52.024,5.673,-0.363,-0.896,0.269
1544565652024,2018-12-11T17:00:52.024,5.673,-0.358,-0.888,0.266
1544565652156,2018-12-11T17:00:52.156,5.805,-0.356,-0.875,0.257
1544565652156,2018-12-11T17:00:52.156,5.805,-0.350,-0.883,0.247
1544565652156,2018-12-11T17:00:52.156,5.805,-0.346,-0.879,0.241
1544565652280,2018-12-11T17:00:52.280,5.929,-0.351,-0.879,0.239
1544565652280,2018-12-11T17:00:52.280,5.929,-0.351,-0.873,0.237
1544565652280,2018-12-11T17:00:52.280,5.929,-0.356,-0.876,0.241
1544565652405,2018-12-11T17:00:52.405,6.054,-0.357,-0.883,0.249
1544565652405,2018-12-11T17:00:52.405,6.054,-0.355,-0.884,0.255
1544565652405,2018-12-11T17:00:52.405,6.054,-0.358,-0.887,0.259
1544565652510,2018-12-11T17:00:52.510,6.159,-0.361,-0.880,0.260
1544565652510,2018-12-11T17:00:52.510,6.159,-0.363,-0.876,0.261
1544565652510,2018-12-11T17:00:52.510,6.159,-0.365,-0.879,0.261
1544565652665,2018-12-11T17:00:52.665,6.314,-0.367,-0.880,0.258
1544565652665,2018-12-11T17:00:52.665,6.314,-0.367,-0.879,0.256
1544565652665,2018-12-11T17:00:52.665,6.314,-0.367,-0.877,0.249
1544565652788,2018-12-11T17:00:52.788,6.437,-0.363,-0.875,0.246
1544565652788,2018-12-11T17:00:52.788,6.437,-0.359,-0.873,0.239
1544565652788,2018-12-11T17:00:52.788,6.437,-0.361,-0.882,0.244
1544565652901,2018-12-11T17:00:52.901,6.550,-0.359,-0.884,0.252
1544565652901,2018-12-11T17:00:52.901,6.550,-0.356,-0.890,0.262
1544565652901,2018-12-11T17:00:52.901,6.550,-0.352,-0.896,0.266
1544565653004,2018-12-11T17:00:53.004,6.653,-0.350,-0.882,0.260
1544565653004,2018-12-11T17:00:53.004,6.653,-0.346,-0.866,0.248
1544565653004,2018-12-11T17:00:53.004,6.653,-0.347,-0.864,0.246
1544565653123,2018-12-11T17:00:53.123,6.772,-0.347,-0.871,0.251
1544565653123,2018-12-11T17:00:53.123,6.772,-0.353,-0.885,0.254
1544565653123,2018-12-11T17:00:53.123,6.772,-0.359,-0.880,0.259
1544565653273,2018-12-11T17:00:53.273,6.922,-0.360,-0.881,0.253
1544565653273,2018-12-11T17:00:53.273,6.922,-0.361,-0.882,0.253
1544565653273,2018-12-11T17:00:53.273,6.922,-0.358,-0.874,0.250
1544565653385,2018-12-11T17:00:53.385,7.034,-0.356,-0.873,0.247
1544565653385,2018-12-11T17:00:53.385,7.034,-0.362,-0.877,0.245
1544565653385,2018-12-11T17:00:53.385,7.034,-0.366,-0.874,0.247
1544565653495,2018-12-11T17:00:53.495,7.144,-0.364,-0.876,0.255
1544565653495,2018-12-11T17:00:53.495,7.144,-0.359,-0.876,0.262
1544565653495,2018-12-11T17:00:53.495,7.144,-0.356,-0.875,0.270
1544565653616,2018-12-11T17:00:53.616,7.265,-0.359,-0.881,0.273
1544565653616,2018-12-11T17:00:53.616,7.265,-0.359,-0.895,0.271
1544565653616,2018-12-11T17:00:53.616,7.265,-0.361,-0.888,0.267
1544565653726,2018-12-11T17:00:53.726,7.375,-0.355,-0.887,0.270
1544565653726,2018-12-11T17:00:53.726,7.375,-0.344,-0.886,0.268
1544565653726,2018-12-11T17:00:53.726,7.375,-0.338,-0.883,0.264
1544565653855,2018-12-11T17:00:53.855,7.504,-0.341,-0.871,0.255
1544565653855,2018-12-11T17:00:53.855,7.504,-0.353,-0.862,0.248
1544565653855,2018-12-11T17:00:53.855,7.504,-0.360,-0.873,0.245
1544565653974,2018-12-11T17:00:53.974,7.623,-0.366,-0.874,0.243
1544565653974,2018-12-11T17:00:53.974,7.623,-0.376,-0.880,0.245
1544565653974,2018-12-11T17:00:53.974,7.623,-0.374,-0.878,0.246
1544565654103,2018-12-11T17:00:54.103,7.752,-0.372,-0.877,0.250
1544565654103,2018-12-11T17:00:54.103,7.752,-0.369,-0.872,0.254
1544565654103,2018-12-11T17:00:54.103,7.752,-0.361,-0.876,0.258
1544565654216,2018-12-11T17:00:54.216,7.865,-0.359,-0.877,0.260
1544565654216,2018-12-11T17:00:54.216,7.865,-0.359,-0.884,0.264
1544565654216,2018-12-11T17:00:54.216,7.865,-0.360,-0.888,0.267
1544565654341,2018-12-11T17:00:54.341,7.990,-0.361,-0.887,0.267
1544565654341,2018-12-11T17:00:54.341,7.990,-0.359,-0.883,0.265
1544565654341,2018-12-11T17:00:54.341,7.990,-0.364,-0.877,0.263
1544565654464,2018-12-11T17:00:54.464,8.113,-0.367,-0.879,0.261
1544565654464,2018-12-11T17:00:54.464,8.113,-0.366,-0.870,0.263
1544565654464,2018-12-11T17:00:54.464,8.113,-0.372,-0.872,0.259
1544565654586,2018-12-11T17:00:54.586,8.235,-0.369,-0.882,0.264
1544565654586,2018-12-11T17:00:54.586,8.235,-0.371,-0.873,0.256
1544565654586,2018-12-11T17:00:54.586,8.235,-0.374,-0.866,0.257
1544565654723,2018-12-11T17:00:54.723,8.372,-0.373,-0.868,0.251
1544565654723,2018-12-11T17:00:54.723,8.372,-0.372,-0.874,0.250
1544565654723,2018-12-11T17:00:54.723,8.372,-0.374,-0.874,0.255
1544565654823,2018-12-11T17:00:54.823,8.472,-0.379,-0.862,0.254
1544565654823,2018-12-11T17:00:54.823,8.472,-0.372,-0.861,0.253
1544565654823,2018-12-11T17:00:54.823,8.472,-0.377,-0.864,0.255
1544565654946,2018-12-11T17:00:54.946,8.595,-0.377,-0.865,0.262
1544565654946,2018-12-11T17:00:54.946,8.595,-0.373,-0.863,0.269
1544565654946,2018-12-11T17:00:54.946,8.595,-0.376,-0.867,0.272
1544565655073,2018-12-11T17:00:55.073,8.722,-0.376,-0.867,0.270
1544565655073,2018-12-11T17:00:55.073,8.722,-0.381,-0.862,0.268
1544565655073,2018-12-11T17:00:55.073,8.722,-0.379,-0.864,0.265
1544565655194,2018-12-11T17:00:55.194,8.843,-0.384,-0.867,0.264
1544565655194,2018-12-11T17:00:55.194,8.843,-0.386,-0.864,0.260
1544565655194,2018-12-11T17:00:55.194,8.843,-0.382,-0.874,0.260
1544565655305,2018-12-11T17:00:55.305,8.954,-0.377,-0.876,0.260
1544565655305,2018-12-11T17:00:55.305,8.954,-0.375,-0.886,0.252
1544565655305,2018-12-11T17:00:55.305,8.954,-0.381,-0.881,0.248
1544565655454,2018-12-11T17:00:55.454,9.103,-0.377,-0.866,0.249
1544565655454,2018-12-11T17:00:55.454,9.103,-0.365,-0.865,0.254
1544565655454,2018-12-11T17:00:55.454,9.103,-0.359,-0.865,0.258
1544565655552,2018-12-11T17:00:55.552,9.201,-0.369,-0.856,0.262
1544565655552,2018-12-11T17:00:55.552,9.201,-0.375,-0.880,0.271
1544565655552,2018-12-11T17:00:55.552,9.201,-0.386,-0.909,0.286
1544565655678,2018-12-11T17:00:55.678,9.327,-0.377,-0.851,0.290
1544565655678,2018-12-11T17:00:55.678,9.327,-0.378,-0.847,0.278
1544565655678,2018-12-11T17:00:55.678,9.327,-0.380,-0.891,0.277
1544565655802,2018-12-11T17:00:55.802,9.451,-0.393,-0.890,0.247
1544565655802,2018-12-11T17:00:55.802,9.451,-0.419,-0.887,0.255
1544565655802,2018-12-11T17:00:55.802,9.451,-0.397,-0.857,0.260
1544565655914,2018-12-11T17:00:55.914,9.563,-0.378,-0.853,0.265
1544565655914,2018-12-11T17:00:55.914,9.563,-0.378,-0.872,0.276
1544565655914,2018-12-11T17:00:55.914,9.563,-0.381,-0.870,0.263
1544565656035,2018-12-11T17:00:56.035,9.684,-0.392,-0.886,0.262
1544565656035,2018-12-11T17:00:56.035,9.684,-0.380,-0.874,0.254
1544565656035,2018-12-11T17:00:56.035,9.684,-0.364,-0.865,0.246
1544565656159,2018-12-11T17:00:56.159,9.808,-0.362,-0.858,0.239
1544565656159,2018-12-11T17:00:56.159,9.808,-0.362,-0.860,0.236
1544565656159,2018-12-11T17:00:56.159,9.808,-0.358,-0.875,0.239
1544565656280,2018-12-11T17:00:56.280,9.929,-0.365,-0.881,0.246
1544565656280,2018-12-11T17:00:56.280,9.929,-0.364,-0.877,0.246
1544565656280,2018-12-11T17:00:56.280,9.929,-0.361,-0.875,0.245
1544565656416,2018-12-11T17:00:56.416,10.065,-0.367,-0.880,0.246
1544565656416,2018-12-11T17:00:56.416,10.065,-0.369,-0.885,0.244
1544565656416,2018-12-11T17:00:56.416,10.065,-0.372,-0.883,0.247
1544565656520,2018-12-11T17:00:56.520,10.169,-0.371,-0.879,0.250
1544565656520,2018-12-11T17:00:56.520,10.169,-0.362,-0.877,0.250
1544565656520,2018-12-11T17:00:56.520,10.169,-0.368,-0.875,0.250
1544565656666,2018-12-11T17:00:56.666,10.315,-0.371,-0.870,0.248
1544565656666,2018-12-11T17:00:56.666,10.315,-0.372,-0.875,0.248
1544565656666,2018-12-11T17:00:56.666,10.315,-0.375,-0.873,0.252
1544565656794,2018-12-11T17:00:56.794,10.443,-0.368,-0.871,0.253
1544565656794,2018-12-11T17:00:56.794,10.443,-0.376,-0.874,0.259
1544565656794,2018-12-11T17:00:56.794,10.443,-0.372,-0.863,0.260
1544565656918,2018-12-11T17:00:56.918,10.567,-0.368,-0.867,0.265
1544565656918,2018-12-11T17:00:56.918,10.567,-0.371,-0.893,0.270
1544565656918,2018-12-11T17:00:56.918,10.567,-0.378,-0.881,0.263
1544565657022,2018-12-11T17:00:57.022,10.671,-0.380,-0.865,0.260
1544565657022,2018-12-11T17:00:57.022,10.671,-0.374,-0.865,0.258
1544565657022,2018-12-11T17:00:57.022,10.671,-0.371,-0.875,0.260
1544565657126,2018-12-11T17:00:57.126,10.775,-0.375,-0.879,0.259
1544565657126,2018-12-11T17:00:57.126,10.775,-0.383,-0.875,0.260
1544565657126,2018-12-11T17:00:57.126,10.775,-0.378,-0.864,0.262
1544565657250,2018-12-11T17:00:57.250,10.899,-0.370,-0.871,0.266
1544565657250,2018-12-11T17:00:57.250,10.899,-0.370,-0.870,0.264
1544565657250,2018-12-11T17:00:57.250,10.899,-0.377,-0.872,0.261
1544565657417,2018-12-11T17:00:57.417,11.066,-0.380,-0.877,0.268
1544565657417,2018-12-11T17:00:57.417,11.066,-0.375,-0.874,0.266
1544565657417,2018-12-11T17:00:57.417,11.066,-0.374,-0.867,0.264
1544565657487,2018-12-11T17:00:57.487,11.136,-0.370,-0.864,0.262
1544565657487,2018-12-11T17:00:57.487,11.136,-0.370,-0.872,0.258
1544565657487,2018-12-11T17:00:57.487,11.136,-0.375,-0.876,0.254
1544565657617,2018-12-11T17:00:57.617,11.266,-0.376,-0.871,0.249
1544565657617,2018-12-11T17:00:57.617,11.266,-0.374,-0.871,0.248
1544565657617,2018-12-11T17:00:57.617,11.266,-0.372,-0.871,0.253
1544565657738,2018-12-11T17:00:57.738,11.387,-0.372,-0.874,0.254
1544565657738,2018-12-11T17:00:57.738,11.387,-0.373,-0.878,0.255
1544565657738,2018-12-11T17:00:57.738,11.387,-0.368,-0.873,0.258
1544565657859,2018-12-11T17:00:57.859,11.508,-0.364,-0.874,0.260
1544565657859,2018-12-11T17:00:57.859,11.508,-0.362,-0.873,0.259
1544565657859,2018-12-11T17:00:57.859,11.508,-0.368,-0.872,0.260
1544565658003,2018-12-11T17:00:58.003,11.652,-0.370,-0.877,0.257
1544565658003,2018-12-11T17:00:58.003,11.652,-0.370,-0.872,0.258
1544565658003,2018-12-11T17:00:58.003,11.652,-0.371,-0.876,0.262
1544565658087,2018-12-11T17:00:58.087,11.736,-0.375,-0.878,0.256
1544565658087,2018-12-11T17:00:58.087,11.736,-0.380,-0.871,0.253
1544565658087,2018-12-11T17:00:58.087,11.736,-0.380,-0.871,0.251
1544565658216,2018-12-11T17:00:58.216,11.865,-0.376,-0.871,0.251
1544565658216,2018-12-11T17:00:58.216,11.865,-0.376,-0.869,0.253
1544565658216,2018-12-11T17:00:58.216,11.865,-0.375,-0.875,0.251
1544565658338,2018-12-11T17:00:58.338,11.987,-0.376,-0.874,0.250
1544565658338,2018-12-11T17:00:58.338,11.987,-0.377,-0.876,0.252
1544565658338,2018-12-11T17:00:58.338,11.987,-0.373,-0.876,0.250
1544565658468,2018-12-11T17:00:58.468,12.117,-0.373,-0.877,0.250
1544565658468,2018-12-11T17:00:58.468,12.117,-0.373,-0.876,0.247
1544565658468,2018-12-11T17:00:58.468,12.117,-0.372,-0.875,0.248
1544565658592,2018-12-11T17:00:58.592,12.241,-0.371,-0.878,0.247
1544565658592,2018-12-11T17:00:58.592,12.241,-0.371,-0.874,0.243
1544565658592,2018-12-11T17:00:58.592,12.241,-0.373,-0.876,0.243
1544565658702,2018-12-11T17:00:58.702,12.351,-0.373,-0.877,0.241
1544565658702,2018-12-11T17:00:58.702,12.351,-0.372,-0.880,0.243
1544565658702,2018-12-11T17:00:58.702,12.351,-0.373,-0.877,0.245
1544565658827,2018-12-11T17:00:58.827,12.476,-0.371,-0.873,0.244
1544565658827,2018-12-11T17:00:58.827,12.476,-0.373,-0.874,0.243
1544565658827,2018-12-11T17:00:58.827,12.476,-0.368,-0.878,0.241
1544565658952,2018-12-11T17:00:58.952,12.601,-0.373,-0.877,0.242
1544565658952,2018-12-11T17:00:58.952,12.601,-0.378,-0.874,0.241
1544565658952,2018-12-11T17:00:58.952,12.601,-0.373,-0.876,0.243
1544565659067,2018-12-11T17:00:59.067,12.716,-0.374,-0.879,0.242
1544565659067,2018-12-11T17:00:59.067,12.716,-0.375,-0.877,0.245
1544565659067,2018-12-11T17:00:59.067,12.716,-0.373,-0.881,0.246
1544565659189,2018-12-11T17:00:59.189,12.838,-0.374,-0.878,0.248
1544565659189,2018-12-11T17:00:59.189,12.838,-0.370,-0.875,0.247
1544565659189,2018-12-11T17:00:59.189,12.838,-0.372,-0.877,0.246
1544565659322,2018-12-11T17:00:59.322,12.971,-0.374,-0.877,0.245
1544565659322,2018-12-11T17:00:59.322,12.971,-0.374,-0.875,0.249
1544565659322,2018-12-11T17:00:59.322,12.971,-0.373,-0.881,0.253
1544565659435,2018-12-11T17:00:59.435,13.084,-0.373,-0.874,0.255
1544565659435,2018-12-11T17:00:59.435,13.084,-0.373,-0.876,0.257
1544565659435,2018-12-11T17:00:59.435,13.084,-0.375,-0.881,0.254
1544565659557,2018-12-11T17:00:59.557,13.206,-0.374,-0.875,0.250
1544565659557,2018-12-11T17:00:59.557,13.206,-0.379,-0.868,0.245
1544565659557,2018-12-11T17:00:59.557,13.206,-0.375,-0.868,0.239
1544565659683,2018-12-11T17:00:59.683,13.332,-0.375,-0.869,0.240
1544565659683,2018-12-11T17:00:59.683,13.332,-0.380,-0.877,0.238
1544565659683,2018-12-11T17:00:59.683,13.332,-0.380,-0.882,0.242
1544565659795,2018-12-11T17:00:59.795,13.444,-0.374,-0.874,0.244
1544565659795,2018-12-11T17:00:59.795,13.444,-0.365,-0.871,0.250
1544565659795,2018-12-11T17:00:59.795,13.444,-0.362,-0.874,0.247
1544565659919,2018-12-11T17:00:59.919,13.568,-0.371,-0.876,0.250
1544565659919,2018-12-11T17:00:59.919,13.568,-0.370,-0.882,0.253
1544565659919,2018-12-11T17:00:59.919,13.568,-0.364,-0.881,0.253
1544565660036,2018-12-11T17:01:00.036,13.685,-0.370,-0.881,0.254
1544565660036,2018-12-11T17:01:00.036,13.685,-0.368,-0.878,0.252
1544565660036,2018-12-11T17:01:00.036,13.685,-0.369,-0.874,0.248
1544565660168,2018-12-11T17:01:00.168,13.817,-0.375,-0.875,0.247
1544565660168,2018-12-11T17:01:00.168,13.817,-0.373,-0.878,0.244
1544565660168,2018-12-11T17:01:00.168,13.817,-0.375,-0.874,0.245
1544565660276,2018-12-11T17:01:00.276,13.925,-0.374,-0.881,0.248
1544565660276,2018-12-11T17:01:00.276,13.925,-0.372,-0.875,0.250
1544565660276,2018-12-11T17:01:00.276,13.925,-0.370,-0.871,0.250
1544565660404,2018-12-11T17:01:00.404,14.053,-0.373,-0.873,0.248
1544565660404,2018-12-11T17:01:00.404,14.053,-0.378,-0.873,0.249
1544565660404,2018-12-11T17:01:00.404,14.053,-0.377,-0.876,0.250
1544565660530,2018-12-11T17:01:00.530,14.179,-0.375,-0.878,0.254
1544565660530,2018-12-11T17:01:00.530,14.179,-0.375,-0.872,0.254
1544565660530,2018-12-11T17:01:00.530,14.179,-0.373,-0.873,0.250
1544565660647,2018-12-11T17:01:00.647,14.296,-0.375,-0.873,0.249
1544565660647,2018-12-11T17:01:00.647,14.296,-0.373,-0.875,0.249
