epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1544560893950,2018-12-11T15:41:33.950,1.699,1.463,3.110,0.244
1544560893950,2018-12-11T15:41:33.950,1.699,1.098,2.866,0.915
1544560893950,2018-12-11T15:41:33.950,1.699,0.488,2.012,1.463
1544560894098,2018-12-11T15:41:34.098,1.847,-0.549,0.000,2.012
1544560894098,2018-12-11T15:41:34.098,1.847,-1.768,-2.378,2.683
1544560894098,2018-12-11T15:41:34.098,1.847,-2.073,-3.659,2.439
1544560894216,2018-12-11T15:41:34.216,1.965,-1.890,-3.902,2.317
1544560894216,2018-12-11T15:41:34.216,1.965,-1.341,-2.561,1.951
1544560894216,2018-12-11T15:41:34.216,1.965,-0.488,-0.732,0.732
1544560894332,2018-12-11T15:41:34.332,2.081,0.183,0.427,-0.488
1544560894332,2018-12-11T15:41:34.332,2.081,1.341,2.561,-0.915
1544560894332,2018-12-11T15:41:34.332,2.081,2.012,3.354,-1.524
1544560894439,2018-12-11T15:41:34.439,2.188,1.768,2.439,-1.280
1544560894439,2018-12-11T15:41:34.439,2.188,1.829,2.439,-0.061
1544560894439,2018-12-11T15:41:34.439,2.188,1.829,2.500,0.976
1544560894567,2018-12-11T15:41:34.567,2.316,1.463,2.317,1.768
1544560894567,2018-12-11T15:41:34.567,2.316,1.402,3.720,2.683
1544560894567,2018-12-11T15:41:34.567,2.316,1.707,4.817,3.293
1544560894693,2018-12-11T15:41:34.693,2.442,1.707,3.354,3.293
1544560894693,2018-12-11T15:41:34.693,2.442,1.341,-1.037,2.561
1544560894693,2018-12-11T15:41:34.693,2.442,1.951,-3.171,-0.122
1544560894818,2018-12-11T15:41:34.818,2.567,4.390,0.427,-2.439
1544560894818,2018-12-11T15:41:34.818,2.567,7.744,10.549,-2.988
1544560894818,2018-12-11T15:41:34.818,2.567,7.988,14.268,-2.378
1544560894927,2018-12-11T15:41:34.927,2.676,5.183,7.439,-0.366
1544560894927,2018-12-11T15:41:34.927,2.676,2.866,-0.183,1.585
1544560894927,2018-12-11T15:41:34.927,2.676,1.280,-3.293,2.622
1544560895048,2018-12-11T15:41:35.048,2.797,0.732,-3.293,3.537
1544560895048,2018-12-11T15:41:35.048,2.797,1.037,-2.744,3.598
1544560895048,2018-12-11T15:41:35.048,2.797,0.915,-3.537,2.622
1544560895167,2018-12-11T15:41:35.167,2.916,0.427,-3.354,1.220
1544560895167,2018-12-11T15:41:35.167,2.916,0.732,-0.549,0.366
1544560895167,2018-12-11T15:41:35.167,2.916,0.671,0.915,-0.122
1544560895311,2018-12-11T15:41:35.311,3.060,-0.854,-0.549,-0.366
1544560895311,2018-12-11T15:41:35.311,3.060,-2.500,-3.232,-0.610
1544560895311,2018-12-11T15:41:35.311,3.060,-4.268,-6.646,-0.854
1544560895425,2018-12-11T15:41:35.425,3.174,-5.854,-10.000,-0.915
1544560895425,2018-12-11T15:41:35.425,3.174,-6.829,-12.744,0.122
1544560895425,2018-12-11T15:41:35.425,3.174,-8.049,-15.305,1.829
1544560895535,2018-12-11T15:41:35.535,3.284,-8.963,-18.110,3.415
1544560895535,2018-12-11T15:41:35.535,3.284,-8.841,-21.098,4.146
1544560895535,2018-12-11T15:41:35.535,3.284,-8.537,-23.110,4.268
1544560895661,2018-12-11T15:41:35.661,3.410,-6.829,-23.659,3.232
1544560895661,2018-12-11T15:41:35.661,3.410,-4.939,-18.598,0.488
1544560895661,2018-12-11T15:41:35.661,3.410,-3.598,-6.890,-3.293
1544560895780,2018-12-11T15:41:35.780,3.529,-0.976,7.134,-5.305
1544560895780,2018-12-11T15:41:35.780,3.529,1.463,13.720,-5.000
1544560895780,2018-12-11T15:41:35.780,3.529,2.134,11.280,-3.232
1544560895905,2018-12-11T15:41:35.905,3.654,0.915,4.329,-1.524
1544560895905,2018-12-11T15:41:35.905,3.654,-1.402,-3.293,0.061
1544560895905,2018-12-11T15:41:35.905,3.654,-1.159,-3.963,1.159
1544560896043,2018-12-11T15:41:36.043,3.792,1.220,1.585,0.671
1544560896043,2018-12-11T15:41:36.043,3.792,4.329,9.512,-0.244
1544560896043,2018-12-11T15:41:36.043,3.792,7.500,15.915,-1.280
1544560896133,2018-12-11T15:41:36.133,3.882,8.720,17.927,-1.951
1544560896133,2018-12-11T15:41:36.133,3.882,8.232,17.134,-2.439
1544560896133,2018-12-11T15:41:36.133,3.882,7.988,15.183,-3.537
1544560896265,2018-12-11T15:41:36.265,4.014,8.354,14.634,-4.878
1544560896265,2018-12-11T15:41:36.265,4.014,8.598,16.098,-5.732
1544560896265,2018-12-11T15:41:36.265,4.014,8.720,17.256,-5.366
1544560896397,2018-12-11T15:41:36.397,4.146,8.415,15.305,-4.756
1544560896397,2018-12-11T15:41:36.397,4.146,7.317,11.890,-4.146
1544560896397,2018-12-11T15:41:36.397,4.146,5.732,9.451,-3.963
1544560896517,2018-12-11T15:41:36.517,4.266,4.756,7.683,-3.720
1544560896517,2018-12-11T15:41:36.517,4.266,3.780,6.098,-3.598
1544560896517,2018-12-11T15:41:36.517,4.266,2.256,4.146,-3.537
1544560896632,2018-12-11T15:41:36.632,4.381,0.610,2.500,-3.171
1544560896632,2018-12-11T15:41:36.632,4.381,-1.037,-0.305,-2.744
1544560896632,2018-12-11T15:41:36.632,4.381,-2.500,-3.110,-2.195
1544560896775,2018-12-11T15:41:36.775,4.524,-2.927,-3.598,-1.890
1544560896775,2018-12-11T15:41:36.775,4.524,-2.256,-2.805,-1.829
1544560896775,2018-12-11T15:41:36.775,4.524,-1.220,-1.402,-2.317
1544560896875,2018-12-11T15:41:36.875,4.624,0.122,0.488,-3.049
1544560896875,2018-12-11T15:41:36.875,4.624,1.768,2.317,-3.841
1544560896875,2018-12-11T15:41:36.875,4.624,3.110,2.012,-5.793
1544560896999,2018-12-11T15:41:36.999,4.748,2.988,-0.366,-5.122
1544560896999,2018-12-11T15:41:36.999,4.748,1.585,1.159,-1.707
1544560896999,2018-12-11T15:41:36.999,4.748,0.183,2.195,1.220
1544560897113,2018-12-11T15:41:37.113,4.862,-1.585,0.610,2.988
1544560897113,2018-12-11T15:41:37.113,4.862,-4.085,-5.061,3.598
1544560897113,2018-12-11T15:41:37.113,4.862,-3.902,-5.122,3.720
1544560897228,2018-12-11T15:41:37.228,4.977,-1.585,-0.183,2.866
1544560897228,2018-12-11T15:41:37.228,4.977,0.915,2.561,0.976
1544560897228,2018-12-11T15:41:37.228,4.977,2.317,4.329,-0.671
1544560897365,2018-12-11T15:41:37.365,5.114,2.927,5.061,-1.402
1544560897365,2018-12-11T15:41:37.365,5.114,3.232,4.878,-1.524
1544560897365,2018-12-11T15:41:37.365,5.114,3.171,5.000,-1.220
1544560897480,2018-12-11T15:41:37.480,5.229,3.415,6.037,0.000
1544560897480,2018-12-11T15:41:37.480,5.229,2.988,5.427,0.793
1544560897480,2018-12-11T15:41:37.480,5.229,1.951,3.537,1.402
1544560897605,2018-12-11T15:41:37.605,5.354,1.280,2.439,2.195
1544560897605,2018-12-11T15:41:37.605,5.354,0.915,1.646,1.890
1544560897605,2018-12-11T15:41:37.605,5.354,1.585,3.110,1.341
1544560897711,2018-12-11T15:41:37.711,5.460,2.744,5.976,1.341
1544560897711,2018-12-11T15:41:37.711,5.460,3.232,7.927,1.159
1544560897711,2018-12-11T15:41:37.711,5.460,3.354,8.293,0.976
1544560897858,2018-12-11T15:41:37.858,5.607,3.110,7.622,0.549
1544560897858,2018-12-11T15:41:37.858,5.607,2.317,5.122,0.000
1544560897858,2018-12-11T15:41:37.858,5.607,2.012,3.476,-0.488
1544560897977,2018-12-11T15:41:37.977,5.726,1.951,3.293,-0.671
1544560897977,2018-12-11T15:41:37.977,5.726,1.585,3.171,-1.585
1544560897977,2018-12-11T15:41:37.977,5.726,1.707,2.683,-2.256
1544560898082,2018-12-11T15:41:38.082,5.831,2.683,3.720,-2.256
1544560898082,2018-12-11T15:41:38.082,5.831,4.756,5.305,-0.793
1544560898082,2018-12-11T15:41:38.082,5.831,6.890,6.951,1.463
1544560898211,2018-12-11T15:41:38.211,5.960,8.659,10.671,1.524
1544560898211,2018-12-11T15:41:38.211,5.960,8.780,14.329,-0.061
1544560898211,2018-12-11T15:41:38.211,5.960,6.707,11.402,-0.915
1544560898324,2018-12-11T15:41:38.324,6.073,4.573,6.524,-1.098
1544560898324,2018-12-11T15:41:38.324,6.073,2.073,-0.793,-1.098
1544560898324,2018-12-11T15:41:38.324,6.073,-0.305,-6.524,-0.854
1544560898448,2018-12-11T15:41:38.448,6.197,-0.854,-6.402,0.183
1544560898448,2018-12-11T15:41:38.448,6.197,0.366,-1.159,1.098
1544560898448,2018-12-11T15:41:38.448,6.197,0.732,1.646,1.524
1544560898585,2018-12-11T15:41:38.585,6.334,-0.610,-2.134,1.280
1544560898585,2018-12-11T15:41:38.585,6.334,-1.524,-6.159,0.488
1544560898585,2018-12-11T15:41:38.585,6.334,-0.793,-3.659,0.122
1544560898687,2018-12-11T15:41:38.687,6.436,0.000,-0.427,0.183
1544560898687,2018-12-11T15:41:38.687,6.436,0.061,0.000,0.305
1544560898687,2018-12-11T15:41:38.687,6.436,0.061,0.183,0.854
1544560898800,2018-12-11T15:41:38.800,6.549,0.061,0.610,1.768
1544560898800,2018-12-11T15:41:38.800,6.549,-0.488,-0.305,2.439
1544560898800,2018-12-11T15:41:38.800,6.549,-1.159,-2.439,2.683
1544560898932,2018-12-11T15:41:38.932,6.681,-1.646,-4.512,2.317
1544560898932,2018-12-11T15:41:38.932,6.681,-1.524,-4.390,1.829
1544560898932,2018-12-11T15:41:38.932,6.681,-0.610,-2.500,1.341
1544560899056,2018-12-11T15:41:39.056,6.805,0.244,0.305,0.976
1544560899056,2018-12-11T15:41:39.056,6.805,0.427,1.707,0.366
1544560899056,2018-12-11T15:41:39.056,6.805,-0.305,2.500,-0.061
1544560899171,2018-12-11T15:41:39.171,6.920,-1.037,1.220,0.976
1544560899171,2018-12-11T15:41:39.171,6.920,-1.707,-2.378,1.768
1544560899171,2018-12-11T15:41:39.171,6.920,-2.134,-4.146,1.829
1544560899338,2018-12-11T15:41:39.338,7.087,-2.012,-2.622,1.890
1544560899338,2018-12-11T15:41:39.338,7.087,-1.402,-1.646,1.585
1544560899338,2018-12-11T15:41:39.338,7.087,-1.524,-3.537,0.427
1544560899416,2018-12-11T15:41:39.416,7.165,-1.159,-2.439,-0.366
1544560899416,2018-12-11T15:41:39.416,7.165,-0.061,0.183,-0.244
1544560899416,2018-12-11T15:41:39.416,7.165,0.305,0.732,0.061
1544560899547,2018-12-11T15:41:39.547,7.296,0.061,0.488,0.244
1544560899547,2018-12-11T15:41:39.547,7.296,-0.244,0.915,0.549
1544560899547,2018-12-11T15:41:39.547,7.296,-0.671,0.000,1.037
1544560899669,2018-12-11T15:41:39.669,7.418,-1.463,-2.134,1.463
1544560899669,2018-12-11T15:41:39.669,7.418,-2.012,-2.927,1.524
1544560899669,2018-12-11T15:41:39.669,7.418,-2.134,-2.500,1.463
1544560899787,2018-12-11T15:41:39.787,7.536,-1.829,-2.073,0.915
1544560899787,2018-12-11T15:41:39.787,7.536,-0.915,-0.976,0.427
1544560899787,2018-12-11T15:41:39.787,7.536,-0.366,0.305,0.244
1544560899937,2018-12-11T15:41:39.937,7.686,-0.610,0.549,0.244
1544560899937,2018-12-11T15:41:39.937,7.686,-1.159,-0.488,0.488
1544560899937,2018-12-11T15:41:39.937,7.686,-1.707,-1.707,0.976
1544560900015,2018-12-11T15:41:40.015,7.764,-1.768,-2.256,1.098
1544560900015,2018-12-11T15:41:40.015,7.764,-1.768,-2.378,0.671
1544560900015,2018-12-11T15:41:40.015,7.764,-1.951,-2.012,0.427
1544560900148,2018-12-11T15:41:40.148,7.897,-1.829,-1.829,0.305
1544560900148,2018-12-11T15:41:40.148,7.897,-1.585,-1.646,0.183
1544560900148,2018-12-11T15:41:40.148,7.897,-1.280,-1.280,0.305
1544560900272,2018-12-11T15:41:40.272,8.021,-1.341,-1.463,0.366
1544560900272,2018-12-11T15:41:40.272,8.021,-1.463,-1.829,0.488
1544560900272,2018-12-11T15:41:40.272,8.021,-1.585,-2.378,0.671
1544560900385,2018-12-11T15:41:40.385,8.134,-1.585,-2.439,0.671
1544560900385,2018-12-11T15:41:40.385,8.134,-1.341,-2.256,0.549
1544560900385,2018-12-11T15:41:40.385,8.134,-1.037,-1.890,0.366
1544560900508,2018-12-11T15:41:40.508,8.257,-0.549,-0.915,0.061
1544560900508,2018-12-11T15:41:40.508,8.257,0.000,0.122,0.000
1544560900508,2018-12-11T15:41:40.508,8.257,0.305,0.671,0.000
1544560900621,2018-12-11T15:41:40.621,8.370,0.183,0.183,0.244
1544560900621,2018-12-11T15:41:40.621,8.370,-0.061,-0.427,0.305
1544560900621,2018-12-11T15:41:40.621,8.370,0.122,0.244,0.305
1544560900756,2018-12-11T15:41:40.756,8.505,0.610,0.976,0.061
1544560900756,2018-12-11T15:41:40.756,8.505,0.366,0.122,0.000
1544560900756,2018-12-11T15:41:40.756,8.505,-0.122,-0.793,0.061
1544560900868,2018-12-11T15:41:40.868,8.617,-0.244,-1.159,0.183
1544560900868,2018-12-11T15:41:40.868,8.617,0.305,-0.122,0.244
1544560900868,2018-12-11T15:41:40.868,8.617,0.793,1.402,0.061
1544560900992,2018-12-11T15:41:40.992,8.741,0.549,0.854,-0.183
1544560900992,2018-12-11T15:41:40.992,8.741,0.183,-0.061,-0.305
1544560900992,2018-12-11T15:41:40.992,8.741,-0.366,-1.463,0.244
1544560901104,2018-12-11T15:41:41.104,8.853,-0.732,-2.439,0.793
1544560901104,2018-12-11T15:41:41.104,8.853,-0.671,-2.012,0.732
1544560901104,2018-12-11T15:41:41.104,8.853,-0.549,-1.098,0.610
1544560901251,2018-12-11T15:41:41.251,9.000,-0.976,-1.707,0.671
1544560901251,2018-12-11T15:41:41.251,9.000,-1.220,-2.500,0.488
1544560901251,2018-12-11T15:41:41.251,9.000,-0.915,-1.585,0.305
1544560901386,2018-12-11T15:41:41.386,9.135,-0.854,-0.976,0.122
1544560901386,2018-12-11T15:41:41.386,9.135,-0.976,-0.915,-0.122
1544560901386,2018-12-11T15:41:41.386,9.135,-0.915,-0.793,-0.061
1544560901499,2018-12-11T15:41:41.499,9.248,-1.037,-0.732,0.183
1544560901499,2018-12-11T15:41:41.499,9.248,-1.159,-1.098,0.122
1544560901499,2018-12-11T15:41:41.499,9.248,-0.854,-0.488,-0.183
1544560901600,2018-12-11T15:41:41.600,9.349,-0.488,0.305,-0.366
1544560901600,2018-12-11T15:41:41.600,9.349,-0.305,1.098,-1.159
1544560901600,2018-12-11T15:41:41.600,9.349,0.244,2.561,-1.707
1544560901712,2018-12-11T15:41:41.712,9.461,-0.061,1.829,-1.646
1544560901712,2018-12-11T15:41:41.712,9.461,-1.159,-0.854,-1.037
1544560901712,2018-12-11T15:41:41.712,9.461,-1.707,-1.646,-0.488
1544560901836,2018-12-11T15:41:41.836,9.585,-2.012,-2.195,0.305
1544560901836,2018-12-11T15:41:41.836,9.585,-1.951,-2.012,0.366
1544560901836,2018-12-11T15:41:41.836,9.585,-1.159,-0.610,0.122
1544560901971,2018-12-11T15:41:41.971,9.720,-0.427,0.366,0.122
1544560901971,2018-12-11T15:41:41.971,9.720,-0.183,0.000,0.000
1544560901971,2018-12-11T15:41:41.971,9.720,-0.244,-0.793,-0.183
1544560902084,2018-12-11T15:41:42.084,9.833,0.122,-0.244,0.000
1544560902084,2018-12-11T15:41:42.084,9.833,0.366,0.244,0.244
1544560902084,2018-12-11T15:41:42.084,9.833,0.122,-0.244,0.427
1544560902199,2018-12-11T15:41:42.199,9.948,-0.122,-0.610,0.549
1544560902199,2018-12-11T15:41:42.199,9.948,-0.122,-0.671,0.671
1544560902199,2018-12-11T15:41:42.199,9.948,-0.244,-1.098,1.037
1544560902320,2018-12-11T15:41:42.320,10.069,-0.122,-0.549,0.976
1544560902320,2018-12-11T15:41:42.320,10.069,-0.610,-1.159,1.037
1544560902320,2018-12-11T15:41:42.320,10.069,-1.037,-1.951,0.915
1544560902479,2018-12-11T15:41:42.479,10.228,-0.976,-1.220,0.732
1544560902479,2018-12-11T15:41:42.479,10.228,-1.098,-0.976,0.549
1544560902479,2018-12-11T15:41:42.479,10.228,-0.915,-1.098,0.366
1544560902567,2018-12-11T15:41:42.567,10.316,-0.549,-0.793,0.000
1544560902567,2018-12-11T15:41:42.567,10.316,-0.183,-0.061,-0.488
1544560902567,2018-12-11T15:41:42.567,10.316,0.244,0.976,-0.793
1544560902679,2018-12-11T15:41:42.679,10.428,0.427,0.305,-0.671
1544560902679,2018-12-11T15:41:42.679,10.428,0.183,-1.037,-0.488
1544560902679,2018-12-11T15:41:42.679,10.428,0.183,-0.793,-0.183
1544560902803,2018-12-11T15:41:42.803,10.552,0.183,-0.549,0.305
1544560902803,2018-12-11T15:41:42.803,10.552,0.305,-0.122,0.244
1544560902803,2018-12-11T15:41:42.803,10.552,1.098,1.402,0.000
1544560902929,2018-12-11T15:41:42.929,10.678,1.402,1.463,-0.244
1544560902929,2018-12-11T15:41:42.929,10.678,1.280,0.793,-0.488
1544560902929,2018-12-11T15:41:42.929,10.678,1.524,1.098,-0.732
1544560903059,2018-12-11T15:41:43.059,10.808,2.195,2.256,-0.793
1544560903059,2018-12-11T15:41:43.059,10.808,2.866,3.476,-0.854
1544560903059,2018-12-11T15:41:43.059,10.808,3.171,3.293,-0.732
1544560903187,2018-12-11T15:41:43.187,10.936,3.354,3.537,-0.488
1544560903187,2018-12-11T15:41:43.187,10.936,3.720,4.390,-0.488
1544560903187,2018-12-11T15:41:43.187,10.936,3.598,4.085,-0.488
1544560903323,2018-12-11T15:41:43.323,11.072,2.988,3.476,-0.854
1544560903323,2018-12-11T15:41:43.323,11.072,2.561,3.293,-1.037
1544560903323,2018-12-11T15:41:43.323,11.072,2.317,3.354,-0.793
1544560903424,2018-12-11T15:41:43.424,11.173,2.073,3.110,-0.732
1544560903424,2018-12-11T15:41:43.424,11.173,1.524,2.561,-1.220
1544560903424,2018-12-11T15:41:43.424,11.173,1.646,2.622,-1.646
1544560903548,2018-12-11T15:41:43.548,11.297,0.976,2.317,-1.463
1544560903548,2018-12-11T15:41:43.548,11.297,-1.037,-0.427,-0.488
1544560903548,2018-12-11T15:41:43.548,11.297,-2.317,-1.951,0.305
1544560903672,2018-12-11T15:41:43.672,11.421,-2.927,-2.317,0.000
1544560903672,2018-12-11T15:41:43.672,11.421,-2.988,-3.354,-0.732
1544560903672,2018-12-11T15:41:43.672,11.421,-1.951,-1.463,-1.159
1544560903786,2018-12-11T15:41:43.786,11.535,-0.915,0.915,-1.768
1544560903786,2018-12-11T15:41:43.786,11.535,-0.305,0.915,-1.951
1544560903786,2018-12-11T15:41:43.786,11.535,0.000,0.610,-1.890
1544560903909,2018-12-11T15:41:43.909,11.658,-0.488,-0.732,-1.768
1544560903909,2018-12-11T15:41:43.909,11.658,-0.549,-1.524,-0.976
1544560903909,2018-12-11T15:41:43.909,11.658,0.122,-1.402,0.122
1544560904032,2018-12-11T15:41:44.032,11.781,0.488,-1.524,0.366
1544560904032,2018-12-11T15:41:44.032,11.781,0.671,-1.768,0.061
1544560904032,2018-12-11T15:41:44.032,11.781,1.402,-1.524,-0.061
1544560904155,2018-12-11T15:41:44.155,11.904,2.256,-0.244,-0.061
1544560904155,2018-12-11T15:41:44.155,11.904,2.195,0.915,-0.061
1544560904155,2018-12-11T15:41:44.155,11.904,1.524,2.805,-0.244
1544560904278,2018-12-11T15:41:44.278,12.027,0.366,1.524,-0.976
1544560904278,2018-12-11T15:41:44.278,12.027,-0.366,-0.671,-1.524
1544560904278,2018-12-11T15:41:44.278,12.027,-1.037,-1.951,-1.768
1544560904382,2018-12-11T15:41:44.382,12.131,-2.378,-4.207,-1.524
1544560904382,2018-12-11T15:41:44.382,12.131,-3.415,-6.524,-1.524
1544560904382,2018-12-11T15:41:44.382,12.131,-3.293,-6.220,-0.671
1544560904519,2018-12-11T15:41:44.519,12.268,-3.171,-5.061,-0.366
1544560904519,2018-12-11T15:41:44.519,12.268,-2.988,-3.841,-0.305
1544560904519,2018-12-11T15:41:44.519,12.268,-2.927,-3.476,-0.122
1544560904633,2018-12-11T15:41:44.633,12.382,-3.354,-5.488,-0.183
1544560904633,2018-12-11T15:41:44.633,12.382,-3.963,-7.317,-0.183
1544560904633,2018-12-11T15:41:44.633,12.382,-4.024,-7.500,0.122
1544560904755,2018-12-11T15:41:44.755,12.504,-4.085,-7.744,1.098
1544560904755,2018-12-11T15:41:44.755,12.504,-4.390,-8.537,1.402
1544560904755,2018-12-11T15:41:44.755,12.504,-3.659,-7.500,0.854
1544560904883,2018-12-11T15:41:44.883,12.632,-1.768,-2.866,0.244
1544560904883,2018-12-11T15:41:44.883,12.632,0.183,1.524,0.122
1544560904883,2018-12-11T15:41:44.883,12.632,0.793,2.988,0.305
1544560904999,2018-12-11T15:41:44.999,12.748,0.000,0.061,1.280
1544560904999,2018-12-11T15:41:44.999,12.748,0.610,-1.037,1.951
1544560904999,2018-12-11T15:41:44.999,12.748,2.012,2.500,2.012
1544560905120,2018-12-11T15:41:45.120,12.869,3.110,3.780,2.866
1544560905120,2018-12-11T15:41:45.120,12.869,1.768,-2.622,3.476
1544560905120,2018-12-11T15:41:45.120,12.869,1.341,-2.744,3.476
1544560905239,2018-12-11T15:41:45.239,12.988,3.476,5.244,3.476
1544560905239,2018-12-11T15:41:45.239,12.988,3.598,10.366,2.683
1544560905239,2018-12-11T15:41:45.239,12.988,1.402,9.756,1.951
1544560905408,2018-12-11T15:41:45.408,13.157,-0.122,5.305,2.195
1544560905408,2018-12-11T15:41:45.408,13.157,-0.793,-0.915,3.293
1544560905408,2018-12-11T15:41:45.408,13.157,-2.012,-7.561,3.293
1544560905483,2018-12-11T15:41:45.483,13.232,-2.622,-9.268,3.354
1544560905483,2018-12-11T15:41:45.483,13.232,-1.646,-5.244,3.476
1544560905483,2018-12-11T15:41:45.483,13.232,-0.488,-2.439,3.598
1544560905607,2018-12-11T15:41:45.607,13.356,-1.159,-3.537,3.963
1544560905607,2018-12-11T15:41:45.607,13.356,-2.561,-5.732,4.085
1544560905607,2018-12-11T15:41:45.607,13.356,-3.171,-6.280,3.476
1544560905741,2018-12-11T15:41:45.741,13.490,-3.841,-6.829,2.744
1544560905741,2018-12-11T15:41:45.741,13.490,-4.634,-10.244,2.256
1544560905741,2018-12-11T15:41:45.741,13.490,-4.817,-13.354,1.220
1544560905867,2018-12-11T15:41:45.867,13.616,-3.963,-11.402,-0.061
1544560905867,2018-12-11T15:41:45.867,13.616,-3.110,-10.061,-0.793
1544560905867,2018-12-11T15:41:45.867,13.616,-2.744,-10.610,-1.341
1544560905989,2018-12-11T15:41:45.989,13.738,-1.829,-7.988,-1.829
1544560905989,2018-12-11T15:41:45.989,13.738,-0.793,-3.902,-1.463
1544560905989,2018-12-11T15:41:45.989,13.738,-0.854,-2.317,-0.549
1544560906081,2018-12-11T15:41:46.081,13.830,-1.098,-3.659,-0.061
1544560906081,2018-12-11T15:41:46.081,13.830,-1.220,-6.037,-0.305
1544560906081,2018-12-11T15:41:46.081,13.830,0.427,-3.476,-1.098
1544560906202,2018-12-11T15:41:46.202,13.951,2.561,3.354,-2.195
1544560906202,2018-12-11T15:41:46.202,13.951,3.232,5.915,-2.317
1544560906202,2018-12-11T15:41:46.202,13.951,2.317,1.768,-2.012
1544560906339,2018-12-11T15:41:46.339,14.088,2.012,0.549,-1.829
1544560906339,2018-12-11T15:41:46.339,14.088,3.537,1.829,-1.585
1544560906339,2018-12-11T15:41:46.339,14.088,5.244,6.646,-1.585
1544560906474,2018-12-11T15:41:46.474,14.223,7.439,11.463,-2.561
1544560906474,2018-12-11T15:41:46.474,14.223,8.963,12.439,-4.268
1544560906474,2018-12-11T15:41:46.474,14.223,10.061,12.073,-4.939
1544560906576,2018-12-11T15:41:46.576,14.325,9.329,6.707,-5.488
1544560906576,2018-12-11T15:41:46.576,14.325,8.902,4.512,-6.159
1544560906576,2018-12-11T15:41:46.576,14.325,10.244,9.451,-6.220
1544560906698,2018-12-11T15:41:46.698,14.447,10.183,12.500,-5.793
1544560906698,2018-12-11T15:41:46.698,14.447,9.146,12.378,-5.427
1544560906698,2018-12-11T15:41:46.698,14.447,8.537,11.768,-4.817
1544560906822,2018-12-11T15:41:46.822,14.571,8.659,11.951,-4.329
