epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1544563089116,2018-12-11T16:18:09.116,2.784,-3.232,94.085,16.220
1544563089116,2018-12-11T16:18:09.116,2.784,1.341,94.329,19.817
1544563089235,2018-12-11T16:18:09.235,2.903,8.049,97.012,17.805
1544563089235,2018-12-11T16:18:09.235,2.903,6.159,46.463,15.610
1544563089235,2018-12-11T16:18:09.235,2.903,6.463,22.683,9.451
1544563089364,2018-12-11T16:18:09.364,3.032,6.707,1.220,1.280
1544563089364,2018-12-11T16:18:09.364,3.032,6.829,-22.439,-2.500
1544563089364,2018-12-11T16:18:09.364,3.032,12.500,-23.415,-3.537
1544563089494,2018-12-11T16:18:09.494,3.162,17.561,-32.134,-18.598
1544563089494,2018-12-11T16:18:09.494,3.162,12.256,-58.841,-30.976
1544563089494,2018-12-11T16:18:09.494,3.162,8.841,-67.378,-29.695
1544563089605,2018-12-11T16:18:09.605,3.273,8.780,-64.146,-20.793
1544563089605,2018-12-11T16:18:09.605,3.273,-6.890,-58.232,-5.061
1544563089605,2018-12-11T16:18:09.605,3.273,-10.000,-23.598,-0.488
1544563089740,2018-12-11T16:18:09.740,3.408,-0.122,6.159,-0.305
1544563089740,2018-12-11T16:18:09.740,3.408,4.695,5.610,-1.707
1544563089740,2018-12-11T16:18:09.740,3.408,6.037,2.866,-3.049
1544563089853,2018-12-11T16:18:09.853,3.521,3.780,-2.805,-2.622
1544563089853,2018-12-11T16:18:09.853,3.521,1.220,-14.024,-3.171
1544563089853,2018-12-11T16:18:09.853,3.521,0.854,-20.915,-2.805
1544563089976,2018-12-11T16:18:09.976,3.644,-0.671,-23.476,-1.402
1544563089976,2018-12-11T16:18:09.976,3.644,-2.500,-13.537,-0.305
1544563089976,2018-12-11T16:18:09.976,3.644,-2.805,-4.329,0.122
1544563090100,2018-12-11T16:18:10.100,3.768,-3.110,-1.890,-0.122
1544563090100,2018-12-11T16:18:10.100,3.768,-2.927,-2.439,-0.122
1544563090100,2018-12-11T16:18:10.100,3.768,-2.683,-3.902,0.915
1544563090203,2018-12-11T16:18:10.203,3.871,-3.171,-4.756,1.280
1544563090203,2018-12-11T16:18:10.203,3.871,-3.537,-6.037,1.098
1544563090203,2018-12-11T16:18:10.203,3.871,-3.598,-7.256,0.549
1544563090336,2018-12-11T16:18:10.336,4.004,-3.110,-6.890,-0.061
1544563090336,2018-12-11T16:18:10.336,4.004,-2.073,-5.427,-0.427
1544563090336,2018-12-11T16:18:10.336,4.004,-0.732,-3.232,-0.183
1544563090461,2018-12-11T16:18:10.461,4.129,0.732,-0.488,-0.061
1544563090461,2018-12-11T16:18:10.461,4.129,1.280,1.220,-0.915
1544563090461,2018-12-11T16:18:10.461,4.129,1.585,3.049,-1.159
1544563090580,2018-12-11T16:18:10.580,4.248,1.951,4.085,-0.427
1544563090580,2018-12-11T16:18:10.580,4.248,1.951,4.817,0.366
1544563090580,2018-12-11T16:18:10.580,4.248,0.732,4.329,1.098
1544563090708,2018-12-11T16:18:10.708,4.376,-0.732,1.585,1.585
1544563090708,2018-12-11T16:18:10.708,4.376,-1.402,-2.805,1.585
1544563090708,2018-12-11T16:18:10.708,4.376,-1.341,-3.780,1.646
1544563090845,2018-12-11T16:18:10.845,4.513,-0.305,-1.341,1.646
1544563090845,2018-12-11T16:18:10.845,4.513,1.585,2.561,1.037
1544563090845,2018-12-11T16:18:10.845,4.513,3.598,6.220,0.122
1544563090969,2018-12-11T16:18:10.969,4.637,5.122,7.500,-0.671
1544563090969,2018-12-11T16:18:10.969,4.637,6.037,7.256,-0.854
1544563090969,2018-12-11T16:18:10.969,4.637,6.341,7.805,-0.305
1544563091093,2018-12-11T16:18:11.093,4.761,5.915,8.232,0.366
1544563091093,2018-12-11T16:18:11.093,4.761,5.183,8.598,0.732
1544563091093,2018-12-11T16:18:11.093,4.761,4.085,7.134,0.427
1544563091206,2018-12-11T16:18:11.206,4.874,2.500,4.939,0.061
1544563091206,2018-12-11T16:18:11.206,4.874,1.037,2.866,-0.244
1544563091206,2018-12-11T16:18:11.206,4.874,0.122,0.244,-0.488
1544563091300,2018-12-11T16:18:11.300,4.968,-0.366,-1.402,-0.183
1544563091300,2018-12-11T16:18:11.300,4.968,-0.305,-1.280,0.427
1544563091300,2018-12-11T16:18:11.300,4.968,0.061,0.000,0.732
1544563091449,2018-12-11T16:18:11.449,5.117,0.061,0.671,0.549
1544563091449,2018-12-11T16:18:11.449,5.117,0.061,0.000,0.366
1544563091449,2018-12-11T16:18:11.449,5.117,0.183,-0.793,0.061
1544563091564,2018-12-11T16:18:11.564,5.232,-0.061,-1.037,-0.366
1544563091564,2018-12-11T16:18:11.564,5.232,-0.305,-1.159,-0.305
1544563091564,2018-12-11T16:18:11.564,5.232,-0.427,-1.402,-0.061
1544563091698,2018-12-11T16:18:11.698,5.366,-0.488,-1.524,0.000
1544563091698,2018-12-11T16:18:11.698,5.366,-0.610,-1.707,0.122
1544563091698,2018-12-11T16:18:11.698,5.366,-0.732,-1.829,0.549
1544563091810,2018-12-11T16:18:11.810,5.478,-0.366,-1.098,1.341
1544563091810,2018-12-11T16:18:11.810,5.478,-0.671,-0.183,1.280
1544563091810,2018-12-11T16:18:11.810,5.478,-0.488,-0.305,0.549
1544563091911,2018-12-11T16:18:11.911,5.579,-0.671,-1.280,0.061
1544563091911,2018-12-11T16:18:11.911,5.579,-0.427,-2.073,-0.366
1544563091911,2018-12-11T16:18:11.911,5.579,0.122,-1.159,-0.610
1544563092035,2018-12-11T16:18:12.035,5.703,0.366,0.549,-0.488
1544563092035,2018-12-11T16:18:12.035,5.703,0.366,0.549,-0.427
1544563092035,2018-12-11T16:18:12.035,5.703,0.000,-0.122,-0.366
1544563092177,2018-12-11T16:18:12.177,5.845,-0.366,-0.732,0.000
1544563092177,2018-12-11T16:18:12.177,5.845,-0.549,-1.159,0.122
1544563092177,2018-12-11T16:18:12.177,5.845,-0.488,-0.061,0.305
1544563092292,2018-12-11T16:18:12.292,5.960,-0.061,0.793,0.793
1544563092292,2018-12-11T16:18:12.292,5.960,0.244,0.488,0.732
1544563092292,2018-12-11T16:18:12.292,5.960,0.366,0.549,0.549
1544563092396,2018-12-11T16:18:12.396,6.064,0.610,1.159,0.488
1544563092396,2018-12-11T16:18:12.396,6.064,0.854,1.524,0.610
1544563092396,2018-12-11T16:18:12.396,6.064,0.854,1.646,0.671
1544563092515,2018-12-11T16:18:12.515,6.183,0.610,1.463,0.854
1544563092515,2018-12-11T16:18:12.515,6.183,0.366,0.793,1.098
1544563092515,2018-12-11T16:18:12.515,6.183,0.305,0.305,1.037
1544563092643,2018-12-11T16:18:12.643,6.311,0.305,0.000,0.671
1544563092643,2018-12-11T16:18:12.643,6.311,0.427,0.671,0.122
1544563092643,2018-12-11T16:18:12.643,6.311,0.427,2.012,0.366
1544563092779,2018-12-11T16:18:12.779,6.447,0.366,1.768,0.671
1544563092779,2018-12-11T16:18:12.779,6.447,0.122,0.427,0.549
1544563092779,2018-12-11T16:18:12.779,6.447,-0.061,0.061,0.488
1544563092890,2018-12-11T16:18:12.890,6.558,0.000,0.427,0.305
1544563092890,2018-12-11T16:18:12.890,6.558,-0.122,1.280,-0.061
1544563092890,2018-12-11T16:18:12.890,6.558,-0.305,0.732,0.854
1544563093004,2018-12-11T16:18:13.004,6.672,0.732,-3.780,1.159
1544563093004,2018-12-11T16:18:13.004,6.672,2.012,-5.671,-0.671
1544563093004,2018-12-11T16:18:13.004,6.672,3.171,-0.366,-2.012
1544563093127,2018-12-11T16:18:13.127,6.795,4.146,5.061,-1.951
1544563093127,2018-12-11T16:18:13.127,6.795,3.963,7.439,-1.159
1544563093127,2018-12-11T16:18:13.127,6.795,2.927,7.378,-1.037
1544563093241,2018-12-11T16:18:13.241,6.909,1.829,5.610,-0.793
1544563093241,2018-12-11T16:18:13.241,6.909,1.220,1.951,-0.915
1544563093241,2018-12-11T16:18:13.241,6.909,1.463,1.341,-1.220
1544563093373,2018-12-11T16:18:13.373,7.041,2.378,4.268,-1.585
1544563093373,2018-12-11T16:18:13.373,7.041,2.988,7.195,-1.646
1544563093373,2018-12-11T16:18:13.373,7.041,2.988,7.866,-0.793
1544563093497,2018-12-11T16:18:13.497,7.165,2.317,6.341,0.000
1544563093497,2018-12-11T16:18:13.497,7.165,0.976,3.171,0.366
1544563093497,2018-12-11T16:18:13.497,7.165,-0.183,0.671,0.610
1544563093611,2018-12-11T16:18:13.611,7.279,-0.732,-1.037,0.976
1544563093611,2018-12-11T16:18:13.611,7.279,-0.915,-0.183,1.829
1544563093611,2018-12-11T16:18:13.611,7.279,-0.244,1.159,2.866
1544563093735,2018-12-11T16:18:13.735,7.403,0.732,0.610,3.537
1544563093735,2018-12-11T16:18:13.735,7.403,0.488,-2.012,3.598
1544563093735,2018-12-11T16:18:13.735,7.403,-0.183,-4.451,3.110
1544563093855,2018-12-11T16:18:13.855,7.523,-0.854,-3.841,3.598
1544563093855,2018-12-11T16:18:13.855,7.523,-1.341,-3.293,3.232
1544563093855,2018-12-11T16:18:13.855,7.523,-0.976,-6.890,1.220
1544563093981,2018-12-11T16:18:13.981,7.649,0.488,-6.829,0.610
1544563093981,2018-12-11T16:18:13.981,7.649,2.500,-0.915,0.549
1544563093981,2018-12-11T16:18:13.981,7.649,4.390,6.341,0.549
1544563094094,2018-12-11T16:18:14.094,7.762,4.695,10.183,0.549
1544563094094,2018-12-11T16:18:14.094,7.762,3.659,9.634,0.061
1544563094094,2018-12-11T16:18:14.094,7.762,1.951,6.524,-0.976
1544563094209,2018-12-11T16:18:14.209,7.877,0.305,3.537,-1.646
1544563094209,2018-12-11T16:18:14.209,7.877,-1.220,2.256,-1.220
1544563094209,2018-12-11T16:18:14.209,7.877,-2.256,2.195,-0.610
1544563094341,2018-12-11T16:18:14.341,8.009,-3.841,0.854,-0.488
1544563094341,2018-12-11T16:18:14.341,8.009,-5.183,-3.780,-0.854
1544563094341,2018-12-11T16:18:14.341,8.009,-6.037,-9.146,-1.402
1544563094462,2018-12-11T16:18:14.462,8.130,-6.951,-11.829,-1.585
1544563094462,2018-12-11T16:18:14.462,8.130,-7.866,-13.720,-1.280
1544563094462,2018-12-11T16:18:14.462,8.130,-8.537,-14.817,-0.854
1544563094603,2018-12-11T16:18:14.603,8.271,-8.476,-15.244,-0.427
1544563094603,2018-12-11T16:18:14.603,8.271,-7.500,-14.817,-0.061
1544563094603,2018-12-11T16:18:14.603,8.271,-5.854,-13.354,0.122
1544563094700,2018-12-11T16:18:14.700,8.368,-3.963,-10.793,0.366
1544563094700,2018-12-11T16:18:14.700,8.368,-2.683,-7.439,0.610
1544563094700,2018-12-11T16:18:14.700,8.368,-2.134,-5.000,0.488
1544563094824,2018-12-11T16:18:14.824,8.492,-1.768,-4.512,-0.244
1544563094824,2018-12-11T16:18:14.824,8.492,-1.585,-4.939,-0.549
1544563094824,2018-12-11T16:18:14.824,8.492,-0.976,-5.488,-0.244
1544563094949,2018-12-11T16:18:14.949,8.617,-0.305,-3.598,0.427
1544563094949,2018-12-11T16:18:14.949,8.617,0.366,-0.427,0.366
1544563094949,2018-12-11T16:18:14.949,8.617,1.890,0.915,0.183
1544563095109,2018-12-11T16:18:15.109,8.777,3.293,2.317,-0.061
1544563095109,2018-12-11T16:18:15.109,8.777,3.963,4.695,-0.305
1544563095109,2018-12-11T16:18:15.109,8.777,4.329,5.305,-0.549
1544563095179,2018-12-11T16:18:15.179,8.847,4.207,5.610,-0.793
1544563095179,2018-12-11T16:18:15.179,8.847,3.354,4.390,-1.098
1544563095179,2018-12-11T16:18:15.179,8.847,2.927,3.354,-1.402
1544563095298,2018-12-11T16:18:15.298,8.966,3.171,3.476,-1.890
1544563095298,2018-12-11T16:18:15.298,8.966,3.659,6.220,-2.744
1544563095298,2018-12-11T16:18:15.298,8.966,3.841,10.244,-3.293
1544563095449,2018-12-11T16:18:15.449,9.117,3.415,11.646,-2.500
1544563095449,2018-12-11T16:18:15.449,9.117,3.171,8.293,-0.915
1544563095449,2018-12-11T16:18:15.449,9.117,2.805,0.854,-2.378
1544563095562,2018-12-11T16:18:15.562,9.230,2.744,-4.756,-4.756
1544563095562,2018-12-11T16:18:15.562,9.230,4.207,-5.122,-5.976
1544563095562,2018-12-11T16:18:15.562,9.230,7.744,-4.512,-8.720
1544563095676,2018-12-11T16:18:15.676,9.344,10.732,0.488,-10.427
1544563095676,2018-12-11T16:18:15.676,9.344,11.341,5.976,-10.549
1544563095676,2018-12-11T16:18:15.676,9.344,10.000,6.951,-8.902
1544563095788,2018-12-11T16:18:15.788,9.456,8.049,7.195,-6.159
1544563095788,2018-12-11T16:18:15.788,9.456,6.098,7.073,-3.354
1544563095788,2018-12-11T16:18:15.788,9.456,4.573,4.085,-2.256
1544563095908,2018-12-11T16:18:15.908,9.576,3.537,0.061,-2.866
1544563095908,2018-12-11T16:18:15.908,9.576,3.659,-0.732,-3.110
1544563095908,2018-12-11T16:18:15.908,9.576,5.549,2.927,-2.561
1544563096035,2018-12-11T16:18:16.035,9.703,7.744,7.744,-1.585
1544563096035,2018-12-11T16:18:16.035,9.703,8.232,9.512,-0.244
1544563096035,2018-12-11T16:18:16.035,9.703,7.683,8.537,1.037
1544563096171,2018-12-11T16:18:16.171,9.839,7.744,8.598,2.134
1544563096171,2018-12-11T16:18:16.171,9.839,6.829,6.585,2.683
1544563096171,2018-12-11T16:18:16.171,9.839,5.061,2.988,2.561
1544563096279,2018-12-11T16:18:16.279,9.947,2.866,2.195,3.354
1544563096279,2018-12-11T16:18:16.279,9.947,0.793,2.622,5.915
1544563096279,2018-12-11T16:18:16.279,9.947,-1.524,2.317,9.024
1544563096395,2018-12-11T16:18:16.395,10.063,-3.354,-0.427,10.671
1544563096395,2018-12-11T16:18:16.395,10.063,-5.000,-4.817,10.549
1544563096395,2018-12-11T16:18:16.395,10.063,-6.768,-8.293,9.512
1544563096517,2018-12-11T16:18:16.517,10.185,-9.268,-11.829,8.232
1544563096517,2018-12-11T16:18:16.517,10.185,-12.073,-16.890,6.159
1544563096517,2018-12-11T16:18:16.517,10.185,-14.024,-22.988,3.293
1544563096643,2018-12-11T16:18:16.643,10.311,-16.159,-27.195,0.976
1544563096643,2018-12-11T16:18:16.643,10.311,-18.537,-29.085,-1.220
1544563096643,2018-12-11T16:18:16.643,10.311,-19.756,-30.183,-3.902
1544563096766,2018-12-11T16:18:16.766,10.434,-19.451,-33.963,-6.341
1544563096766,2018-12-11T16:18:16.766,10.434,-17.195,-37.927,-8.110
1544563096766,2018-12-11T16:18:16.766,10.434,-11.829,-35.000,-7.866
1544563096877,2018-12-11T16:18:16.877,10.545,-3.659,-23.232,-5.671
1544563096877,2018-12-11T16:18:16.877,10.545,7.439,0.305,-3.598
1544563096877,2018-12-11T16:18:16.877,10.545,18.902,27.378,-0.854
1544563097003,2018-12-11T16:18:17.003,10.671,27.317,44.024,2.683
1544563097003,2018-12-11T16:18:17.003,10.671,31.524,54.512,5.305
1544563097003,2018-12-11T16:18:17.003,10.671,31.341,56.341,5.976
1544563097138,2018-12-11T16:18:17.138,10.806,28.232,52.622,6.524
1544563097138,2018-12-11T16:18:17.138,10.806,22.805,46.341,6.707
1544563097138,2018-12-11T16:18:17.138,10.806,16.280,36.707,5.793
1544563097246,2018-12-11T16:18:17.246,10.914,9.329,23.902,3.902
1544563097246,2018-12-11T16:18:17.246,10.914,4.817,13.354,1.707
1544563097246,2018-12-11T16:18:17.246,10.914,1.768,5.549,-2.073
1544563097376,2018-12-11T16:18:17.376,11.044,-1.646,-1.829,-5.061
1544563097376,2018-12-11T16:18:17.376,11.044,-4.207,-6.646,-6.098
1544563097376,2018-12-11T16:18:17.376,11.044,-6.829,-10.915,-6.220
1544563097486,2018-12-11T16:18:17.486,11.154,-11.646,-15.549,-5.549
1544563097486,2018-12-11T16:18:17.486,11.154,-18.476,-20.000,-3.902
1544563097486,2018-12-11T16:18:17.486,11.154,-23.354,-29.451,-1.524
1544563097610,2018-12-11T16:18:17.610,11.278,-26.524,-42.195,-0.488
1544563097610,2018-12-11T16:18:17.610,11.278,-27.805,-54.634,-2.012
1544563097610,2018-12-11T16:18:17.610,11.278,-26.768,-61.402,-4.512
1544563097734,2018-12-11T16:18:17.734,11.402,-23.537,-57.866,-5.305
1544563097734,2018-12-11T16:18:17.734,11.402,-17.561,-41.341,-3.537
1544563097734,2018-12-11T16:18:17.734,11.402,-10.976,-18.659,-1.037
1544563097856,2018-12-11T16:18:17.856,11.524,-6.463,-1.646,0.549
1544563097856,2018-12-11T16:18:17.856,11.524,-2.378,4.451,0.915
1544563097856,2018-12-11T16:18:17.856,11.524,1.280,3.049,1.159
1544563097969,2018-12-11T16:18:17.969,11.637,3.232,3.354,1.402
1544563097969,2018-12-11T16:18:17.969,11.637,4.817,6.220,2.073
1544563097969,2018-12-11T16:18:17.969,11.637,6.280,10.061,2.378
1544563098092,2018-12-11T16:18:18.092,11.760,7.988,14.085,1.402
1544563098092,2018-12-11T16:18:18.092,11.760,9.329,17.927,0.610
1544563098092,2018-12-11T16:18:18.092,11.760,10.305,18.598,0.183
1544563098215,2018-12-11T16:18:18.215,11.883,10.488,17.927,-0.610
1544563098215,2018-12-11T16:18:18.215,11.883,10.244,18.902,-0.854
1544563098215,2018-12-11T16:18:18.215,11.883,9.939,19.146,-0.610
1544563098354,2018-12-11T16:18:18.354,12.022,8.780,16.585,-0.976
1544563098354,2018-12-11T16:18:18.354,12.022,6.829,11.280,-1.098
1544563098354,2018-12-11T16:18:18.354,12.022,4.939,5.671,-1.220
1544563098465,2018-12-11T16:18:18.465,12.133,3.659,1.951,-1.585
1544563098465,2018-12-11T16:18:18.465,12.133,2.500,-0.854,-1.646
1544563098465,2018-12-11T16:18:18.465,12.133,1.524,-2.378,-1.280
1544563098578,2018-12-11T16:18:18.578,12.246,0.793,-1.707,-0.854
1544563098578,2018-12-11T16:18:18.578,12.246,0.976,-0.671,-1.585
1544563098578,2018-12-11T16:18:18.578,12.246,1.829,-2.134,-3.476
1544563098701,2018-12-11T16:18:18.701,12.369,3.963,-1.098,-4.390
1544563098701,2018-12-11T16:18:18.701,12.369,7.500,4.451,-2.744
1544563098701,2018-12-11T16:18:18.701,12.369,10.305,11.098,0.305
1544563098825,2018-12-11T16:18:18.825,12.493,11.280,14.756,1.646
1544563098825,2018-12-11T16:18:18.825,12.493,10.976,13.476,1.220
1544563098825,2018-12-11T16:18:18.825,12.493,10.061,10.244,1.280
1544563098961,2018-12-11T16:18:18.961,12.629,8.902,8.537,2.134
1544563098961,2018-12-11T16:18:18.961,12.629,8.354,9.817,3.963
1544563098961,2018-12-11T16:18:18.961,12.629,8.780,9.146,5.366
1544563099096,2018-12-11T16:18:19.096,12.764,9.268,7.500,6.402
1544563099096,2018-12-11T16:18:19.096,12.764,9.390,7.256,7.500
1544563099096,2018-12-11T16:18:19.096,12.764,8.963,7.683,8.902
1544563099185,2018-12-11T16:18:19.185,12.853,8.415,7.805,10.000
1544563099185,2018-12-11T16:18:19.185,12.853,7.439,7.622,10.610
1544563099185,2018-12-11T16:18:19.185,12.853,6.220,5.183,11.524
1544563099308,2018-12-11T16:18:19.308,12.976,5.183,3.171,12.683
1544563099308,2018-12-11T16:18:19.308,12.976,3.293,-0.244,13.354
1544563099308,2018-12-11T16:18:19.308,12.976,-0.366,-8.841,14.390
1544563099443,2018-12-11T16:18:19.443,13.111,-4.817,-16.829,12.866
1544563099443,2018-12-11T16:18:19.443,13.111,-8.476,-16.951,9.878
1544563099443,2018-12-11T16:18:19.443,13.111,-8.598,-13.232,9.268
1544563099587,2018-12-11T16:18:19.587,13.255,-8.232,-10.732,7.256
1544563099587,2018-12-11T16:18:19.587,13.255,-8.354,-9.146,4.756
1544563099587,2018-12-11T16:18:19.587,13.255,-7.744,-6.524,2.988
1544563099670,2018-12-11T16:18:19.670,13.338,-4.329,-1.280,0.000
1544563099670,2018-12-11T16:18:19.670,13.338,0.122,0.488,-2.500
1544563099670,2018-12-11T16:18:19.670,13.338,0.671,-4.939,-2.500
1544563099791,2018-12-11T16:18:19.791,13.459,-1.951,-9.451,-1.463
1544563099791,2018-12-11T16:18:19.791,13.459,-5.305,-15.854,-2.927
1544563099791,2018-12-11T16:18:19.791,13.459,-8.415,-25.915,-3.841
1544563099946,2018-12-11T16:18:19.946,13.614,-9.695,-27.439,-2.012
1544563099946,2018-12-11T16:18:19.946,13.614,-8.049,-18.354,-0.183
1544563099946,2018-12-11T16:18:19.946,13.614,-4.146,-10.122,0.610
1544563100040,2018-12-11T16:18:20.040,13.708,0.244,-3.780,0.671
1544563100040,2018-12-11T16:18:20.040,13.708,2.622,2.317,0.549
1544563100040,2018-12-11T16:18:20.040,13.708,3.293,5.366,0.366
1544563100169,2018-12-11T16:18:20.169,13.837,3.110,5.732,0.427
1544563100169,2018-12-11T16:18:20.169,13.837,1.280,4.146,0.122
1544563100169,2018-12-11T16:18:20.169,13.837,-1.402,-0.610,-0.488
1544563100273,2018-12-11T16:18:20.273,13.941,-3.720,-6.280,-0.915
1544563100273,2018-12-11T16:18:20.273,13.941,-5.183,-11.220,-1.829
1544563100273,2018-12-11T16:18:20.273,13.941,-5.671,-13.659,-1.402
1544563100453,2018-12-11T16:18:20.453,14.121,-4.329,-11.220,-0.549
1544563100453,2018-12-11T16:18:20.453,14.121,-2.500,-5.549,-0.488
1544563100453,2018-12-11T16:18:20.453,14.121,-1.341,-1.098,-0.854
1544563100527,2018-12-11T16:18:20.527,14.195,-0.671,2.866,-0.732
1544563100527,2018-12-11T16:18:20.527,14.195,0.366,9.268,0.366
1544563100527,2018-12-11T16:18:20.527,14.195,1.951,14.512,1.646
1544563100653,2018-12-11T16:18:20.653,14.321,2.317,14.573,2.317
1544563100653,2018-12-11T16:18:20.653,14.321,1.707,7.439,1.768
1544563100653,2018-12-11T16:18:20.653,14.321,0.305,0.183,0.976
1544563100765,2018-12-11T16:18:20.765,14.433,-1.098,-2.317,0.976
1544563100765,2018-12-11T16:18:20.765,14.433,-1.646,-1.707,1.707
1544563100765,2018-12-11T16:18:20.765,14.433,-1.280,-1.037,2.134
1544563100889,2018-12-11T16:18:20.889,14.557,-0.549,0.976,2.134
