epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1544566449119,2018-12-11T17:14:09.119,6.812,0.305,0.122,-3.354
1544566449241,2018-12-11T17:14:09.241,6.934,2.317,1.768,-3.232
1544566449241,2018-12-11T17:14:09.241,6.934,4.268,1.890,-3.049
1544566449241,2018-12-11T17:14:09.241,6.934,5.671,0.915,-3.232
1544566449363,2018-12-11T17:14:09.363,7.056,6.646,-4.085,-2.561
1544566449363,2018-12-11T17:14:09.363,7.056,7.378,-10.061,-2.012
1544566449363,2018-12-11T17:14:09.363,7.056,7.927,-14.573,-1.707
1544566449476,2018-12-11T17:14:09.476,7.169,8.476,-17.683,-1.463
1544566449476,2018-12-11T17:14:09.476,7.169,9.207,-19.634,-0.793
1544566449476,2018-12-11T17:14:09.476,7.169,9.207,-23.110,0.488
1544566449602,2018-12-11T17:14:09.602,7.295,7.317,-29.390,0.000
1544566449602,2018-12-11T17:14:09.602,7.295,5.427,-31.159,-2.256
1544566449602,2018-12-11T17:14:09.602,7.295,5.793,-25.427,-2.988
1544566449711,2018-12-11T17:14:09.711,7.404,7.317,-19.085,-2.073
1544566449711,2018-12-11T17:14:09.711,7.404,7.073,-16.951,-1.524
1544566449711,2018-12-11T17:14:09.711,7.404,5.427,-17.744,-2.866
1544566449838,2018-12-11T17:14:09.838,7.531,4.146,-19.756,-4.085
1544566449838,2018-12-11T17:14:09.838,7.531,3.598,-19.207,-4.024
1544566449838,2018-12-11T17:14:09.838,7.531,3.293,-17.988,-3.841
1544566449965,2018-12-11T17:14:09.965,7.658,2.317,-15.244,-4.268
1544566449965,2018-12-11T17:14:09.965,7.658,1.768,-10.671,-3.598
1544566449965,2018-12-11T17:14:09.965,7.658,1.951,-7.805,-1.646
1544566450077,2018-12-11T17:14:10.077,7.770,2.500,-5.793,-1.220
1544566450077,2018-12-11T17:14:10.077,7.770,1.646,-2.134,-2.683
1544566450077,2018-12-11T17:14:10.077,7.770,-2.195,8.476,-3.598
1544566450220,2018-12-11T17:14:10.220,7.913,-4.024,13.780,-1.220
1544566450220,2018-12-11T17:14:10.220,7.913,1.463,8.720,1.098
1544566450220,2018-12-11T17:14:10.220,7.913,4.146,3.598,2.073
1544566450323,2018-12-11T17:14:10.323,8.016,2.500,-0.183,2.073
1544566450323,2018-12-11T17:14:10.323,8.016,2.378,-6.402,3.476
1544566450323,2018-12-11T17:14:10.323,8.016,2.134,-7.622,4.390
1544566450435,2018-12-11T17:14:10.435,8.128,1.280,-6.037,4.207
1544566450435,2018-12-11T17:14:10.435,8.128,0.976,-4.024,4.451
1544566450435,2018-12-11T17:14:10.435,8.128,1.524,-1.585,5.061
1544566450582,2018-12-11T17:14:10.582,8.275,2.012,2.988,5.366
1544566450582,2018-12-11T17:14:10.582,8.275,1.951,6.280,5.122
1544566450582,2018-12-11T17:14:10.582,8.275,2.012,5.488,4.939
1544566450699,2018-12-11T17:14:10.699,8.392,2.073,2.683,4.695
1544566450699,2018-12-11T17:14:10.699,8.392,2.683,-1.098,4.268
1544566450699,2018-12-11T17:14:10.699,8.392,3.963,-6.585,4.390
1544566450799,2018-12-11T17:14:10.799,8.492,5.366,-11.280,5.061
1544566450799,2018-12-11T17:14:10.799,8.492,5.793,-14.634,5.976
1544566450799,2018-12-11T17:14:10.799,8.492,5.488,-17.317,6.220
1544566450933,2018-12-11T17:14:10.933,8.626,4.268,-19.207,5.000
1544566450933,2018-12-11T17:14:10.933,8.626,2.866,-17.439,3.232
1544566450933,2018-12-11T17:14:10.933,8.626,1.585,-14.085,1.646
1544566451032,2018-12-11T17:14:11.032,8.725,0.610,-8.963,0.366
1544566451032,2018-12-11T17:14:11.032,8.725,0.732,-3.720,-0.244
1544566451032,2018-12-11T17:14:11.032,8.725,0.915,-0.366,-0.488
1544566451154,2018-12-11T17:14:11.154,8.847,0.976,1.768,-1.341
1544566451154,2018-12-11T17:14:11.154,8.847,0.793,2.134,-2.195
1544566451154,2018-12-11T17:14:11.154,8.847,0.122,0.122,-2.805
1544566451266,2018-12-11T17:14:11.266,8.959,-0.366,-1.524,-3.293
1544566451266,2018-12-11T17:14:11.266,8.959,-0.427,-3.049,-3.415
1544566451266,2018-12-11T17:14:11.266,8.959,-0.549,-5.305,-3.537
1544566451391,2018-12-11T17:14:11.391,9.084,-0.244,-7.256,-3.171
1544566451391,2018-12-11T17:14:11.391,9.084,0.488,-7.500,-2.256
1544566451391,2018-12-11T17:14:11.391,9.084,1.098,-7.866,-1.524
1544566451512,2018-12-11T17:14:11.512,9.205,0.244,-9.085,-1.646
1544566451512,2018-12-11T17:14:11.512,9.205,-1.098,-8.354,-2.439
1544566451512,2018-12-11T17:14:11.512,9.205,-2.012,-6.159,-3.049
1544566451629,2018-12-11T17:14:11.629,9.322,-2.744,-3.537,-4.024
1544566451629,2018-12-11T17:14:11.629,9.322,-2.927,-0.488,-4.939
1544566451629,2018-12-11T17:14:11.629,9.322,-2.134,2.073,-4.756
1544566451748,2018-12-11T17:14:11.748,9.441,-1.159,3.720,-3.780
1544566451748,2018-12-11T17:14:11.748,9.441,-1.098,5.000,-3.049
1544566451748,2018-12-11T17:14:11.748,9.441,-1.280,5.976,-2.500
1544566451876,2018-12-11T17:14:11.876,9.569,-1.768,6.037,-2.195
1544566451876,2018-12-11T17:14:11.876,9.569,-2.256,6.220,-2.073
1544566451876,2018-12-11T17:14:11.876,9.569,-2.561,7.378,-1.951
1544566451987,2018-12-11T17:14:11.987,9.680,-2.561,7.622,-1.646
1544566451987,2018-12-11T17:14:11.987,9.680,-2.012,5.427,-0.976
1544566451987,2018-12-11T17:14:11.987,9.680,-1.220,3.963,-0.549
1544566452111,2018-12-11T17:14:12.111,9.804,-0.427,2.500,-0.366
1544566452111,2018-12-11T17:14:12.111,9.804,-0.122,0.671,-0.549
1544566452111,2018-12-11T17:14:12.111,9.804,0.183,-1.098,-0.244
1544566452232,2018-12-11T17:14:12.232,9.925,0.427,-2.927,0.122
1544566452232,2018-12-11T17:14:12.232,9.925,0.427,-4.329,0.061
1544566452232,2018-12-11T17:14:12.232,9.925,0.488,-4.695,0.122
1544566452344,2018-12-11T17:14:12.344,10.037,0.671,-4.329,0.122
1544566452344,2018-12-11T17:14:12.344,10.037,0.610,-3.841,0.122
1544566452344,2018-12-11T17:14:12.344,10.037,0.549,-3.963,0.183
1544566452471,2018-12-11T17:14:12.471,10.164,0.244,-3.171,0.183
1544566452471,2018-12-11T17:14:12.471,10.164,0.061,-1.768,0.122
1544566452471,2018-12-11T17:14:12.471,10.164,0.000,-0.061,-0.061
1544566452581,2018-12-11T17:14:12.581,10.274,0.183,2.317,0.000
1544566452581,2018-12-11T17:14:12.581,10.274,1.159,4.207,0.366
1544566452581,2018-12-11T17:14:12.581,10.274,2.317,3.780,1.159
1544566452705,2018-12-11T17:14:12.705,10.398,2.805,1.707,2.256
1544566452705,2018-12-11T17:14:12.705,10.398,2.073,-1.707,2.256
1544566452705,2018-12-11T17:14:12.705,10.398,-0.366,-5.427,0.549
1544566452829,2018-12-11T17:14:12.829,10.522,-2.500,-9.207,-0.244
1544566452829,2018-12-11T17:14:12.829,10.522,-3.354,-7.012,0.427
1544566452829,2018-12-11T17:14:12.829,10.522,-1.341,2.012,1.037
1544566452946,2018-12-11T17:14:12.946,10.639,1.707,7.012,2.256
1544566452946,2018-12-11T17:14:12.946,10.639,0.610,6.524,2.744
1544566452946,2018-12-11T17:14:12.946,10.639,-0.183,1.951,2.134
1544566453068,2018-12-11T17:14:13.068,10.761,0.000,-4.939,1.890
1544566453068,2018-12-11T17:14:13.068,10.761,-1.037,-10.976,1.646
1544566453068,2018-12-11T17:14:13.068,10.761,-1.463,-15.488,1.463
1544566453188,2018-12-11T17:14:13.188,10.881,-1.951,-14.146,0.366
1544566453188,2018-12-11T17:14:13.188,10.881,-2.378,-4.878,-2.378
1544566453188,2018-12-11T17:14:13.188,10.881,2.134,4.634,0.427
1544566453301,2018-12-11T17:14:13.301,10.994,3.963,11.768,4.939
1544566453301,2018-12-11T17:14:13.301,10.994,0.793,7.073,4.268
1544566453301,2018-12-11T17:14:13.301,10.994,-1.829,-2.378,0.732
1544566453431,2018-12-11T17:14:13.431,11.124,-3.963,-5.305,-0.976
1544566453431,2018-12-11T17:14:13.431,11.124,-2.988,-3.476,-0.183
1544566453431,2018-12-11T17:14:13.431,11.124,-0.183,-0.122,1.037
1544566453537,2018-12-11T17:14:13.537,11.230,1.707,2.866,2.012
1544566453537,2018-12-11T17:14:13.537,11.230,1.829,1.707,1.768
1544566453537,2018-12-11T17:14:13.537,11.230,0.854,-0.366,0.732
1544566453661,2018-12-11T17:14:13.661,11.354,0.183,-1.707,-0.244
1544566453661,2018-12-11T17:14:13.661,11.354,0.244,-3.841,-0.122
1544566453661,2018-12-11T17:14:13.661,11.354,-0.122,-4.146,-1.098
1544566453802,2018-12-11T17:14:13.802,11.495,1.707,-2.622,-1.524
1544566453802,2018-12-11T17:14:13.802,11.495,3.476,-0.366,0.183
1544566453802,2018-12-11T17:14:13.802,11.495,3.049,-0.976,1.341
1544566453900,2018-12-11T17:14:13.900,11.593,1.646,-3.110,0.305
1544566453900,2018-12-11T17:14:13.900,11.593,0.366,-4.024,-0.976
1544566453900,2018-12-11T17:14:13.900,11.593,-0.061,-2.744,-0.915
1544566454022,2018-12-11T17:14:14.022,11.715,0.366,-0.610,-0.366
1544566454022,2018-12-11T17:14:14.022,11.715,0.671,1.098,-0.061
1544566454022,2018-12-11T17:14:14.022,11.715,1.098,2.195,0.488
1544566454146,2018-12-11T17:14:14.146,11.839,0.488,1.890,0.671
1544566454146,2018-12-11T17:14:14.146,11.839,0.183,1.037,0.427
1544566454146,2018-12-11T17:14:14.146,11.839,-0.061,0.671,0.427
1544566454258,2018-12-11T17:14:14.258,11.951,0.366,1.463,0.793
1544566454258,2018-12-11T17:14:14.258,11.951,0.976,0.854,1.280
1544566454258,2018-12-11T17:14:14.258,11.951,0.854,-0.732,1.341
1544566454385,2018-12-11T17:14:14.385,12.078,0.610,-2.378,1.402
1544566454385,2018-12-11T17:14:14.385,12.078,-0.061,-3.537,1.280
1544566454385,2018-12-11T17:14:14.385,12.078,0.183,-2.927,1.098
1544566454494,2018-12-11T17:14:14.494,12.187,0.915,-1.524,1.341
1544566454494,2018-12-11T17:14:14.494,12.187,1.037,-1.159,1.402
1544566454494,2018-12-11T17:14:14.494,12.187,0.915,-1.829,1.402
1544566454646,2018-12-11T17:14:14.646,12.339,-0.244,-2.561,1.341
1544566454646,2018-12-11T17:14:14.646,12.339,-2.805,-0.549,0.122
1544566454646,2018-12-11T17:14:14.646,12.339,-5.061,-0.976,-2.317
1544566454749,2018-12-11T17:14:14.749,12.442,-5.122,-4.390,-3.476
1544566454749,2018-12-11T17:14:14.749,12.442,-3.841,-3.963,-0.976
1544566454749,2018-12-11T17:14:14.749,12.442,-2.378,0.732,0.976
1544566454855,2018-12-11T17:14:14.855,12.548,0.976,3.902,0.732
1544566454855,2018-12-11T17:14:14.855,12.548,3.537,5.915,1.220
1544566454855,2018-12-11T17:14:14.855,12.548,4.390,6.037,3.720
1544566454979,2018-12-11T17:14:14.979,12.672,0.610,2.683,7.622
1544566454979,2018-12-11T17:14:14.979,12.672,-4.756,4.390,5.976
1544566454979,2018-12-11T17:14:14.979,12.672,-8.232,10.549,-0.671
1544566455141,2018-12-11T17:14:15.141,12.834,-6.098,11.037,-4.817
1544566455141,2018-12-11T17:14:15.141,12.834,-2.317,6.890,-3.415
1544566455141,2018-12-11T17:14:15.141,12.834,0.976,2.500,0.061
1544566455214,2018-12-11T17:14:15.214,12.907,1.951,-1.768,0.915
1544566455214,2018-12-11T17:14:15.214,12.907,1.768,-8.110,-0.549
1544566455214,2018-12-11T17:14:15.214,12.907,1.646,-8.902,-1.280
1544566455338,2018-12-11T17:14:15.338,13.031,1.280,-5.122,-0.671
1544566455338,2018-12-11T17:14:15.338,13.031,1.159,-1.951,-0.061
1544566455338,2018-12-11T17:14:15.338,13.031,0.793,-0.793,-0.366
1544566455453,2018-12-11T17:14:15.453,13.146,0.244,-0.915,-0.793
1544566455453,2018-12-11T17:14:15.453,13.146,-0.305,-2.500,-1.098
1544566455453,2018-12-11T17:14:15.453,13.146,-0.061,-3.841,-0.549
1544566455575,2018-12-11T17:14:15.575,13.268,0.610,-3.354,0.000
1544566455575,2018-12-11T17:14:15.575,13.268,0.915,-1.707,-0.488
1544566455575,2018-12-11T17:14:15.575,13.268,0.854,-0.732,-1.037
1544566455719,2018-12-11T17:14:15.719,13.412,0.366,-0.305,-1.402
1544566455719,2018-12-11T17:14:15.719,13.412,0.244,0.610,-1.585
1544566455719,2018-12-11T17:14:15.719,13.412,0.854,2.622,-1.707
1544566455811,2018-12-11T17:14:15.811,13.504,1.463,5.732,-1.707
1544566455811,2018-12-11T17:14:15.811,13.504,2.866,8.049,-0.549
1544566455811,2018-12-11T17:14:15.811,13.504,3.476,2.988,1.646
1544566455947,2018-12-11T17:14:15.947,13.640,3.171,-9.390,3.902
1544566455947,2018-12-11T17:14:15.947,13.640,2.195,-11.098,3.293
1544566455947,2018-12-11T17:14:15.947,13.640,0.854,-7.805,1.037
1544566456061,2018-12-11T17:14:16.061,13.754,0.000,-7.073,0.244
1544566456061,2018-12-11T17:14:16.061,13.754,0.793,-3.963,0.915
1544566456061,2018-12-11T17:14:16.061,13.754,1.280,-1.098,1.037
1544566456187,2018-12-11T17:14:16.187,13.880,1.098,0.244,0.610
1544566456187,2018-12-11T17:14:16.187,13.880,1.037,1.707,0.549
1544566456187,2018-12-11T17:14:16.187,13.880,0.915,2.622,0.732
1544566456297,2018-12-11T17:14:16.297,13.990,0.793,2.256,1.098
1544566456297,2018-12-11T17:14:16.297,13.990,0.610,1.646,1.280
1544566456297,2018-12-11T17:14:16.297,13.990,0.305,0.793,0.976
1544566456408,2018-12-11T17:14:16.408,14.101,0.244,0.549,0.366
1544566456408,2018-12-11T17:14:16.408,14.101,0.671,0.305,0.366
1544566456408,2018-12-11T17:14:16.408,14.101,1.159,-0.671,0.732
1544566456534,2018-12-11T17:14:16.534,14.227,1.402,-3.293,1.524
1544566456534,2018-12-11T17:14:16.534,14.227,1.463,-5.549,1.768
1544566456534,2018-12-11T17:14:16.534,14.227,1.707,-7.805,1.220
1544566456659,2018-12-11T17:14:16.659,14.352,2.622,-15.000,0.427
1544566456659,2018-12-11T17:14:16.659,14.352,1.463,-27.134,-0.915
