epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1544565647638,2018-12-11T17:00:47.638,1.429,-0.451,0.857,0.119
1544565647764,2018-12-11T17:00:47.764,1.555,-0.422,0.866,0.143
1544565647764,2018-12-11T17:00:47.764,1.555,-0.427,0.866,0.138
1544565647764,2018-12-11T17:00:47.764,1.555,-0.432,0.863,0.139
1544565647889,2018-12-11T17:00:47.889,1.680,-0.426,0.869,0.153
1544565647889,2018-12-11T17:00:47.889,1.680,-0.425,0.864,0.143
1544565647889,2018-12-11T17:00:47.889,1.680,-0.423,0.861,0.143
1544565648019,2018-12-11T17:00:48.019,1.810,-0.427,0.866,0.145
1544565648019,2018-12-11T17:00:48.019,1.810,-0.429,0.866,0.145
1544565648019,2018-12-11T17:00:48.019,1.810,-0.421,0.864,0.146
1544565648124,2018-12-11T17:00:48.124,1.915,-0.433,0.859,0.141
1544565648124,2018-12-11T17:00:48.124,1.915,-0.440,0.856,0.152
1544565648124,2018-12-11T17:00:48.124,1.915,-0.428,0.858,0.162
1544565648236,2018-12-11T17:00:48.236,2.027,-0.435,0.864,0.149
1544565648236,2018-12-11T17:00:48.236,2.027,-0.434,0.871,0.142
1544565648236,2018-12-11T17:00:48.236,2.027,-0.421,0.868,0.134
1544565648362,2018-12-11T17:00:48.362,2.153,-0.414,0.865,0.127
1544565648362,2018-12-11T17:00:48.362,2.153,-0.440,0.866,0.122
1544565648362,2018-12-11T17:00:48.362,2.153,-0.446,0.869,0.126
1544565648486,2018-12-11T17:00:48.486,2.277,-0.403,0.867,0.155
1544565648486,2018-12-11T17:00:48.486,2.277,-0.398,0.854,0.169
1544565648486,2018-12-11T17:00:48.486,2.277,-0.428,0.854,0.184
1544565648598,2018-12-11T17:00:48.598,2.389,-0.429,0.860,0.185
1544565648598,2018-12-11T17:00:48.598,2.389,-0.418,0.859,0.165
1544565648598,2018-12-11T17:00:48.598,2.389,-0.415,0.861,0.145
1544565648724,2018-12-11T17:00:48.724,2.515,-0.411,0.864,0.150
1544565648724,2018-12-11T17:00:48.724,2.515,-0.420,0.861,0.168
1544565648724,2018-12-11T17:00:48.724,2.515,-0.442,0.855,0.170
1544565648845,2018-12-11T17:00:48.845,2.636,-0.456,0.853,0.168
1544565648845,2018-12-11T17:00:48.845,2.636,-0.450,0.850,0.174
1544565648845,2018-12-11T17:00:48.845,2.636,-0.421,0.852,0.192
1544565648955,2018-12-11T17:00:48.955,2.746,-0.418,0.860,0.188
1544565648955,2018-12-11T17:00:48.955,2.746,-0.398,0.868,0.188
1544565648955,2018-12-11T17:00:48.955,2.746,-0.368,0.871,0.185
1544565649081,2018-12-11T17:00:49.081,2.872,-0.400,0.867,0.176
1544565649081,2018-12-11T17:00:49.081,2.872,-0.405,0.860,0.187
1544565649081,2018-12-11T17:00:49.081,2.872,-0.395,0.858,0.193
1544565649190,2018-12-11T17:00:49.190,2.981,-0.415,0.859,0.188
1544565649190,2018-12-11T17:00:49.190,2.981,-0.399,0.865,0.196
1544565649190,2018-12-11T17:00:49.190,2.981,-0.402,0.867,0.184
1544565649312,2018-12-11T17:00:49.312,3.103,-0.442,0.855,0.174
1544565649312,2018-12-11T17:00:49.312,3.103,-0.414,0.860,0.194
1544565649312,2018-12-11T17:00:49.312,3.103,-0.407,0.862,0.186
1544565649437,2018-12-11T17:00:49.437,3.228,-0.433,0.860,0.176
1544565649437,2018-12-11T17:00:49.437,3.228,-0.417,0.861,0.184
1544565649437,2018-12-11T17:00:49.437,3.228,-0.416,0.857,0.175
1544565649566,2018-12-11T17:00:49.566,3.357,-0.428,0.857,0.177
1544565649566,2018-12-11T17:00:49.566,3.357,-0.420,0.857,0.182
1544565649566,2018-12-11T17:00:49.566,3.357,-0.421,0.856,0.178
1544565649682,2018-12-11T17:00:49.682,3.473,-0.418,0.860,0.188
1544565649682,2018-12-11T17:00:49.682,3.473,-0.418,0.871,0.196
1544565649682,2018-12-11T17:00:49.682,3.473,-0.406,0.872,0.178
1544565649829,2018-12-11T17:00:49.829,3.620,-0.390,0.872,0.162
1544565649829,2018-12-11T17:00:49.829,3.620,-0.377,0.875,0.147
1544565649829,2018-12-11T17:00:49.829,3.620,-0.385,0.871,0.144
1544565649935,2018-12-11T17:00:49.935,3.726,-0.413,0.864,0.165
1544565649935,2018-12-11T17:00:49.935,3.726,-0.435,0.855,0.189
1544565649935,2018-12-11T17:00:49.935,3.726,-0.450,0.836,0.193
1544565650041,2018-12-11T17:00:50.041,3.832,-0.455,0.842,0.194
1544565650041,2018-12-11T17:00:50.041,3.832,-0.459,0.851,0.194
1544565650041,2018-12-11T17:00:50.041,3.832,-0.443,0.834,0.177
1544565650177,2018-12-11T17:00:50.177,3.968,-0.441,0.829,0.173
1544565650177,2018-12-11T17:00:50.177,3.968,-0.461,0.836,0.187
1544565650177,2018-12-11T17:00:50.177,3.968,-0.461,0.840,0.193
1544565650274,2018-12-11T17:00:50.274,4.065,-0.446,0.846,0.182
1544565650274,2018-12-11T17:00:50.274,4.065,-0.432,0.856,0.180
1544565650274,2018-12-11T17:00:50.274,4.065,-0.444,0.853,0.172
1544565650393,2018-12-11T17:00:50.393,4.184,-0.526,0.841,0.172
1544565650393,2018-12-11T17:00:50.393,4.184,-0.474,0.845,0.189
1544565650393,2018-12-11T17:00:50.393,4.184,-0.425,0.851,0.156
1544565650505,2018-12-11T17:00:50.505,4.296,-0.442,0.840,0.125
1544565650505,2018-12-11T17:00:50.505,4.296,-0.435,0.839,0.139
1544565650505,2018-12-11T17:00:50.505,4.296,-0.451,0.837,0.151
1544565650643,2018-12-11T17:00:50.643,4.434,-0.497,0.820,0.159
1544565650643,2018-12-11T17:00:50.643,4.434,-0.502,0.823,0.183
1544565650643,2018-12-11T17:00:50.643,4.434,-0.507,0.825,0.173
1544565650761,2018-12-11T17:00:50.761,4.552,-0.501,0.821,0.154
1544565650761,2018-12-11T17:00:50.761,4.552,-0.477,0.820,0.152
1544565650761,2018-12-11T17:00:50.761,4.552,-0.490,0.817,0.145
1544565650868,2018-12-11T17:00:50.868,4.659,-0.516,0.819,0.150
1544565650868,2018-12-11T17:00:50.868,4.659,-0.511,0.826,0.167
1544565650868,2018-12-11T17:00:50.868,4.659,-0.512,0.835,0.156
1544565650991,2018-12-11T17:00:50.991,4.782,-0.509,0.846,0.148
1544565650991,2018-12-11T17:00:50.991,4.782,-0.476,0.843,0.138
1544565650991,2018-12-11T17:00:50.991,4.782,-0.445,0.847,0.117
1544565651104,2018-12-11T17:00:51.104,4.895,-0.452,0.852,0.114
1544565651104,2018-12-11T17:00:51.104,4.895,-0.473,0.843,0.125
1544565651104,2018-12-11T17:00:51.104,4.895,-0.492,0.824,0.132
1544565651228,2018-12-11T17:00:51.228,5.019,-0.514,0.811,0.135
1544565651228,2018-12-11T17:00:51.228,5.019,-0.542,0.803,0.144
1544565651228,2018-12-11T17:00:51.228,5.019,-0.556,0.792,0.153
1544565651380,2018-12-11T17:00:51.380,5.171,-0.561,0.787,0.155
1544565651380,2018-12-11T17:00:51.380,5.171,-0.571,0.784,0.156
1544565651380,2018-12-11T17:00:51.380,5.171,-0.579,0.782,0.151
1544565651467,2018-12-11T17:00:51.467,5.258,-0.562,0.784,0.140
1544565651467,2018-12-11T17:00:51.467,5.258,-0.545,0.789,0.133
1544565651467,2018-12-11T17:00:51.467,5.258,-0.549,0.794,0.138
1544565651615,2018-12-11T17:00:51.615,5.406,-0.552,0.796,0.140
1544565651615,2018-12-11T17:00:51.615,5.406,-0.545,0.800,0.140
1544565651615,2018-12-11T17:00:51.615,5.406,-0.542,0.798,0.136
1544565651731,2018-12-11T17:00:51.731,5.522,-0.539,0.800,0.135
1544565651731,2018-12-11T17:00:51.731,5.522,-0.538,0.808,0.137
1544565651731,2018-12-11T17:00:51.731,5.522,-0.529,0.816,0.134
1544565651821,2018-12-11T17:00:51.821,5.612,-0.521,0.815,0.129
1544565651821,2018-12-11T17:00:51.821,5.612,-0.517,0.812,0.130
1544565651821,2018-12-11T17:00:51.821,5.612,-0.513,0.815,0.129
1544565651945,2018-12-11T17:00:51.945,5.736,-0.509,0.823,0.127
1544565651945,2018-12-11T17:00:51.945,5.736,-0.504,0.828,0.127
1544565651945,2018-12-11T17:00:51.945,5.736,-0.500,0.830,0.128
1544565652059,2018-12-11T17:00:52.059,5.850,-0.499,0.833,0.127
1544565652059,2018-12-11T17:00:52.059,5.850,-0.495,0.832,0.126
1544565652059,2018-12-11T17:00:52.059,5.850,-0.493,0.829,0.125
1544565652209,2018-12-11T17:00:52.209,6.000,-0.500,0.831,0.126
1544565652209,2018-12-11T17:00:52.209,6.000,-0.502,0.828,0.125
1544565652209,2018-12-11T17:00:52.209,6.000,-0.500,0.822,0.125
1544565652322,2018-12-11T17:00:52.322,6.113,-0.497,0.819,0.124
1544565652322,2018-12-11T17:00:52.322,6.113,-0.503,0.826,0.124
1544565652322,2018-12-11T17:00:52.322,6.113,-0.514,0.833,0.125
1544565652422,2018-12-11T17:00:52.422,6.213,-0.508,0.835,0.123
1544565652422,2018-12-11T17:00:52.422,6.213,-0.496,0.831,0.113
1544565652422,2018-12-11T17:00:52.422,6.213,-0.482,0.827,0.112
1544565652547,2018-12-11T17:00:52.547,6.338,-0.482,0.830,0.120
1544565652547,2018-12-11T17:00:52.547,6.338,-0.490,0.837,0.121
1544565652547,2018-12-11T17:00:52.547,6.338,-0.491,0.841,0.121
1544565652671,2018-12-11T17:00:52.671,6.462,-0.485,0.838,0.120
1544565652671,2018-12-11T17:00:52.671,6.462,-0.484,0.840,0.116
1544565652671,2018-12-11T17:00:52.671,6.462,-0.489,0.840,0.121
1544565652797,2018-12-11T17:00:52.797,6.588,-0.491,0.833,0.121
1544565652797,2018-12-11T17:00:52.797,6.588,-0.485,0.836,0.115
1544565652797,2018-12-11T17:00:52.797,6.588,-0.476,0.839,0.103
1544565652904,2018-12-11T17:00:52.904,6.695,-0.488,0.846,0.113
1544565652904,2018-12-11T17:00:52.904,6.695,-0.507,0.843,0.130
1544565652904,2018-12-11T17:00:52.904,6.695,-0.503,0.835,0.127
1544565653018,2018-12-11T17:00:53.018,6.809,-0.495,0.836,0.116
1544565653018,2018-12-11T17:00:53.018,6.809,-0.490,0.841,0.106
1544565653018,2018-12-11T17:00:53.018,6.809,-0.491,0.843,0.114
1544565653145,2018-12-11T17:00:53.145,6.936,-0.483,0.846,0.103
1544565653145,2018-12-11T17:00:53.145,6.936,-0.463,0.834,0.089
1544565653145,2018-12-11T17:00:53.145,6.936,-0.467,0.823,0.106
1544565653266,2018-12-11T17:00:53.266,7.057,-0.490,0.818,0.111
1544565653266,2018-12-11T17:00:53.266,7.057,-0.503,0.823,0.100
1544565653266,2018-12-11T17:00:53.266,7.057,-0.508,0.828,0.103
1544565653379,2018-12-11T17:00:53.379,7.170,-0.526,0.826,0.113
1544565653379,2018-12-11T17:00:53.379,7.170,-0.538,0.817,0.115
1544565653379,2018-12-11T17:00:53.379,7.170,-0.528,0.824,0.110
1544565653504,2018-12-11T17:00:53.504,7.295,-0.524,0.826,0.104
1544565653504,2018-12-11T17:00:53.504,7.295,-0.527,0.835,0.099
1544565653504,2018-12-11T17:00:53.504,7.295,-0.518,0.846,0.106
1544565653628,2018-12-11T17:00:53.628,7.419,-0.500,0.833,0.075
1544565653628,2018-12-11T17:00:53.628,7.419,-0.482,0.820,0.057
1544565653628,2018-12-11T17:00:53.628,7.419,-0.495,0.838,0.076
1544565653738,2018-12-11T17:00:53.738,7.529,-0.505,0.851,0.082
1544565653738,2018-12-11T17:00:53.738,7.529,-0.491,0.847,0.078
1544565653738,2018-12-11T17:00:53.738,7.529,-0.490,0.845,0.072
1544565653869,2018-12-11T17:00:53.869,7.660,-0.490,0.840,0.068
1544565653869,2018-12-11T17:00:53.869,7.660,-0.490,0.849,0.068
1544565653869,2018-12-11T17:00:53.869,7.660,-0.481,0.857,0.057
1544565653974,2018-12-11T17:00:53.974,7.765,-0.472,0.856,0.058
1544565653974,2018-12-11T17:00:53.974,7.765,-0.467,0.858,0.056
1544565653974,2018-12-11T17:00:53.974,7.765,-0.463,0.848,0.040
1544565654094,2018-12-11T17:00:54.094,7.885,-0.463,0.859,0.054
1544565654094,2018-12-11T17:00:54.094,7.885,-0.471,0.864,0.066
1544565654094,2018-12-11T17:00:54.094,7.885,-0.479,0.861,0.061
1544565654221,2018-12-11T17:00:54.221,8.012,-0.473,0.858,0.063
1544565654221,2018-12-11T17:00:54.221,8.012,-0.474,0.861,0.065
1544565654221,2018-12-11T17:00:54.221,8.012,-0.486,0.869,0.075
1544565654331,2018-12-11T17:00:54.331,8.122,-0.510,0.882,0.094
1544565654331,2018-12-11T17:00:54.331,8.122,-0.488,0.865,0.066
1544565654331,2018-12-11T17:00:54.331,8.122,-0.421,0.825,0.020
1544565654458,2018-12-11T17:00:54.458,8.249,-0.418,0.829,0.046
1544565654458,2018-12-11T17:00:54.458,8.249,-0.474,0.840,0.071
1544565654458,2018-12-11T17:00:54.458,8.249,-0.473,0.845,0.083
1544565654588,2018-12-11T17:00:54.588,8.379,-0.475,0.865,0.099
1544565654588,2018-12-11T17:00:54.588,8.379,-0.498,0.865,0.104
1544565654588,2018-12-11T17:00:54.588,8.379,-0.488,0.851,0.079
1544565654695,2018-12-11T17:00:54.695,8.486,-0.475,0.850,0.057
1544565654695,2018-12-11T17:00:54.695,8.486,-0.481,0.853,0.059
1544565654695,2018-12-11T17:00:54.695,8.486,-0.463,0.847,0.066
1544565654816,2018-12-11T17:00:54.816,8.607,-0.450,0.841,0.066
1544565654816,2018-12-11T17:00:54.816,8.607,-0.480,0.852,0.070
1544565654816,2018-12-11T17:00:54.816,8.607,-0.486,0.853,0.093
1544565654941,2018-12-11T17:00:54.941,8.732,-0.511,0.836,0.110
1544565654941,2018-12-11T17:00:54.941,8.732,-0.535,0.834,0.119
1544565654941,2018-12-11T17:00:54.941,8.732,-0.540,0.858,0.112
1544565655054,2018-12-11T17:00:55.054,8.845,-0.508,0.866,0.073
1544565655054,2018-12-11T17:00:55.054,8.845,-0.530,0.909,0.078
1544565655054,2018-12-11T17:00:55.054,8.845,-0.629,0.973,0.078
1544565655178,2018-12-11T17:00:55.178,8.969,-0.488,0.955,-0.013
1544565655178,2018-12-11T17:00:55.178,8.969,-0.356,0.842,0.046
1544565655178,2018-12-11T17:00:55.178,8.969,-0.445,0.780,0.268
1544565655315,2018-12-11T17:00:55.315,9.106,-0.541,0.781,0.466
1544565655315,2018-12-11T17:00:55.315,9.106,-0.551,0.669,0.371
1544565655315,2018-12-11T17:00:55.315,9.106,-0.562,0.737,0.218
1544565655415,2018-12-11T17:00:55.415,9.206,-0.356,0.781,0.316
1544565655415,2018-12-11T17:00:55.415,9.206,-0.345,0.688,0.372
1544565655415,2018-12-11T17:00:55.415,9.206,-0.345,0.603,0.334
1544565655542,2018-12-11T17:00:55.542,9.333,-0.311,0.643,0.472
1544565655542,2018-12-11T17:00:55.542,9.333,-0.276,0.811,0.329
1544565655542,2018-12-11T17:00:55.542,9.333,-0.141,0.881,0.236
1544565655650,2018-12-11T17:00:55.650,9.441,-0.238,0.878,0.228
1544565655650,2018-12-11T17:00:55.650,9.441,-0.454,0.831,0.191
1544565655650,2018-12-11T17:00:55.650,9.441,-0.685,0.833,0.260
1544565655774,2018-12-11T17:00:55.774,9.565,-0.763,0.799,0.281
1544565655774,2018-12-11T17:00:55.774,9.565,-0.736,0.784,0.228
1544565655774,2018-12-11T17:00:55.774,9.565,-0.595,0.783,0.184
1544565655886,2018-12-11T17:00:55.886,9.677,-0.500,0.778,0.143
1544565655886,2018-12-11T17:00:55.886,9.677,-0.488,0.812,0.139
1544565655886,2018-12-11T17:00:55.886,9.677,-0.505,0.834,0.160
1544565656013,2018-12-11T17:00:56.013,9.804,-0.525,0.819,0.150
1544565656013,2018-12-11T17:00:56.013,9.804,-0.505,0.820,0.158
1544565656013,2018-12-11T17:00:56.013,9.804,-0.470,0.843,0.144
1544565656135,2018-12-11T17:00:56.135,9.926,-0.445,0.840,0.124
1544565656135,2018-12-11T17:00:56.135,9.926,-0.475,0.819,0.122
1544565656135,2018-12-11T17:00:56.135,9.926,-0.490,0.790,0.094
1544565656251,2018-12-11T17:00:56.251,10.042,-0.492,0.799,0.101
1544565656251,2018-12-11T17:00:56.251,10.042,-0.506,0.828,0.115
1544565656251,2018-12-11T17:00:56.251,10.042,-0.495,0.849,0.103
1544565656381,2018-12-11T17:00:56.381,10.172,-0.442,0.849,0.088
1544565656381,2018-12-11T17:00:56.381,10.172,-0.477,0.846,0.095
1544565656381,2018-12-11T17:00:56.381,10.172,-0.556,0.855,0.116
1544565656517,2018-12-11T17:00:56.517,10.308,-0.548,0.849,0.123
1544565656517,2018-12-11T17:00:56.517,10.308,-0.510,0.832,0.103
1544565656517,2018-12-11T17:00:56.517,10.308,-0.542,0.835,0.109
1544565656617,2018-12-11T17:00:56.617,10.408,-0.579,0.841,0.136
1544565656617,2018-12-11T17:00:56.617,10.408,-0.578,0.830,0.154
1544565656617,2018-12-11T17:00:56.617,10.408,-0.535,0.816,0.156
1544565656733,2018-12-11T17:00:56.733,10.524,-0.533,0.774,0.111
1544565656733,2018-12-11T17:00:56.733,10.524,-0.529,0.795,0.128
1544565656733,2018-12-11T17:00:56.733,10.524,-0.566,0.831,0.160
1544565656846,2018-12-11T17:00:56.846,10.637,-0.560,0.811,0.101
1544565656846,2018-12-11T17:00:56.846,10.637,-0.570,0.806,0.076
1544565656846,2018-12-11T17:00:56.846,10.637,-0.596,0.792,0.062
1544565656989,2018-12-11T17:00:56.989,10.780,-0.561,0.788,0.048
1544565656989,2018-12-11T17:00:56.989,10.780,-0.516,0.805,0.063
1544565656989,2018-12-11T17:00:56.989,10.780,-0.501,0.811,0.067
1544565657093,2018-12-11T17:00:57.093,10.884,-0.479,0.799,0.043
1544565657093,2018-12-11T17:00:57.093,10.884,-0.457,0.768,0.023
1544565657093,2018-12-11T17:00:57.093,10.884,-0.449,0.741,0.015
1544565657208,2018-12-11T17:00:57.208,10.999,-0.444,0.836,0.010
1544565657208,2018-12-11T17:00:57.208,10.999,-0.521,1.011,0.103
1544565657208,2018-12-11T17:00:57.208,10.999,-0.750,0.998,0.179
1544565657329,2018-12-11T17:00:57.329,11.120,-0.647,0.799,0.062
1544565657329,2018-12-11T17:00:57.329,11.120,-0.370,0.757,0.043
1544565657329,2018-12-11T17:00:57.329,11.120,-0.369,0.805,0.080
1544565657451,2018-12-11T17:00:57.451,11.242,-0.477,0.845,0.082
1544565657451,2018-12-11T17:00:57.451,11.242,-0.528,0.875,0.087
1544565657451,2018-12-11T17:00:57.451,11.242,-0.498,0.881,0.097
1544565657565,2018-12-11T17:00:57.565,11.356,-0.482,0.855,0.112
1544565657565,2018-12-11T17:00:57.565,11.356,-0.477,0.835,0.128
1544565657565,2018-12-11T17:00:57.565,11.356,-0.500,0.824,0.137
1544565657688,2018-12-11T17:00:57.688,11.479,-0.483,0.829,0.141
1544565657688,2018-12-11T17:00:57.688,11.479,-0.456,0.843,0.141
1544565657688,2018-12-11T17:00:57.688,11.479,-0.442,0.853,0.143
1544565657797,2018-12-11T17:00:57.797,11.588,-0.431,0.857,0.138
1544565657797,2018-12-11T17:00:57.797,11.588,-0.424,0.854,0.135
1544565657797,2018-12-11T17:00:57.797,11.588,-0.433,0.856,0.154
1544565657924,2018-12-11T17:00:57.924,11.715,-0.443,0.851,0.164
1544565657924,2018-12-11T17:00:57.924,11.715,-0.431,0.847,0.167
1544565657924,2018-12-11T17:00:57.924,11.715,-0.414,0.850,0.165
1544565658047,2018-12-11T17:00:58.047,11.838,-0.419,0.852,0.164
1544565658047,2018-12-11T17:00:58.047,11.838,-0.438,0.853,0.175
1544565658047,2018-12-11T17:00:58.047,11.838,-0.454,0.842,0.177
1544565658159,2018-12-11T17:00:58.159,11.950,-0.464,0.842,0.183
1544565658159,2018-12-11T17:00:58.159,11.950,-0.461,0.839,0.183
1544565658159,2018-12-11T17:00:58.159,11.950,-0.449,0.838,0.169
1544565658285,2018-12-11T17:00:58.285,12.076,-0.455,0.842,0.167
1544565658285,2018-12-11T17:00:58.285,12.076,-0.474,0.846,0.166
1544565658285,2018-12-11T17:00:58.285,12.076,-0.469,0.840,0.167
1544565658409,2018-12-11T17:00:58.409,12.200,-0.460,0.821,0.174
1544565658409,2018-12-11T17:00:58.409,12.200,-0.467,0.819,0.175
1544565658409,2018-12-11T17:00:58.409,12.200,-0.486,0.826,0.170
1544565658519,2018-12-11T17:00:58.519,12.310,-0.501,0.834,0.167
1544565658519,2018-12-11T17:00:58.519,12.310,-0.478,0.838,0.160
1544565658519,2018-12-11T17:00:58.519,12.310,-0.464,0.834,0.153
1544565658646,2018-12-11T17:00:58.646,12.437,-0.477,0.830,0.157
1544565658646,2018-12-11T17:00:58.646,12.437,-0.482,0.828,0.157
1544565658646,2018-12-11T17:00:58.646,12.437,-0.479,0.835,0.161
1544565658759,2018-12-11T17:00:58.759,12.550,-0.484,0.840,0.156
1544565658759,2018-12-11T17:00:58.759,12.550,-0.479,0.841,0.154
1544565658759,2018-12-11T17:00:58.759,12.550,-0.468,0.837,0.151
1544565658879,2018-12-11T17:00:58.879,12.670,-0.472,0.838,0.151
1544565658879,2018-12-11T17:00:58.879,12.670,-0.473,0.837,0.157
1544565658879,2018-12-11T17:00:58.879,12.670,-0.482,0.838,0.158
1544565659010,2018-12-11T17:00:59.010,12.801,-0.479,0.839,0.160
1544565659010,2018-12-11T17:00:59.010,12.801,-0.472,0.838,0.155
1544565659010,2018-12-11T17:00:59.010,12.801,-0.476,0.836,0.153
1544565659152,2018-12-11T17:00:59.152,12.943,-0.483,0.833,0.160
1544565659152,2018-12-11T17:00:59.152,12.943,-0.484,0.829,0.164
1544565659152,2018-12-11T17:00:59.152,12.943,-0.477,0.821,0.164
1544565659240,2018-12-11T17:00:59.240,13.031,-0.498,0.818,0.171
1544565659240,2018-12-11T17:00:59.240,13.031,-0.502,0.817,0.172
1544565659240,2018-12-11T17:00:59.240,13.031,-0.491,0.822,0.167
1544565659377,2018-12-11T17:00:59.377,13.168,-0.492,0.825,0.165
1544565659377,2018-12-11T17:00:59.377,13.168,-0.494,0.823,0.166
1544565659377,2018-12-11T17:00:59.377,13.168,-0.496,0.820,0.168
1544565659485,2018-12-11T17:00:59.485,13.276,-0.497,0.818,0.169
1544565659485,2018-12-11T17:00:59.485,13.276,-0.494,0.816,0.163
1544565659485,2018-12-11T17:00:59.485,13.276,-0.500,0.819,0.165
1544565659600,2018-12-11T17:00:59.600,13.391,-0.490,0.823,0.163
1544565659600,2018-12-11T17:00:59.600,13.391,-0.488,0.828,0.152
1544565659600,2018-12-11T17:00:59.600,13.391,-0.485,0.835,0.158
1544565659748,2018-12-11T17:00:59.748,13.539,-0.475,0.835,0.163
1544565659748,2018-12-11T17:00:59.748,13.539,-0.483,0.826,0.157
1544565659748,2018-12-11T17:00:59.748,13.539,-0.505,0.822,0.162
1544565659860,2018-12-11T17:00:59.860,13.651,-0.505,0.820,0.169
1544565659860,2018-12-11T17:00:59.860,13.651,-0.498,0.816,0.167
1544565659860,2018-12-11T17:00:59.860,13.651,-0.500,0.817,0.164
1544565659971,2018-12-11T17:00:59.971,13.762,-0.499,0.818,0.159
1544565659971,2018-12-11T17:00:59.971,13.762,-0.504,0.815,0.162
1544565659971,2018-12-11T17:00:59.971,13.762,-0.507,0.818,0.170
1544565660079,2018-12-11T17:01:00.079,13.870,-0.509,0.816,0.165
1544565660079,2018-12-11T17:01:00.079,13.870,-0.504,0.815,0.160
1544565660079,2018-12-11T17:01:00.079,13.870,-0.505,0.814,0.162
1544565660192,2018-12-11T17:01:00.192,13.983,-0.506,0.814,0.163
1544565660192,2018-12-11T17:01:00.192,13.983,-0.504,0.815,0.160
1544565660192,2018-12-11T17:01:00.192,13.983,-0.507,0.815,0.165
1544565660317,2018-12-11T17:01:00.317,14.108,-0.515,0.811,0.165
1544565660317,2018-12-11T17:01:00.317,14.108,-0.513,0.812,0.167
1544565660317,2018-12-11T17:01:00.317,14.108,-0.511,0.815,0.165
1544565660432,2018-12-11T17:01:00.432,14.223,-0.512,0.816,0.160
1544565660432,2018-12-11T17:01:00.432,14.223,-0.512,0.815,0.161
1544565660432,2018-12-11T17:01:00.432,14.223,-0.511,0.813,0.162
1544565660569,2018-12-11T17:01:00.569,14.360,-0.513,0.811,0.160
1544565660569,2018-12-11T17:01:00.569,14.360,-0.515,0.811,0.161
1544565660569,2018-12-11T17:01:00.569,14.360,-0.514,0.813,0.160
1544565660679,2018-12-11T17:01:00.679,14.470,-0.514,0.810,0.161
1544565660679,2018-12-11T17:01:00.679,14.470,-0.519,0.809,0.161
1544565660679,2018-12-11T17:01:00.679,14.470,-0.519,0.810,0.161
