epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1544564465532,2018-12-11T16:41:05.532,0.988,-0.793,-0.671,-0.488
1544564465532,2018-12-11T16:41:05.532,0.988,-0.793,-2.073,0.610
1544564465641,2018-12-11T16:41:05.641,1.097,0.732,-0.183,0.793
1544564465641,2018-12-11T16:41:05.641,1.097,1.280,0.488,-0.061
1544564465641,2018-12-11T16:41:05.641,1.097,1.280,2.439,-1.159
1544564465771,2018-12-11T16:41:05.771,1.227,1.341,2.378,-1.402
1544564465771,2018-12-11T16:41:05.771,1.227,-0.061,-0.671,-0.610
1544564465771,2018-12-11T16:41:05.771,1.227,-0.366,-0.305,-0.061
1544564465890,2018-12-11T16:41:05.890,1.346,0.549,0.183,-0.122
1544564465890,2018-12-11T16:41:05.890,1.346,0.854,-0.366,0.122
1544564465890,2018-12-11T16:41:05.890,1.346,0.976,-0.366,0.366
1544564465996,2018-12-11T16:41:05.996,1.452,0.793,0.549,-0.061
1544564465996,2018-12-11T16:41:05.996,1.452,0.122,0.793,-0.793
1544564465996,2018-12-11T16:41:05.996,1.452,-0.061,0.427,-1.037
1544564466120,2018-12-11T16:41:06.120,1.576,-0.854,-0.305,-0.793
1544564466120,2018-12-11T16:41:06.120,1.576,-0.610,0.366,-0.122
1544564466120,2018-12-11T16:41:06.120,1.576,0.549,0.000,0.244
1544564466245,2018-12-11T16:41:06.245,1.701,-0.244,-2.439,0.122
1544564466245,2018-12-11T16:41:06.245,1.701,-1.159,-2.439,-0.549
1544564466245,2018-12-11T16:41:06.245,1.701,-1.402,-2.195,-0.732
1544564466380,2018-12-11T16:41:06.380,1.836,-1.768,-3.415,-0.488
1544564466380,2018-12-11T16:41:06.380,1.836,-1.646,-3.232,-0.305
1544564466380,2018-12-11T16:41:06.380,1.836,-0.793,-2.073,-0.122
1544564466500,2018-12-11T16:41:06.500,1.956,-0.488,-2.073,-0.061
1544564466500,2018-12-11T16:41:06.500,1.956,0.122,-1.098,-0.183
1544564466500,2018-12-11T16:41:06.500,1.956,0.732,0.732,-0.305
1544564466612,2018-12-11T16:41:06.612,2.068,1.098,2.439,-0.549
1544564466612,2018-12-11T16:41:06.612,2.068,1.220,2.927,-0.610
1544564466612,2018-12-11T16:41:06.612,2.068,0.366,1.098,-0.305
1544564466736,2018-12-11T16:41:06.736,2.192,-0.854,-1.951,0.061
1544564466736,2018-12-11T16:41:06.736,2.192,-1.707,-4.878,0.061
1544564466736,2018-12-11T16:41:06.736,2.192,-1.829,-5.122,-0.061
1544564466882,2018-12-11T16:41:06.882,2.338,-1.280,-3.049,-0.366
1544564466882,2018-12-11T16:41:06.882,2.338,-1.037,-1.524,-0.305
1544564466882,2018-12-11T16:41:06.882,2.338,-0.305,-0.244,0.427
1544564466992,2018-12-11T16:41:06.992,2.448,0.061,-0.549,1.037
1544564466992,2018-12-11T16:41:06.992,2.448,-0.366,-1.707,1.280
1544564466992,2018-12-11T16:41:06.992,2.448,-0.610,-1.402,0.671
1544564467096,2018-12-11T16:41:07.096,2.552,-0.549,-0.427,-0.122
1544564467096,2018-12-11T16:41:07.096,2.552,0.000,1.159,-0.061
1544564467096,2018-12-11T16:41:07.096,2.552,0.732,2.378,0.671
1544564467243,2018-12-11T16:41:07.243,2.699,0.854,1.829,1.220
1544564467243,2018-12-11T16:41:07.243,2.699,0.366,0.244,0.976
1544564467243,2018-12-11T16:41:07.243,2.699,0.000,-0.183,0.427
1544564467357,2018-12-11T16:41:07.357,2.813,0.427,0.549,0.244
1544564467357,2018-12-11T16:41:07.357,2.813,0.976,1.585,0.427
1544564467357,2018-12-11T16:41:07.357,2.813,1.280,2.439,0.549
1544564467466,2018-12-11T16:41:07.466,2.922,1.585,1.951,0.854
1544564467466,2018-12-11T16:41:07.466,2.922,2.744,4.878,1.159
1544564467466,2018-12-11T16:41:07.466,2.922,4.390,9.695,0.976
1544564467610,2018-12-11T16:41:07.610,3.066,4.085,8.110,0.610
1544564467610,2018-12-11T16:41:07.610,3.066,2.012,5.000,1.037
1544564467610,2018-12-11T16:41:07.610,3.066,-0.915,0.854,1.585
1544564467729,2018-12-11T16:41:07.729,3.185,-1.646,-2.988,1.037
1544564467729,2018-12-11T16:41:07.729,3.185,-1.037,-2.683,0.183
1544564467729,2018-12-11T16:41:07.729,3.185,-0.122,-0.549,-0.305
1544564467827,2018-12-11T16:41:07.827,3.283,0.671,1.341,-0.244
1544564467827,2018-12-11T16:41:07.827,3.283,1.220,2.256,0.366
1544564467827,2018-12-11T16:41:07.827,3.283,1.463,1.951,0.915
1544564467952,2018-12-11T16:41:07.952,3.408,1.646,2.073,0.854
1544564467952,2018-12-11T16:41:07.952,3.408,1.098,1.890,0.732
1544564467952,2018-12-11T16:41:07.952,3.408,0.366,-0.183,0.976
1544564468071,2018-12-11T16:41:08.071,3.527,0.366,-0.732,0.976
1544564468071,2018-12-11T16:41:08.071,3.527,0.732,0.122,0.366
1544564468071,2018-12-11T16:41:08.071,3.527,0.854,1.037,-0.305
1544564468199,2018-12-11T16:41:08.199,3.655,0.915,0.854,-0.427
1544564468199,2018-12-11T16:41:08.199,3.655,0.732,-0.366,-0.183
1544564468199,2018-12-11T16:41:08.199,3.655,0.976,0.610,0.000
1544564468304,2018-12-11T16:41:08.304,3.760,1.646,2.439,0.244
1544564468304,2018-12-11T16:41:08.304,3.760,0.915,1.280,0.244
1544564468304,2018-12-11T16:41:08.304,3.760,0.488,0.427,0.061
1544564468427,2018-12-11T16:41:08.427,3.883,0.427,-0.732,-0.061
1544564468427,2018-12-11T16:41:08.427,3.883,-0.122,-1.463,-0.244
1544564468427,2018-12-11T16:41:08.427,3.883,0.366,-0.427,-0.122
1544564468550,2018-12-11T16:41:08.550,4.006,0.610,-0.732,0.061
1544564468550,2018-12-11T16:41:08.550,4.006,0.610,-0.976,0.183
1544564468550,2018-12-11T16:41:08.550,4.006,0.671,0.488,-0.061
1544564468682,2018-12-11T16:41:08.682,4.138,1.098,2.378,-0.305
1544564468682,2018-12-11T16:41:08.682,4.138,1.341,2.195,-0.061
1544564468682,2018-12-11T16:41:08.682,4.138,0.305,-1.098,-0.061
1544564468795,2018-12-11T16:41:08.795,4.251,0.549,-1.159,-0.305
1544564468795,2018-12-11T16:41:08.795,4.251,1.829,1.402,-0.976
1544564468795,2018-12-11T16:41:08.795,4.251,2.561,3.720,-1.585
1544564468920,2018-12-11T16:41:08.920,4.376,3.598,5.793,-1.524
1544564468920,2018-12-11T16:41:08.920,4.376,4.451,6.159,-0.793
1544564468920,2018-12-11T16:41:08.920,4.376,4.146,4.512,0.000
1544564469043,2018-12-11T16:41:09.043,4.499,3.293,3.598,-0.061
1544564469043,2018-12-11T16:41:09.043,4.499,2.256,3.598,-0.732
1544564469043,2018-12-11T16:41:09.043,4.499,1.402,1.951,-1.280
1544564469167,2018-12-11T16:41:09.167,4.623,0.427,-1.220,-0.915
1544564469167,2018-12-11T16:41:09.167,4.623,0.244,-0.610,-0.610
1544564469167,2018-12-11T16:41:09.167,4.623,0.610,0.244,-0.488
1544564469289,2018-12-11T16:41:09.289,4.745,0.976,0.488,-0.244
1544564469289,2018-12-11T16:41:09.289,4.745,1.280,0.732,0.122
1544564469289,2018-12-11T16:41:09.289,4.745,1.341,-0.061,0.549
1544564469394,2018-12-11T16:41:09.394,4.850,0.671,0.183,0.366
1544564469394,2018-12-11T16:41:09.394,4.850,0.122,0.427,0.000
1544564469394,2018-12-11T16:41:09.394,4.850,-0.488,-2.134,-0.122
1544564469527,2018-12-11T16:41:09.527,4.983,-1.646,-4.695,-0.305
1544564469527,2018-12-11T16:41:09.527,4.983,-1.768,-4.695,-0.732
1544564469527,2018-12-11T16:41:09.527,4.983,-1.829,-4.268,-0.671
1544564469649,2018-12-11T16:41:09.649,5.105,-2.195,-4.207,-0.610
1544564469649,2018-12-11T16:41:09.649,5.105,-1.463,-2.866,-0.976
1544564469649,2018-12-11T16:41:09.649,5.105,-0.366,-0.854,-0.732
1544564469776,2018-12-11T16:41:09.776,5.232,-0.793,-1.585,-0.427
1544564469776,2018-12-11T16:41:09.776,5.232,-1.402,-2.561,-0.305
1544564469776,2018-12-11T16:41:09.776,5.232,-2.134,-2.927,-0.122
1544564469887,2018-12-11T16:41:09.887,5.343,-3.232,-4.939,-0.427
1544564469887,2018-12-11T16:41:09.887,5.343,-4.207,-7.073,-0.244
1544564469887,2018-12-11T16:41:09.887,5.343,-4.756,-7.317,-0.488
1544564470019,2018-12-11T16:41:10.019,5.475,-4.695,-5.366,-1.098
1544564470019,2018-12-11T16:41:10.019,5.475,-4.695,-4.878,-0.915
1544564470019,2018-12-11T16:41:10.019,5.475,-4.695,-6.037,-0.488
1544564470130,2018-12-11T16:41:10.130,5.586,-4.817,-7.073,-0.244
1544564470130,2018-12-11T16:41:10.130,5.586,-4.573,-7.256,-0.122
1544564470130,2018-12-11T16:41:10.130,5.586,-4.146,-6.585,-0.366
1544564470252,2018-12-11T16:41:10.252,5.708,-3.963,-7.134,-0.183
1544564470252,2018-12-11T16:41:10.252,5.708,-4.207,-8.537,0.427
1544564470252,2018-12-11T16:41:10.252,5.708,-4.390,-8.232,0.000
1544564470377,2018-12-11T16:41:10.377,5.833,-3.963,-6.768,-0.305
1544564470377,2018-12-11T16:41:10.377,5.833,-3.293,-6.585,-0.061
1544564470377,2018-12-11T16:41:10.377,5.833,-2.500,-6.402,0.488
1544564470496,2018-12-11T16:41:10.496,5.952,-1.402,-4.024,1.098
1544564470496,2018-12-11T16:41:10.496,5.952,-0.061,-0.122,0.732
1544564470496,2018-12-11T16:41:10.496,5.952,0.915,2.073,0.244
1544564470618,2018-12-11T16:41:10.618,6.074,1.159,1.463,0.244
1544564470618,2018-12-11T16:41:10.618,6.074,0.671,0.671,0.732
1544564470618,2018-12-11T16:41:10.618,6.074,1.037,1.951,0.183
1544564470742,2018-12-11T16:41:10.742,6.198,5.244,8.293,0.122
1544564470742,2018-12-11T16:41:10.742,6.198,4.756,4.634,1.220
1544564470742,2018-12-11T16:41:10.742,6.198,-2.134,-9.634,-0.488
1544564470889,2018-12-11T16:41:10.889,6.345,0.610,0.915,-1.707
1544564470889,2018-12-11T16:41:10.889,6.345,6.037,13.598,-0.549
1544564470889,2018-12-11T16:41:10.889,6.345,3.049,6.524,0.671
1544564471004,2018-12-11T16:41:11.004,6.460,2.317,2.134,0.915
1544564471004,2018-12-11T16:41:11.004,6.460,3.476,3.537,0.061
1544564471004,2018-12-11T16:41:11.004,6.460,2.744,3.354,-1.280
1544564471097,2018-12-11T16:41:11.097,6.553,2.439,4.390,-2.073
1544564471097,2018-12-11T16:41:11.097,6.553,3.537,8.841,-3.110
1544564471097,2018-12-11T16:41:11.097,6.553,2.622,8.902,-1.829
1544564471249,2018-12-11T16:41:11.249,6.705,0.732,2.256,-0.671
1544564471249,2018-12-11T16:41:11.249,6.705,-0.549,-3.110,0.427
1544564471249,2018-12-11T16:41:11.249,6.705,-2.134,-7.927,0.610
1544564471354,2018-12-11T16:41:11.354,6.810,-2.622,-9.146,0.793
1544564471354,2018-12-11T16:41:11.354,6.810,-2.805,-5.610,0.427
1544564471354,2018-12-11T16:41:11.354,6.810,-3.415,-2.805,-0.793
1544564471464,2018-12-11T16:41:11.464,6.920,-1.707,1.524,-1.098
1544564471464,2018-12-11T16:41:11.464,6.920,0.000,1.646,0.183
1544564471464,2018-12-11T16:41:11.464,6.920,-1.220,-3.537,1.524
1544564471586,2018-12-11T16:41:11.586,7.042,-1.220,-3.354,0.976
1544564471586,2018-12-11T16:41:11.586,7.042,-0.610,-0.183,-0.122
1544564471586,2018-12-11T16:41:11.586,7.042,-1.402,-1.220,-0.122
1544564471735,2018-12-11T16:41:11.735,7.191,-3.049,-4.939,0.366
1544564471735,2018-12-11T16:41:11.735,7.191,-2.927,-5.610,0.793
1544564471735,2018-12-11T16:41:11.735,7.191,0.122,-2.378,1.829
1544564471844,2018-12-11T16:41:11.844,7.300,0.488,-3.232,2.134
1544564471844,2018-12-11T16:41:11.844,7.300,-0.854,-12.195,1.829
1544564471844,2018-12-11T16:41:11.844,7.300,-1.463,-15.671,2.927
1544564471956,2018-12-11T16:41:11.956,7.412,-1.890,-10.244,2.500
1544564471956,2018-12-11T16:41:11.956,7.412,-4.024,-14.024,2.439
1544564471956,2018-12-11T16:41:11.956,7.412,-4.512,-16.524,1.646
1544564472079,2018-12-11T16:41:12.079,7.535,-2.683,-5.732,-0.061
1544564472079,2018-12-11T16:41:12.079,7.535,-1.037,3.171,-2.500
1544564472079,2018-12-11T16:41:12.079,7.535,0.183,6.585,-3.841
1544564472193,2018-12-11T16:41:12.193,7.649,1.280,6.890,-3.232
1544564472193,2018-12-11T16:41:12.193,7.649,2.378,3.659,-1.341
1544564472193,2018-12-11T16:41:12.193,7.649,3.963,3.780,0.366
1544564472319,2018-12-11T16:41:12.319,7.775,5.061,4.573,1.037
1544564472319,2018-12-11T16:41:12.319,7.775,4.695,1.220,1.341
1544564472319,2018-12-11T16:41:12.319,7.775,2.744,-2.317,1.524
1544564472434,2018-12-11T16:41:12.434,7.890,1.646,0.549,0.915
1544564472434,2018-12-11T16:41:12.434,7.890,2.378,5.854,0.000
1544564472434,2018-12-11T16:41:12.434,7.890,1.220,6.707,-1.463
1544564472562,2018-12-11T16:41:12.562,8.018,1.098,7.744,-3.171
1544564472562,2018-12-11T16:41:12.562,8.018,2.805,11.220,-1.707
1544564472562,2018-12-11T16:41:12.562,8.018,2.256,9.573,0.549
1544564472676,2018-12-11T16:41:12.676,8.132,1.646,5.976,-0.061
1544564472676,2018-12-11T16:41:12.676,8.132,1.829,6.951,-1.951
1544564472676,2018-12-11T16:41:12.676,8.132,1.159,7.134,-2.988
1544564472799,2018-12-11T16:41:12.799,8.255,-0.061,5.183,-2.866
1544564472799,2018-12-11T16:41:12.799,8.255,0.305,6.341,-1.890
1544564472799,2018-12-11T16:41:12.799,8.255,0.732,6.646,-1.098
1544564472922,2018-12-11T16:41:12.922,8.378,1.037,8.902,-1.646
1544564472922,2018-12-11T16:41:12.922,8.378,3.659,17.439,-1.829
1544564472922,2018-12-11T16:41:12.922,8.378,5.610,15.549,-2.134
1544564473047,2018-12-11T16:41:13.047,8.503,3.354,4.329,-2.317
1544564473047,2018-12-11T16:41:13.047,8.503,0.854,-0.671,-1.585
1544564473047,2018-12-11T16:41:13.047,8.503,-0.915,-3.598,-0.549
1544564473172,2018-12-11T16:41:13.172,8.628,-2.561,-7.134,-0.183
1544564473172,2018-12-11T16:41:13.172,8.628,-3.049,-6.585,0.549
1544564473172,2018-12-11T16:41:13.172,8.628,-2.927,-5.793,1.585
1544564473283,2018-12-11T16:41:13.283,8.739,-3.293,-5.061,0.793
1544564473283,2018-12-11T16:41:13.283,8.739,-2.012,-1.524,-0.122
1544564473283,2018-12-11T16:41:13.283,8.739,0.366,1.159,1.646
1544564473406,2018-12-11T16:41:13.406,8.862,1.098,-1.341,3.720
1544564473406,2018-12-11T16:41:13.406,8.862,0.732,-3.476,3.293
1544564473406,2018-12-11T16:41:13.406,8.862,1.037,-0.427,1.707
1544564473530,2018-12-11T16:41:13.530,8.986,1.402,1.037,0.854
1544564473530,2018-12-11T16:41:13.530,8.986,1.220,-0.793,1.402
1544564473530,2018-12-11T16:41:13.530,8.986,1.037,-1.707,2.012
1544564473653,2018-12-11T16:41:13.653,9.109,0.793,-0.488,1.098
1544564473653,2018-12-11T16:41:13.653,9.109,0.183,0.366,-0.244
1544564473653,2018-12-11T16:41:13.653,9.109,-0.183,-0.183,-0.488
1544564473766,2018-12-11T16:41:13.766,9.222,-0.488,-2.134,-0.183
1544564473766,2018-12-11T16:41:13.766,9.222,-1.280,-4.268,-0.122
1544564473766,2018-12-11T16:41:13.766,9.222,-1.524,-3.902,-0.549
1544564473892,2018-12-11T16:41:13.892,9.348,-1.037,-1.707,-0.915
1544564473892,2018-12-11T16:41:13.892,9.348,-0.366,0.061,-0.488
1544564473892,2018-12-11T16:41:13.892,9.348,0.183,0.793,0.000
1544564474016,2018-12-11T16:41:14.016,9.472,0.671,2.134,0.122
1544564474016,2018-12-11T16:41:14.016,9.472,1.037,2.439,-0.183
1544564474016,2018-12-11T16:41:14.016,9.472,1.890,3.293,-0.488
1544564474139,2018-12-11T16:41:14.139,9.595,2.683,4.085,-0.183
1544564474139,2018-12-11T16:41:14.139,9.595,3.415,4.146,0.427
1544564474139,2018-12-11T16:41:14.139,9.595,4.146,3.537,1.159
1544564474262,2018-12-11T16:41:14.262,9.718,4.512,2.866,1.585
1544564474262,2018-12-11T16:41:14.262,9.718,3.720,1.890,1.646
1544564474262,2018-12-11T16:41:14.262,9.718,2.378,0.732,1.402
1544564474376,2018-12-11T16:41:14.376,9.832,1.341,-0.122,0.732
1544564474376,2018-12-11T16:41:14.376,9.832,0.183,-1.829,0.183
1544564474376,2018-12-11T16:41:14.376,9.832,-1.098,-3.841,-0.061
1544564474527,2018-12-11T16:41:14.527,9.983,-1.829,-4.634,0.000
1544564474527,2018-12-11T16:41:14.527,9.983,-1.524,-4.329,0.122
1544564474527,2018-12-11T16:41:14.527,9.983,-0.488,-2.744,0.610
1544564474648,2018-12-11T16:41:14.648,10.104,0.732,-1.159,1.037
1544564474648,2018-12-11T16:41:14.648,10.104,2.195,1.829,1.037
1544564474648,2018-12-11T16:41:14.648,10.104,3.659,4.878,1.463
1544564474760,2018-12-11T16:41:14.760,10.216,4.390,6.341,1.585
1544564474760,2018-12-11T16:41:14.760,10.216,4.573,8.354,1.402
1544564474760,2018-12-11T16:41:14.760,10.216,3.902,7.073,1.707
1544564474853,2018-12-11T16:41:14.853,10.309,1.890,1.280,0.976
1544564474853,2018-12-11T16:41:14.853,10.309,1.098,0.732,-0.122
1544564474853,2018-12-11T16:41:14.853,10.309,0.732,0.244,-0.793
1544564475005,2018-12-11T16:41:15.005,10.461,0.366,-1.524,-0.183
1544564475005,2018-12-11T16:41:15.005,10.461,0.183,-3.354,1.159
1544564475005,2018-12-11T16:41:15.005,10.461,0.061,-3.476,1.220
1544564475121,2018-12-11T16:41:15.121,10.577,0.061,-1.463,0.122
1544564475121,2018-12-11T16:41:15.121,10.577,0.000,-0.183,-0.610
1544564475121,2018-12-11T16:41:15.121,10.577,-0.061,-0.427,-0.305
1544564475234,2018-12-11T16:41:15.234,10.690,-0.366,-0.976,0.122
1544564475234,2018-12-11T16:41:15.234,10.690,-0.915,-1.341,-0.122
1544564475234,2018-12-11T16:41:15.234,10.690,-0.732,-0.061,-0.976
1544564475366,2018-12-11T16:41:15.366,10.822,-0.549,1.280,-1.280
1544564475366,2018-12-11T16:41:15.366,10.822,-1.463,-0.732,-0.854
1544564475366,2018-12-11T16:41:15.366,10.822,-3.598,-4.390,-1.098
1544564475458,2018-12-11T16:41:15.458,10.914,-5.549,-6.524,-1.951
1544564475458,2018-12-11T16:41:15.458,10.914,-5.671,-5.549,-2.622
1544564475458,2018-12-11T16:41:15.458,10.914,-3.720,-1.220,-2.927
1544564475591,2018-12-11T16:41:15.591,11.047,-1.951,0.488,-2.134
1544564475591,2018-12-11T16:41:15.591,11.047,-2.073,-1.402,-1.402
1544564475591,2018-12-11T16:41:15.591,11.047,-1.829,-0.366,-1.707
1544564475715,2018-12-11T16:41:15.715,11.171,-1.402,1.829,-1.524
1544564475715,2018-12-11T16:41:15.715,11.171,-1.646,2.500,-1.037
1544564475715,2018-12-11T16:41:15.715,11.171,-2.378,2.500,-1.037
1544564475838,2018-12-11T16:41:15.838,11.294,-3.293,2.988,-1.402
1544564475838,2018-12-11T16:41:15.838,11.294,-2.683,4.329,-1.768
1544564475838,2018-12-11T16:41:15.838,11.294,-0.854,6.585,-2.195
1544564475963,2018-12-11T16:41:15.963,11.419,-1.341,5.854,-1.402
1544564475963,2018-12-11T16:41:15.963,11.419,-0.671,5.610,0.305
1544564475963,2018-12-11T16:41:15.963,11.419,1.829,8.415,-0.244
1544564476073,2018-12-11T16:41:16.073,11.529,1.585,7.378,-2.500
1544564476073,2018-12-11T16:41:16.073,11.529,1.098,7.317,-3.110
1544564476073,2018-12-11T16:41:16.073,11.529,1.159,6.829,-2.378
1544564476194,2018-12-11T16:41:16.194,11.650,0.610,3.171,-0.976
1544564476194,2018-12-11T16:41:16.194,11.650,0.976,4.817,-0.183
1544564476194,2018-12-11T16:41:16.194,11.650,0.122,2.195,-0.488
1544564476322,2018-12-11T16:41:16.322,11.778,0.366,1.890,-0.427
1544564476322,2018-12-11T16:41:16.322,11.778,1.707,3.841,-0.366
1544564476322,2018-12-11T16:41:16.322,11.778,1.098,1.890,-1.707
1544564476440,2018-12-11T16:41:16.440,11.896,0.061,1.890,-3.415
1544564476440,2018-12-11T16:41:16.440,11.896,-0.610,0.976,-4.573
1544564476440,2018-12-11T16:41:16.440,11.896,-0.122,1.890,-3.841
1544564476567,2018-12-11T16:41:16.567,12.023,1.463,2.378,-1.280
1544564476567,2018-12-11T16:41:16.567,12.023,2.378,-1.463,1.159
1544564476567,2018-12-11T16:41:16.567,12.023,2.256,-2.683,2.012
1544564476680,2018-12-11T16:41:16.680,12.136,1.585,-1.890,1.585
1544564476680,2018-12-11T16:41:16.680,12.136,1.220,-1.890,1.402
1544564476680,2018-12-11T16:41:16.680,12.136,1.159,-1.037,1.585
1544564476806,2018-12-11T16:41:16.806,12.262,1.341,0.366,1.524
1544564476806,2018-12-11T16:41:16.806,12.262,1.463,1.159,0.671
1544564476806,2018-12-11T16:41:16.806,12.262,1.220,0.976,-0.061
1544564476930,2018-12-11T16:41:16.930,12.386,0.732,-0.427,-0.061
1544564476930,2018-12-11T16:41:16.930,12.386,0.305,-2.073,0.122
1544564476930,2018-12-11T16:41:16.930,12.386,0.000,-3.049,0.183
1544564477065,2018-12-11T16:41:17.065,12.521,-0.183,-3.354,0.000
1544564477065,2018-12-11T16:41:17.065,12.521,0.122,-2.317,0.061
1544564477065,2018-12-11T16:41:17.065,12.521,0.427,0.000,-0.061
1544564477166,2018-12-11T16:41:17.166,12.622,0.671,2.134,-0.061
1544564477166,2018-12-11T16:41:17.166,12.622,1.768,4.207,0.244
1544564477166,2018-12-11T16:41:17.166,12.622,2.744,3.902,0.976
1544564477288,2018-12-11T16:41:17.288,12.744,2.439,1.402,1.524
1544564477288,2018-12-11T16:41:17.288,12.744,1.402,-0.488,0.854
1544564477288,2018-12-11T16:41:17.288,12.744,0.244,-0.183,-0.671
1544564477423,2018-12-11T16:41:17.423,12.879,-0.915,0.366,-1.890
1544564477423,2018-12-11T16:41:17.423,12.879,-1.524,0.244,-2.195
1544564477423,2018-12-11T16:41:17.423,12.879,-1.220,0.427,-1.646
1544564477530,2018-12-11T16:41:17.530,12.986,-1.220,0.244,-1.037
1544564477530,2018-12-11T16:41:17.530,12.986,-1.524,-1.341,-1.098
1544564477530,2018-12-11T16:41:17.530,12.986,-1.646,-3.110,-0.915
1544564477648,2018-12-11T16:41:17.648,13.104,-1.707,-3.902,-0.427
1544564477648,2018-12-11T16:41:17.648,13.104,-3.476,-8.780,-0.915
1544564477648,2018-12-11T16:41:17.648,13.104,-5.183,-9.634,-1.829
1544564477773,2018-12-11T16:41:17.773,13.229,-6.341,-8.720,-2.866
1544564477773,2018-12-11T16:41:17.773,13.229,-7.195,-10.610,-3.780
1544564477773,2018-12-11T16:41:17.773,13.229,-8.354,-12.378,-4.451
1544564477895,2018-12-11T16:41:17.895,13.351,-8.598,-10.122,-5.488
1544564477895,2018-12-11T16:41:17.895,13.351,-2.805,4.024,-5.061
1544564477895,2018-12-11T16:41:17.895,13.351,5.488,14.329,-1.037
1544564478022,2018-12-11T16:41:18.022,13.478,5.244,4.024,2.317
1544564478022,2018-12-11T16:41:18.022,13.478,2.012,-2.500,1.524
1544564478022,2018-12-11T16:41:18.022,13.478,2.012,2.622,-0.732
1544564478147,2018-12-11T16:41:18.147,13.603,1.585,5.549,-1.280
1544564478147,2018-12-11T16:41:18.147,13.603,0.793,3.415,-0.244
1544564478147,2018-12-11T16:41:18.147,13.603,1.037,2.073,-0.427
1544564478254,2018-12-11T16:41:18.254,13.710,1.707,2.500,-0.732
1544564478254,2018-12-11T16:41:18.254,13.710,1.829,0.244,0.061
1544564478254,2018-12-11T16:41:18.254,13.710,1.646,-0.915,0.915
1544564478381,2018-12-11T16:41:18.381,13.837,1.220,0.000,1.280
1544564478381,2018-12-11T16:41:18.381,13.837,0.915,1.159,1.098
1544564478381,2018-12-11T16:41:18.381,13.837,1.402,2.134,0.793
1544564478496,2018-12-11T16:41:18.496,13.952,1.768,2.439,0.610
1544564478496,2018-12-11T16:41:18.496,13.952,2.195,3.476,0.305
1544564478496,2018-12-11T16:41:18.496,13.952,2.744,4.756,0.000
1544564478647,2018-12-11T16:41:18.647,14.103,2.500,5.122,-0.549
1544564478647,2018-12-11T16:41:18.647,14.103,2.622,6.768,-0.854
1544564478647,2018-12-11T16:41:18.647,14.103,1.524,2.561,-0.732
1544564478754,2018-12-11T16:41:18.754,14.210,0.061,-0.488,-1.159
1544564478754,2018-12-11T16:41:18.754,14.210,-0.915,-0.854,-1.890
1544564478754,2018-12-11T16:41:18.754,14.210,-1.220,-0.061,-2.134
1544564478863,2018-12-11T16:41:18.863,14.319,-0.244,1.159,-1.159
1544564478863,2018-12-11T16:41:18.863,14.319,1.098,0.366,0.366
1544564478863,2018-12-11T16:41:18.863,14.319,1.585,0.671,0.793
1544564478988,2018-12-11T16:41:18.988,14.444,1.220,1.829,0.183
1544564478988,2018-12-11T16:41:18.988,14.444,0.183,1.037,-0.183
1544564478988,2018-12-11T16:41:18.988,14.444,-0.671,-0.610,-0.061
1544564479134,2018-12-11T16:41:19.134,14.590,-0.915,-2.073,-0.061
