epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1544563087876,2018-12-11T16:18:07.876,1.318,0.591,0.797,0.219
1544563087987,2018-12-11T16:18:07.987,1.429,0.571,0.803,0.213
1544563087987,2018-12-11T16:18:07.987,1.429,0.555,0.794,0.203
1544563087987,2018-12-11T16:18:07.987,1.429,0.561,0.785,0.200
1544563088122,2018-12-11T16:18:08.122,1.564,0.571,0.787,0.215
1544563088122,2018-12-11T16:18:08.122,1.564,0.579,0.798,0.223
1544563088122,2018-12-11T16:18:08.122,1.564,0.580,0.798,0.216
1544563088247,2018-12-11T16:18:08.247,1.689,0.573,0.801,0.208
1544563088247,2018-12-11T16:18:08.247,1.689,0.573,0.802,0.204
1544563088247,2018-12-11T16:18:08.247,1.689,0.562,0.806,0.197
1544563088359,2018-12-11T16:18:08.359,1.801,0.541,0.802,0.184
1544563088359,2018-12-11T16:18:08.359,1.801,0.530,0.796,0.170
1544563088359,2018-12-11T16:18:08.359,1.801,0.552,0.800,0.164
1544563088479,2018-12-11T16:18:08.479,1.921,0.582,0.793,0.180
1544563088479,2018-12-11T16:18:08.479,1.921,0.629,0.796,0.206
1544563088479,2018-12-11T16:18:08.479,1.921,0.633,0.805,0.220
1544563088607,2018-12-11T16:18:08.607,2.049,0.604,0.791,0.205
1544563088607,2018-12-11T16:18:08.607,2.049,0.581,0.781,0.190
1544563088607,2018-12-11T16:18:08.607,2.049,0.574,0.779,0.188
1544563088718,2018-12-11T16:18:08.718,2.160,0.573,0.785,0.183
1544563088718,2018-12-11T16:18:08.718,2.160,0.566,0.791,0.178
1544563088718,2018-12-11T16:18:08.718,2.160,0.592,0.800,0.185
1544563088838,2018-12-11T16:18:08.838,2.280,0.620,0.803,0.185
1544563088838,2018-12-11T16:18:08.838,2.280,0.599,0.795,0.168
1544563088838,2018-12-11T16:18:08.838,2.280,0.577,0.789,0.168
1544563088964,2018-12-11T16:18:08.964,2.406,0.589,0.805,0.186
1544563088964,2018-12-11T16:18:08.964,2.406,0.598,0.813,0.179
1544563088964,2018-12-11T16:18:08.964,2.406,0.672,0.811,0.200
1544563089084,2018-12-11T16:18:09.084,2.526,0.833,0.815,0.333
1544563089084,2018-12-11T16:18:09.084,2.526,0.630,0.831,0.339
1544563089084,2018-12-11T16:18:09.084,2.526,0.548,0.791,0.259
1544563089203,2018-12-11T16:18:09.203,2.645,0.561,0.784,0.212
1544563089203,2018-12-11T16:18:09.203,2.645,0.402,0.814,0.252
1544563089203,2018-12-11T16:18:09.203,2.645,0.349,0.774,0.296
1544563089330,2018-12-11T16:18:09.330,2.772,0.337,0.745,0.328
1544563089330,2018-12-11T16:18:09.330,2.772,0.306,0.744,0.345
1544563089330,2018-12-11T16:18:09.330,2.772,0.261,0.681,0.267
1544563089450,2018-12-11T16:18:09.450,2.892,0.376,0.691,0.235
1544563089450,2018-12-11T16:18:09.450,2.892,0.489,0.805,0.200
1544563089450,2018-12-11T16:18:09.450,2.892,0.634,0.880,0.214
1544563089573,2018-12-11T16:18:09.573,3.015,0.651,0.900,0.290
1544563089573,2018-12-11T16:18:09.573,3.015,0.689,0.939,0.329
1544563089573,2018-12-11T16:18:09.573,3.015,0.669,0.929,0.421
1544563089697,2018-12-11T16:18:09.697,3.139,0.583,0.841,0.318
1544563089697,2018-12-11T16:18:09.697,3.139,0.502,0.807,0.214
1544563089697,2018-12-11T16:18:09.697,3.139,0.489,0.798,0.187
1544563089810,2018-12-11T16:18:09.810,3.252,0.497,0.825,0.186
1544563089810,2018-12-11T16:18:09.810,3.252,0.489,0.853,0.188
1544563089810,2018-12-11T16:18:09.810,3.252,0.488,0.859,0.178
1544563089931,2018-12-11T16:18:09.931,3.373,0.503,0.851,0.188
1544563089931,2018-12-11T16:18:09.931,3.373,0.532,0.843,0.208
1544563089931,2018-12-11T16:18:09.931,3.373,0.543,0.835,0.223
1544563090054,2018-12-11T16:18:10.054,3.496,0.526,0.835,0.207
1544563090054,2018-12-11T16:18:10.054,3.496,0.515,0.839,0.195
1544563090054,2018-12-11T16:18:10.054,3.496,0.517,0.837,0.187
1544563090174,2018-12-11T16:18:10.174,3.616,0.521,0.844,0.186
1544563090174,2018-12-11T16:18:10.174,3.616,0.513,0.840,0.189
1544563090174,2018-12-11T16:18:10.174,3.616,0.511,0.838,0.188
1544563090301,2018-12-11T16:18:10.301,3.743,0.524,0.842,0.188
1544563090301,2018-12-11T16:18:10.301,3.743,0.533,0.839,0.189
1544563090301,2018-12-11T16:18:10.301,3.743,0.539,0.831,0.192
1544563090416,2018-12-11T16:18:10.416,3.858,0.539,0.825,0.196
1544563090416,2018-12-11T16:18:10.416,3.858,0.534,0.828,0.194
1544563090416,2018-12-11T16:18:10.416,3.858,0.532,0.832,0.200
1544563090536,2018-12-11T16:18:10.536,3.978,0.533,0.830,0.198
1544563090536,2018-12-11T16:18:10.536,3.978,0.537,0.833,0.192
1544563090536,2018-12-11T16:18:10.536,3.978,0.537,0.836,0.189
1544563090665,2018-12-11T16:18:10.665,4.107,0.526,0.838,0.178
1544563090665,2018-12-11T16:18:10.665,4.107,0.511,0.833,0.169
1544563090665,2018-12-11T16:18:10.665,4.107,0.526,0.831,0.180
1544563090787,2018-12-11T16:18:10.787,4.229,0.540,0.831,0.194
1544563090787,2018-12-11T16:18:10.787,4.229,0.541,0.833,0.196
1544563090787,2018-12-11T16:18:10.787,4.229,0.539,0.836,0.198
1544563090910,2018-12-11T16:18:10.910,4.352,0.526,0.833,0.193
1544563090910,2018-12-11T16:18:10.910,4.352,0.521,0.832,0.188
1544563090910,2018-12-11T16:18:10.910,4.352,0.527,0.837,0.190
1544563091037,2018-12-11T16:18:11.037,4.479,0.530,0.839,0.192
1544563091037,2018-12-11T16:18:11.037,4.479,0.526,0.838,0.187
1544563091037,2018-12-11T16:18:11.037,4.479,0.519,0.841,0.181
1544563091150,2018-12-11T16:18:11.150,4.592,0.519,0.849,0.180
1544563091150,2018-12-11T16:18:11.150,4.592,0.519,0.850,0.177
1544563091150,2018-12-11T16:18:11.150,4.592,0.511,0.849,0.172
1544563091273,2018-12-11T16:18:11.273,4.715,0.511,0.843,0.179
1544563091273,2018-12-11T16:18:11.273,4.715,0.511,0.839,0.186
1544563091273,2018-12-11T16:18:11.273,4.715,0.518,0.845,0.188
1544563091392,2018-12-11T16:18:11.392,4.834,0.519,0.850,0.188
1544563091392,2018-12-11T16:18:11.392,4.834,0.511,0.846,0.187
1544563091392,2018-12-11T16:18:11.392,4.834,0.513,0.842,0.182
1544563091515,2018-12-11T16:18:11.515,4.957,0.519,0.843,0.184
1544563091515,2018-12-11T16:18:11.515,4.957,0.521,0.842,0.188
1544563091515,2018-12-11T16:18:11.515,4.957,0.521,0.839,0.187
1544563091655,2018-12-11T16:18:11.655,5.097,0.522,0.837,0.186
1544563091655,2018-12-11T16:18:11.655,5.097,0.523,0.837,0.187
1544563091655,2018-12-11T16:18:11.655,5.097,0.523,0.839,0.186
1544563091779,2018-12-11T16:18:11.779,5.221,0.528,0.840,0.188
1544563091779,2018-12-11T16:18:11.779,5.221,0.532,0.842,0.190
1544563091779,2018-12-11T16:18:11.779,5.221,0.525,0.837,0.185
1544563091890,2018-12-11T16:18:11.890,5.332,0.518,0.835,0.183
1544563091890,2018-12-11T16:18:11.890,5.332,0.521,0.835,0.185
1544563091890,2018-12-11T16:18:11.890,5.332,0.527,0.840,0.190
1544563092003,2018-12-11T16:18:12.003,5.445,0.531,0.838,0.192
1544563092003,2018-12-11T16:18:12.003,5.445,0.526,0.835,0.188
1544563092003,2018-12-11T16:18:12.003,5.445,0.527,0.838,0.184
1544563092128,2018-12-11T16:18:12.128,5.570,0.530,0.836,0.184
1544563092128,2018-12-11T16:18:12.128,5.570,0.531,0.838,0.184
1544563092128,2018-12-11T16:18:12.128,5.570,0.535,0.835,0.189
1544563092241,2018-12-11T16:18:12.241,5.683,0.530,0.831,0.189
1544563092241,2018-12-11T16:18:12.241,5.683,0.524,0.834,0.186
1544563092241,2018-12-11T16:18:12.241,5.683,0.527,0.838,0.184
1544563092361,2018-12-11T16:18:12.361,5.803,0.528,0.836,0.187
1544563092361,2018-12-11T16:18:12.361,5.803,0.528,0.836,0.187
1544563092361,2018-12-11T16:18:12.361,5.803,0.530,0.838,0.186
1544563092488,2018-12-11T16:18:12.488,5.930,0.529,0.836,0.186
1544563092488,2018-12-11T16:18:12.488,5.930,0.524,0.836,0.185
1544563092488,2018-12-11T16:18:12.488,5.930,0.522,0.838,0.181
1544563092600,2018-12-11T16:18:12.600,6.042,0.527,0.840,0.185
1544563092600,2018-12-11T16:18:12.600,6.042,0.530,0.843,0.186
1544563092600,2018-12-11T16:18:12.600,6.042,0.532,0.838,0.192
1544563092723,2018-12-11T16:18:12.723,6.165,0.522,0.836,0.188
1544563092723,2018-12-11T16:18:12.723,6.165,0.520,0.838,0.181
1544563092723,2018-12-11T16:18:12.723,6.165,0.522,0.835,0.184
1544563092848,2018-12-11T16:18:12.848,6.290,0.526,0.834,0.191
1544563092848,2018-12-11T16:18:12.848,6.290,0.531,0.838,0.192
1544563092848,2018-12-11T16:18:12.848,6.290,0.529,0.833,0.188
1544563092970,2018-12-11T16:18:12.970,6.412,0.513,0.824,0.164
1544563092970,2018-12-11T16:18:12.970,6.412,0.521,0.837,0.170
1544563092970,2018-12-11T16:18:12.970,6.412,0.546,0.840,0.206
1544563093095,2018-12-11T16:18:13.095,6.537,0.549,0.842,0.220
1544563093095,2018-12-11T16:18:13.095,6.537,0.548,0.836,0.210
1544563093095,2018-12-11T16:18:13.095,6.537,0.542,0.827,0.190
1544563093203,2018-12-11T16:18:13.203,6.645,0.528,0.823,0.174
1544563093203,2018-12-11T16:18:13.203,6.645,0.506,0.836,0.170
1544563093203,2018-12-11T16:18:13.203,6.645,0.508,0.849,0.182
1544563093342,2018-12-11T16:18:13.342,6.784,0.528,0.852,0.195
1544563093342,2018-12-11T16:18:13.342,6.784,0.525,0.848,0.199
1544563093342,2018-12-11T16:18:13.342,6.784,0.511,0.839,0.198
1544563093462,2018-12-11T16:18:13.462,6.904,0.502,0.840,0.182
1544563093462,2018-12-11T16:18:13.462,6.904,0.505,0.847,0.174
1544563093462,2018-12-11T16:18:13.462,6.904,0.511,0.850,0.176
1544563093576,2018-12-11T16:18:13.576,7.018,0.514,0.844,0.181
1544563093576,2018-12-11T16:18:13.576,7.018,0.523,0.832,0.197
1544563093576,2018-12-11T16:18:13.576,7.018,0.524,0.820,0.198
1544563093689,2018-12-11T16:18:13.689,7.131,0.517,0.826,0.188
1544563093689,2018-12-11T16:18:13.689,7.131,0.507,0.840,0.182
1544563093689,2018-12-11T16:18:13.689,7.131,0.507,0.857,0.184
1544563093815,2018-12-11T16:18:13.815,7.257,0.534,0.861,0.186
1544563093815,2018-12-11T16:18:13.815,7.257,0.541,0.846,0.186
1544563093815,2018-12-11T16:18:13.815,7.257,0.495,0.835,0.181
1544563093936,2018-12-11T16:18:13.936,7.378,0.509,0.824,0.190
1544563093936,2018-12-11T16:18:13.936,7.378,0.550,0.827,0.208
1544563093936,2018-12-11T16:18:13.936,7.378,0.559,0.834,0.212
1544563094055,2018-12-11T16:18:14.055,7.497,0.554,0.839,0.200
1544563094055,2018-12-11T16:18:14.055,7.497,0.533,0.846,0.188
1544563094055,2018-12-11T16:18:14.055,7.497,0.526,0.849,0.169
1544563094184,2018-12-11T16:18:14.184,7.626,0.522,0.847,0.167
1544563094184,2018-12-11T16:18:14.184,7.626,0.522,0.837,0.183
1544563094184,2018-12-11T16:18:14.184,7.626,0.518,0.833,0.187
1544563094297,2018-12-11T16:18:14.297,7.739,0.517,0.848,0.179
1544563094297,2018-12-11T16:18:14.297,7.739,0.489,0.854,0.165
1544563094297,2018-12-11T16:18:14.297,7.739,0.477,0.853,0.159
1544563094444,2018-12-11T16:18:14.444,7.886,0.507,0.850,0.167
1544563094444,2018-12-11T16:18:14.444,7.886,0.521,0.840,0.176
1544563094444,2018-12-11T16:18:14.444,7.886,0.526,0.833,0.185
1544563094543,2018-12-11T16:18:14.543,7.985,0.531,0.829,0.188
1544563094543,2018-12-11T16:18:14.543,7.985,0.536,0.826,0.187
1544563094543,2018-12-11T16:18:14.543,7.985,0.539,0.823,0.190
1544563094692,2018-12-11T16:18:14.692,8.134,0.543,0.819,0.199
1544563094692,2018-12-11T16:18:14.692,8.134,0.550,0.818,0.201
1544563094692,2018-12-11T16:18:14.692,8.134,0.548,0.826,0.200
1544563094806,2018-12-11T16:18:14.806,8.248,0.547,0.828,0.188
1544563094806,2018-12-11T16:18:14.806,8.248,0.548,0.819,0.185
1544563094806,2018-12-11T16:18:14.806,8.248,0.547,0.812,0.182
1544563094928,2018-12-11T16:18:14.928,8.370,0.559,0.813,0.187
1544563094928,2018-12-11T16:18:14.928,8.370,0.568,0.825,0.192
1544563094928,2018-12-11T16:18:14.928,8.370,0.553,0.824,0.192
1544563095042,2018-12-11T16:18:15.042,8.484,0.547,0.817,0.188
1544563095042,2018-12-11T16:18:15.042,8.484,0.548,0.816,0.198
1544563095042,2018-12-11T16:18:15.042,8.484,0.541,0.824,0.194
1544563095176,2018-12-11T16:18:15.176,8.618,0.542,0.834,0.175
1544563095176,2018-12-11T16:18:15.176,8.618,0.535,0.839,0.172
1544563095176,2018-12-11T16:18:15.176,8.618,0.535,0.836,0.171
1544563095277,2018-12-11T16:18:15.277,8.719,0.539,0.831,0.177
1544563095277,2018-12-11T16:18:15.277,8.719,0.549,0.834,0.194
1544563095277,2018-12-11T16:18:15.277,8.719,0.551,0.842,0.200
1544563095395,2018-12-11T16:18:15.395,8.837,0.533,0.845,0.183
1544563095395,2018-12-11T16:18:15.395,8.837,0.501,0.829,0.161
1544563095395,2018-12-11T16:18:15.395,8.837,0.485,0.844,0.140
1544563095506,2018-12-11T16:18:15.506,8.948,0.491,0.858,0.145
1544563095506,2018-12-11T16:18:15.506,8.948,0.510,0.844,0.171
1544563095506,2018-12-11T16:18:15.506,8.948,0.503,0.851,0.168
1544563095632,2018-12-11T16:18:15.632,9.074,0.525,0.848,0.183
1544563095632,2018-12-11T16:18:15.632,9.074,0.535,0.840,0.199
1544563095632,2018-12-11T16:18:15.632,9.074,0.514,0.849,0.193
1544563095756,2018-12-11T16:18:15.756,9.198,0.510,0.857,0.181
1544563095756,2018-12-11T16:18:15.756,9.198,0.507,0.854,0.162
1544563095756,2018-12-11T16:18:15.756,9.198,0.493,0.852,0.143
1544563095880,2018-12-11T16:18:15.880,9.322,0.472,0.857,0.141
1544563095880,2018-12-11T16:18:15.880,9.322,0.479,0.866,0.151
1544563095880,2018-12-11T16:18:15.880,9.322,0.494,0.867,0.160
1544563095990,2018-12-11T16:18:15.990,9.432,0.490,0.866,0.159
1544563095990,2018-12-11T16:18:15.990,9.432,0.479,0.872,0.159
1544563095990,2018-12-11T16:18:15.990,9.432,0.468,0.879,0.148
1544563096115,2018-12-11T16:18:16.115,9.557,0.478,0.878,0.121
1544563096115,2018-12-11T16:18:16.115,9.557,0.471,0.884,0.112
1544563096115,2018-12-11T16:18:16.115,9.557,0.463,0.893,0.106
1544563096234,2018-12-11T16:18:16.234,9.676,0.477,0.892,0.113
1544563096234,2018-12-11T16:18:16.234,9.676,0.483,0.879,0.124
1544563096234,2018-12-11T16:18:16.234,9.676,0.482,0.871,0.133
1544563096363,2018-12-11T16:18:16.363,9.805,0.469,0.875,0.115
1544563096363,2018-12-11T16:18:16.363,9.805,0.462,0.880,0.101
1544563096363,2018-12-11T16:18:16.363,9.805,0.469,0.882,0.110
1544563096487,2018-12-11T16:18:16.487,9.929,0.479,0.889,0.120
1544563096487,2018-12-11T16:18:16.487,9.929,0.474,0.897,0.106
1544563096487,2018-12-11T16:18:16.487,9.929,0.460,0.897,0.097
1544563096599,2018-12-11T16:18:16.599,10.041,0.484,0.893,0.108
1544563096599,2018-12-11T16:18:16.599,10.041,0.517,0.883,0.128
1544563096599,2018-12-11T16:18:16.599,10.041,0.531,0.862,0.140
1544563096721,2018-12-11T16:18:16.721,10.163,0.526,0.840,0.134
1544563096721,2018-12-11T16:18:16.721,10.163,0.529,0.815,0.136
1544563096721,2018-12-11T16:18:16.721,10.163,0.564,0.787,0.151
1544563096845,2018-12-11T16:18:16.845,10.287,0.605,0.761,0.179
1544563096845,2018-12-11T16:18:16.845,10.287,0.636,0.754,0.205
1544563096845,2018-12-11T16:18:16.845,10.287,0.660,0.760,0.205
1544563096971,2018-12-11T16:18:16.971,10.413,0.622,0.785,0.187
1544563096971,2018-12-11T16:18:16.971,10.413,0.597,0.825,0.144
1544563096971,2018-12-11T16:18:16.971,10.413,0.570,0.852,0.108
1544563097082,2018-12-11T16:18:17.082,10.524,0.524,0.864,0.091
1544563097082,2018-12-11T16:18:17.082,10.524,0.493,0.875,0.096
1544563097082,2018-12-11T16:18:17.082,10.524,0.465,0.883,0.091
1544563097204,2018-12-11T16:18:17.204,10.646,0.446,0.899,0.088
1544563097204,2018-12-11T16:18:17.204,10.646,0.439,0.907,0.066
1544563097204,2018-12-11T16:18:17.204,10.646,0.428,0.920,0.060
1544563097328,2018-12-11T16:18:17.328,10.770,0.427,0.922,0.076
1544563097328,2018-12-11T16:18:17.328,10.770,0.444,0.904,0.090
1544563097328,2018-12-11T16:18:17.328,10.770,0.455,0.896,0.099
1544563097456,2018-12-11T16:18:17.456,10.898,0.466,0.904,0.105
1544563097456,2018-12-11T16:18:17.456,10.898,0.487,0.915,0.105
1544563097456,2018-12-11T16:18:17.456,10.898,0.467,0.889,0.083
1544563097578,2018-12-11T16:18:17.578,11.020,0.454,0.864,0.064
1544563097578,2018-12-11T16:18:17.578,11.020,0.462,0.854,0.067
1544563097578,2018-12-11T16:18:17.578,11.020,0.501,0.850,0.095
1544563097713,2018-12-11T16:18:17.713,11.155,0.564,0.839,0.131
1544563097713,2018-12-11T16:18:17.713,11.155,0.603,0.813,0.181
1544563097713,2018-12-11T16:18:17.713,11.155,0.612,0.805,0.209
1544563097815,2018-12-11T16:18:17.815,11.257,0.601,0.810,0.204
1544563097815,2018-12-11T16:18:17.815,11.257,0.564,0.806,0.160
1544563097815,2018-12-11T16:18:17.815,11.257,0.544,0.800,0.119
1544563097938,2018-12-11T16:18:17.938,11.380,0.556,0.806,0.125
1544563097938,2018-12-11T16:18:17.938,11.380,0.557,0.810,0.148
1544563097938,2018-12-11T16:18:17.938,11.380,0.552,0.822,0.160
1544563098062,2018-12-11T16:18:18.062,11.504,0.539,0.833,0.154
1544563098062,2018-12-11T16:18:18.062,11.504,0.542,0.845,0.143
1544563098062,2018-12-11T16:18:18.062,11.504,0.534,0.847,0.130
1544563098174,2018-12-11T16:18:18.174,11.616,0.521,0.860,0.128
1544563098174,2018-12-11T16:18:18.174,11.616,0.517,0.865,0.131
1544563098174,2018-12-11T16:18:18.174,11.616,0.510,0.861,0.121
1544563098293,2018-12-11T16:18:18.293,11.735,0.491,0.870,0.110
1544563098293,2018-12-11T16:18:18.293,11.735,0.480,0.879,0.101
1544563098293,2018-12-11T16:18:18.293,11.735,0.477,0.881,0.093
1544563098422,2018-12-11T16:18:18.422,11.864,0.480,0.881,0.094
1544563098422,2018-12-11T16:18:18.422,11.864,0.483,0.876,0.107
1544563098422,2018-12-11T16:18:18.422,11.864,0.491,0.866,0.126
1544563098545,2018-12-11T16:18:18.545,11.987,0.513,0.865,0.132
1544563098545,2018-12-11T16:18:18.545,11.987,0.531,0.872,0.114
1544563098545,2018-12-11T16:18:18.545,11.987,0.501,0.872,0.112
1544563098669,2018-12-11T16:18:18.669,12.111,0.465,0.861,0.140
1544563098669,2018-12-11T16:18:18.669,12.111,0.477,0.848,0.150
1544563098669,2018-12-11T16:18:18.669,12.111,0.506,0.844,0.152
1544563098793,2018-12-11T16:18:18.793,12.235,0.517,0.850,0.136
1544563098793,2018-12-11T16:18:18.793,12.235,0.498,0.868,0.116
1544563098793,2018-12-11T16:18:18.793,12.235,0.490,0.876,0.111
1544563098905,2018-12-11T16:18:18.905,12.347,0.503,0.874,0.113
1544563098905,2018-12-11T16:18:18.905,12.347,0.522,0.863,0.104
1544563098905,2018-12-11T16:18:18.905,12.347,0.503,0.854,0.096
1544563099039,2018-12-11T16:18:19.039,12.481,0.494,0.850,0.099
1544563099039,2018-12-11T16:18:19.039,12.481,0.510,0.851,0.110
1544563099039,2018-12-11T16:18:19.039,12.481,0.524,0.849,0.118
1544563099164,2018-12-11T16:18:19.164,12.606,0.528,0.849,0.113
1544563099164,2018-12-11T16:18:19.164,12.606,0.533,0.850,0.100
1544563099164,2018-12-11T16:18:19.164,12.606,0.533,0.849,0.089
1544563099294,2018-12-11T16:18:19.294,12.736,0.537,0.840,0.085
1544563099294,2018-12-11T16:18:19.294,12.736,0.535,0.841,0.087
1544563099294,2018-12-11T16:18:19.294,12.736,0.538,0.846,0.092
1544563099389,2018-12-11T16:18:19.389,12.831,0.545,0.842,0.105
1544563099389,2018-12-11T16:18:19.389,12.831,0.557,0.837,0.110
1544563099389,2018-12-11T16:18:19.389,12.831,0.566,0.817,0.102
1544563099513,2018-12-11T16:18:19.513,12.955,0.572,0.824,0.085
1544563099513,2018-12-11T16:18:19.513,12.955,0.575,0.841,0.077
1544563099513,2018-12-11T16:18:19.513,12.955,0.572,0.846,0.080
1544563099650,2018-12-11T16:18:19.650,13.092,0.561,0.841,0.070
1544563099650,2018-12-11T16:18:19.650,13.092,0.534,0.833,0.055
1544563099650,2018-12-11T16:18:19.650,13.092,0.531,0.841,0.058
1544563099788,2018-12-11T16:18:19.788,13.230,0.568,0.842,0.068
1544563099788,2018-12-11T16:18:19.788,13.230,0.575,0.821,0.055
1544563099788,2018-12-11T16:18:19.788,13.230,0.551,0.796,0.030
1544563099887,2018-12-11T16:18:19.887,13.329,0.587,0.795,0.051
1544563099887,2018-12-11T16:18:19.887,13.329,0.627,0.793,0.077
1544563099887,2018-12-11T16:18:19.887,13.329,0.619,0.789,0.076
1544563100003,2018-12-11T16:18:20.003,13.445,0.611,0.794,0.071
1544563100003,2018-12-11T16:18:20.003,13.445,0.620,0.813,0.070
1544563100003,2018-12-11T16:18:20.003,13.445,0.601,0.814,0.062
1544563100136,2018-12-11T16:18:20.136,13.578,0.579,0.807,0.055
1544563100136,2018-12-11T16:18:20.136,13.578,0.570,0.818,0.050
1544563100136,2018-12-11T16:18:20.136,13.578,0.553,0.826,0.034
1544563100252,2018-12-11T16:18:20.252,13.694,0.545,0.833,0.021
1544563100252,2018-12-11T16:18:20.252,13.694,0.541,0.842,0.031
1544563100252,2018-12-11T16:18:20.252,13.694,0.563,0.828,0.043
1544563100366,2018-12-11T16:18:20.366,13.808,0.595,0.810,0.055
1544563100366,2018-12-11T16:18:20.366,13.808,0.607,0.805,0.071
1544563100366,2018-12-11T16:18:20.366,13.808,0.604,0.804,0.066
1544563100484,2018-12-11T16:18:20.484,13.926,0.598,0.803,0.056
1544563100484,2018-12-11T16:18:20.484,13.926,0.600,0.810,0.053
1544563100484,2018-12-11T16:18:20.484,13.926,0.595,0.815,0.050
1544563100607,2018-12-11T16:18:20.607,14.049,0.575,0.821,0.049
1544563100607,2018-12-11T16:18:20.607,14.049,0.544,0.822,0.043
1544563100607,2018-12-11T16:18:20.607,14.049,0.540,0.822,0.038
1544563100731,2018-12-11T16:18:20.731,14.173,0.566,0.817,0.051
1544563100731,2018-12-11T16:18:20.731,14.173,0.588,0.814,0.063
1544563100731,2018-12-11T16:18:20.731,14.173,0.589,0.810,0.067
1544563100867,2018-12-11T16:18:20.867,14.309,0.589,0.809,0.068
1544563100867,2018-12-11T16:18:20.867,14.309,0.586,0.808,0.072
1544563100867,2018-12-11T16:18:20.867,14.309,0.582,0.813,0.069
1544563100969,2018-12-11T16:18:20.969,14.411,0.575,0.815,0.061
1544563100969,2018-12-11T16:18:20.969,14.411,0.575,0.815,0.056
1544563100969,2018-12-11T16:18:20.969,14.411,0.588,0.808,0.060
1544563101089,2018-12-11T16:18:21.089,14.531,0.596,0.800,0.067
1544563101089,2018-12-11T16:18:21.089,14.531,0.595,0.796,0.074
1544563101089,2018-12-11T16:18:21.089,14.531,0.600,0.797,0.081
1544563101210,2018-12-11T16:18:21.210,14.652,0.601,0.798,0.080
1544563101210,2018-12-11T16:18:21.210,14.652,0.589,0.798,0.073
1544563101210,2018-12-11T16:18:21.210,14.652,0.589,0.794,0.065
1544563101338,2018-12-11T16:18:21.338,14.780,0.599,0.793,0.063
1544563101338,2018-12-11T16:18:21.338,14.780,0.605,0.792,0.068
1544563101338,2018-12-11T16:18:21.338,14.780,0.607,0.789,0.074
1544563101459,2018-12-11T16:18:21.459,14.901,0.613,0.792,0.079
1544563101459,2018-12-11T16:18:21.459,14.901,0.605,0.793,0.079
1544563101459,2018-12-11T16:18:21.459,14.901,0.596,0.791,0.079
1544563101577,2018-12-11T16:18:21.577,15.019,0.599,0.783,0.077
1544563101577,2018-12-11T16:18:21.577,15.019,0.607,0.783,0.077
1544563101577,2018-12-11T16:18:21.577,15.019,0.616,0.790,0.079
1544563101701,2018-12-11T16:18:21.701,15.143,0.617,0.796,0.075
