epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1544563736922,2018-12-11T16:28:56.922,3.409,-0.411,-0.863,0.275
1544563736922,2018-12-11T16:28:56.922,3.409,-0.395,-0.860,0.280
1544563736922,2018-12-11T16:28:56.922,3.409,-0.399,-0.856,0.273
1544563737044,2018-12-11T16:28:57.044,3.531,-0.394,-0.855,0.277
1544563737044,2018-12-11T16:28:57.044,3.531,-0.396,-0.856,0.273
1544563737044,2018-12-11T16:28:57.044,3.531,-0.402,-0.853,0.274
1544563737163,2018-12-11T16:28:57.163,3.650,-0.396,-0.853,0.276
1544563737163,2018-12-11T16:28:57.163,3.650,-0.398,-0.858,0.276
1544563737163,2018-12-11T16:28:57.163,3.650,-0.404,-0.854,0.276
1544563737291,2018-12-11T16:28:57.291,3.778,-0.395,-0.854,0.279
1544563737291,2018-12-11T16:28:57.291,3.778,-0.412,-0.862,0.263
1544563737291,2018-12-11T16:28:57.291,3.778,-0.393,-0.873,0.273
1544563737402,2018-12-11T16:28:57.402,3.889,-0.395,-0.863,0.282
1544563737402,2018-12-11T16:28:57.402,3.889,-0.406,-0.856,0.270
1544563737402,2018-12-11T16:28:57.402,3.889,-0.394,-0.858,0.283
1544563737540,2018-12-11T16:28:57.540,4.027,-0.402,-0.858,0.284
1544563737540,2018-12-11T16:28:57.540,4.027,-0.400,-0.860,0.280
1544563737540,2018-12-11T16:28:57.540,4.027,-0.398,-0.862,0.279
1544563737648,2018-12-11T16:28:57.648,4.135,-0.405,-0.860,0.272
1544563737648,2018-12-11T16:28:57.648,4.135,-0.410,-0.860,0.274
1544563737648,2018-12-11T16:28:57.648,4.135,-0.410,-0.859,0.277
1544563737775,2018-12-11T16:28:57.775,4.262,-0.410,-0.858,0.272
1544563737775,2018-12-11T16:28:57.775,4.262,-0.409,-0.856,0.276
1544563737775,2018-12-11T16:28:57.775,4.262,-0.408,-0.856,0.278
1544563737900,2018-12-11T16:28:57.900,4.387,-0.404,-0.853,0.272
1544563737900,2018-12-11T16:28:57.900,4.387,-0.392,-0.852,0.272
1544563737900,2018-12-11T16:28:57.900,4.387,-0.399,-0.852,0.274
1544563738009,2018-12-11T16:28:58.009,4.496,-0.414,-0.854,0.273
1544563738009,2018-12-11T16:28:58.009,4.496,-0.414,-0.856,0.266
1544563738009,2018-12-11T16:28:58.009,4.496,-0.394,-0.855,0.266
1544563738135,2018-12-11T16:28:58.135,4.622,-0.415,-0.858,0.283
1544563738135,2018-12-11T16:28:58.135,4.622,-0.406,-0.855,0.282
1544563738135,2018-12-11T16:28:58.135,4.622,-0.404,-0.854,0.284
1544563738247,2018-12-11T16:28:58.247,4.734,-0.409,-0.859,0.291
1544563738247,2018-12-11T16:28:58.247,4.734,-0.408,-0.857,0.291
1544563738247,2018-12-11T16:28:58.247,4.734,-0.410,-0.860,0.285
1544563738397,2018-12-11T16:28:58.397,4.884,-0.414,-0.864,0.285
1544563738397,2018-12-11T16:28:58.397,4.884,-0.418,-0.858,0.272
1544563738397,2018-12-11T16:28:58.397,4.884,-0.414,-0.852,0.277
1544563738487,2018-12-11T16:28:58.487,4.974,-0.402,-0.854,0.277
1544563738487,2018-12-11T16:28:58.487,4.974,-0.407,-0.851,0.274
1544563738487,2018-12-11T16:28:58.487,4.974,-0.410,-0.850,0.273
1544563738611,2018-12-11T16:28:58.611,5.098,-0.412,-0.857,0.270
1544563738611,2018-12-11T16:28:58.611,5.098,-0.412,-0.858,0.276
1544563738611,2018-12-11T16:28:58.611,5.098,-0.411,-0.859,0.268
1544563738768,2018-12-11T16:28:58.768,5.255,-0.410,-0.851,0.280
1544563738768,2018-12-11T16:28:58.768,5.255,-0.407,-0.847,0.281
1544563738768,2018-12-11T16:28:58.768,5.255,-0.410,-0.851,0.280
1544563738878,2018-12-11T16:28:58.878,5.365,-0.410,-0.861,0.280
1544563738878,2018-12-11T16:28:58.878,5.365,-0.417,-0.868,0.278
1544563738878,2018-12-11T16:28:58.878,5.365,-0.410,-0.870,0.291
1544563738991,2018-12-11T16:28:58.991,5.478,-0.399,-0.869,0.284
1544563738991,2018-12-11T16:28:58.991,5.478,-0.402,-0.866,0.276
1544563738991,2018-12-11T16:28:58.991,5.478,-0.384,-0.861,0.274
1544563739099,2018-12-11T16:28:59.099,5.586,-0.388,-0.855,0.266
1544563739099,2018-12-11T16:28:59.099,5.586,-0.401,-0.854,0.255
1544563739099,2018-12-11T16:28:59.099,5.586,-0.397,-0.862,0.264
1544563739214,2018-12-11T16:28:59.214,5.701,-0.397,-0.864,0.268
1544563739214,2018-12-11T16:28:59.214,5.701,-0.403,-0.857,0.261
1544563739214,2018-12-11T16:28:59.214,5.701,-0.402,-0.855,0.265
1544563739348,2018-12-11T16:28:59.348,5.835,-0.401,-0.859,0.279
1544563739348,2018-12-11T16:28:59.348,5.835,-0.405,-0.869,0.283
1544563739348,2018-12-11T16:28:59.348,5.835,-0.402,-0.859,0.285
1544563739475,2018-12-11T16:28:59.475,5.962,-0.399,-0.851,0.280
1544563739475,2018-12-11T16:28:59.475,5.962,-0.391,-0.859,0.271
1544563739475,2018-12-11T16:28:59.475,5.962,-0.394,-0.865,0.270
1544563739587,2018-12-11T16:28:59.587,6.074,-0.413,-0.864,0.271
1544563739587,2018-12-11T16:28:59.587,6.074,-0.411,-0.860,0.282
1544563739587,2018-12-11T16:28:59.587,6.074,-0.400,-0.855,0.283
1544563739711,2018-12-11T16:28:59.711,6.198,-0.402,-0.854,0.279
1544563739711,2018-12-11T16:28:59.711,6.198,-0.403,-0.853,0.276
1544563739711,2018-12-11T16:28:59.711,6.198,-0.422,-0.861,0.271
1544563739834,2018-12-11T16:28:59.834,6.321,-0.413,-0.865,0.273
1544563739834,2018-12-11T16:28:59.834,6.321,-0.384,-0.870,0.284
1544563739834,2018-12-11T16:28:59.834,6.321,-0.378,-0.861,0.282
1544563739958,2018-12-11T16:28:59.958,6.445,-0.380,-0.858,0.278
1544563739958,2018-12-11T16:28:59.958,6.445,-0.386,-0.858,0.280
1544563739958,2018-12-11T16:28:59.958,6.445,-0.392,-0.860,0.282
1544563740068,2018-12-11T16:29:00.068,6.555,-0.391,-0.841,0.268
1544563740068,2018-12-11T16:29:00.068,6.555,-0.404,-0.851,0.271
1544563740068,2018-12-11T16:29:00.068,6.555,-0.403,-0.872,0.282
1544563740185,2018-12-11T16:29:00.185,6.672,-0.398,-0.879,0.268
1544563740185,2018-12-11T16:29:00.185,6.672,-0.392,-0.881,0.268
1544563740185,2018-12-11T16:29:00.185,6.672,-0.374,-0.871,0.293
1544563740318,2018-12-11T16:29:00.318,6.805,-0.382,-0.859,0.301
1544563740318,2018-12-11T16:29:00.318,6.805,-0.398,-0.857,0.291
1544563740318,2018-12-11T16:29:00.318,6.805,-0.396,-0.858,0.276
1544563740450,2018-12-11T16:29:00.450,6.937,-0.397,-0.862,0.264
1544563740450,2018-12-11T16:29:00.450,6.937,-0.396,-0.864,0.262
1544563740450,2018-12-11T16:29:00.450,6.937,-0.387,-0.862,0.267
1544563740577,2018-12-11T16:29:00.577,7.064,-0.386,-0.860,0.275
1544563740577,2018-12-11T16:29:00.577,7.064,-0.388,-0.854,0.276
1544563740577,2018-12-11T16:29:00.577,7.064,-0.401,-0.859,0.271
1544563740689,2018-12-11T16:29:00.689,7.176,-0.396,-0.857,0.274
1544563740689,2018-12-11T16:29:00.689,7.176,-0.396,-0.861,0.273
1544563740689,2018-12-11T16:29:00.689,7.176,-0.393,-0.863,0.265
1544563740800,2018-12-11T16:29:00.800,7.287,-0.388,-0.864,0.266
1544563740800,2018-12-11T16:29:00.800,7.287,-0.388,-0.868,0.266
1544563740800,2018-12-11T16:29:00.800,7.287,-0.386,-0.870,0.272
1544563740926,2018-12-11T16:29:00.926,7.413,-0.389,-0.866,0.274
1544563740926,2018-12-11T16:29:00.926,7.413,-0.396,-0.866,0.273
1544563740926,2018-12-11T16:29:00.926,7.413,-0.403,-0.867,0.273
1544563741048,2018-12-11T16:29:01.048,7.535,-0.399,-0.865,0.276
1544563741048,2018-12-11T16:29:01.048,7.535,-0.393,-0.866,0.274
1544563741048,2018-12-11T16:29:01.048,7.535,-0.394,-0.864,0.270
1544563741186,2018-12-11T16:29:01.186,7.673,-0.390,-0.860,0.276
1544563741186,2018-12-11T16:29:01.186,7.673,-0.396,-0.865,0.279
1544563741186,2018-12-11T16:29:01.186,7.673,-0.409,-0.863,0.279
1544563741273,2018-12-11T16:29:01.273,7.760,-0.403,-0.855,0.273
1544563741273,2018-12-11T16:29:01.273,7.760,-0.408,-0.851,0.266
1544563741273,2018-12-11T16:29:01.273,7.760,-0.413,-0.861,0.264
1544563741409,2018-12-11T16:29:01.409,7.896,-0.405,-0.861,0.261
1544563741409,2018-12-11T16:29:01.409,7.896,-0.389,-0.863,0.266
1544563741409,2018-12-11T16:29:01.409,7.896,-0.378,-0.866,0.267
1544563741526,2018-12-11T16:29:01.526,8.013,-0.380,-0.871,0.267
1544563741526,2018-12-11T16:29:01.526,8.013,-0.387,-0.870,0.265
1544563741526,2018-12-11T16:29:01.526,8.013,-0.392,-0.867,0.261
1544563741658,2018-12-11T16:29:01.658,8.145,-0.400,-0.864,0.264
1544563741658,2018-12-11T16:29:01.658,8.145,-0.396,-0.863,0.271
1544563741658,2018-12-11T16:29:01.658,8.145,-0.391,-0.862,0.277
1544563741782,2018-12-11T16:29:01.782,8.269,-0.393,-0.873,0.271
1544563741782,2018-12-11T16:29:01.782,8.269,-0.393,-0.867,0.270
1544563741782,2018-12-11T16:29:01.782,8.269,-0.393,-0.861,0.267
1544563741894,2018-12-11T16:29:01.894,8.381,-0.394,-0.862,0.264
1544563741894,2018-12-11T16:29:01.894,8.381,-0.399,-0.863,0.265
1544563741894,2018-12-11T16:29:01.894,8.381,-0.396,-0.861,0.272
1544563742017,2018-12-11T16:29:02.017,8.504,-0.386,-0.869,0.278
1544563742017,2018-12-11T16:29:02.017,8.504,-0.378,-0.868,0.283
1544563742017,2018-12-11T16:29:02.017,8.504,-0.392,-0.863,0.271
1544563742141,2018-12-11T16:29:02.141,8.628,-0.401,-0.861,0.268
1544563742141,2018-12-11T16:29:02.141,8.628,-0.407,-0.858,0.271
1544563742141,2018-12-11T16:29:02.141,8.628,-0.409,-0.859,0.266
1544563742252,2018-12-11T16:29:02.252,8.739,-0.386,-0.866,0.266
1544563742252,2018-12-11T16:29:02.252,8.739,-0.373,-0.865,0.270
1544563742252,2018-12-11T16:29:02.252,8.739,-0.376,-0.874,0.275
1544563742376,2018-12-11T16:29:02.376,8.863,-0.389,-0.870,0.275
1544563742376,2018-12-11T16:29:02.376,8.863,-0.395,-0.856,0.271
1544563742376,2018-12-11T16:29:02.376,8.863,-0.396,-0.857,0.271
1544563742491,2018-12-11T16:29:02.491,8.978,-0.402,-0.858,0.270
1544563742491,2018-12-11T16:29:02.491,8.978,-0.407,-0.862,0.272
1544563742491,2018-12-11T16:29:02.491,8.978,-0.396,-0.862,0.280
1544563742649,2018-12-11T16:29:02.649,9.136,-0.390,-0.862,0.271
1544563742649,2018-12-11T16:29:02.649,9.136,-0.388,-0.866,0.267
1544563742649,2018-12-11T16:29:02.649,9.136,-0.391,-0.866,0.260
1544563742756,2018-12-11T16:29:02.756,9.243,-0.390,-0.865,0.264
1544563742756,2018-12-11T16:29:02.756,9.243,-0.392,-0.866,0.272
1544563742756,2018-12-11T16:29:02.756,9.243,-0.395,-0.864,0.271
1544563742878,2018-12-11T16:29:02.878,9.365,-0.398,-0.862,0.271
1544563742878,2018-12-11T16:29:02.878,9.365,-0.401,-0.867,0.270
1544563742878,2018-12-11T16:29:02.878,9.365,-0.396,-0.863,0.271
1544563742981,2018-12-11T16:29:02.981,9.468,-0.393,-0.859,0.270
1544563742981,2018-12-11T16:29:02.981,9.468,-0.400,-0.860,0.267
1544563742981,2018-12-11T16:29:02.981,9.468,-0.404,-0.865,0.267
1544563743134,2018-12-11T16:29:03.134,9.621,-0.407,-0.867,0.264
1544563743134,2018-12-11T16:29:03.134,9.621,-0.396,-0.863,0.263
1544563743134,2018-12-11T16:29:03.134,9.621,-0.385,-0.863,0.266
1544563743221,2018-12-11T16:29:03.221,9.708,-0.384,-0.869,0.270
1544563743221,2018-12-11T16:29:03.221,9.708,-0.390,-0.874,0.271
1544563743221,2018-12-11T16:29:03.221,9.708,-0.389,-0.873,0.269
1544563743379,2018-12-11T16:29:03.379,9.866,-0.383,-0.865,0.266
1544563743379,2018-12-11T16:29:03.379,9.866,-0.386,-0.864,0.263
1544563743379,2018-12-11T16:29:03.379,9.866,-0.392,-0.865,0.260
1544563743467,2018-12-11T16:29:03.467,9.954,-0.396,-0.876,0.266
1544563743467,2018-12-11T16:29:03.467,9.954,-0.384,-0.871,0.270
1544563743467,2018-12-11T16:29:03.467,9.954,-0.376,-0.865,0.265
1544563743601,2018-12-11T16:29:03.601,10.088,-0.376,-0.868,0.267
1544563743601,2018-12-11T16:29:03.601,10.088,-0.383,-0.864,0.262
1544563743601,2018-12-11T16:29:03.601,10.088,-0.389,-0.870,0.263
1544563743722,2018-12-11T16:29:03.722,10.209,-0.388,-0.868,0.264
1544563743722,2018-12-11T16:29:03.722,10.209,-0.385,-0.869,0.264
1544563743722,2018-12-11T16:29:03.722,10.209,-0.379,-0.870,0.270
1544563743839,2018-12-11T16:29:03.839,10.326,-0.377,-0.873,0.266
1544563743839,2018-12-11T16:29:03.839,10.326,-0.381,-0.876,0.261
1544563743839,2018-12-11T16:29:03.839,10.326,-0.383,-0.871,0.259
1544563743963,2018-12-11T16:29:03.963,10.450,-0.379,-0.869,0.254
1544563743963,2018-12-11T16:29:03.963,10.450,-0.380,-0.872,0.256
1544563743963,2018-12-11T16:29:03.963,10.450,-0.381,-0.875,0.256
1544563744071,2018-12-11T16:29:04.071,10.558,-0.378,-0.872,0.264
1544563744071,2018-12-11T16:29:04.071,10.558,-0.378,-0.873,0.266
1544563744071,2018-12-11T16:29:04.071,10.558,-0.389,-0.875,0.259
1544563744197,2018-12-11T16:29:04.197,10.684,-0.389,-0.869,0.257
1544563744197,2018-12-11T16:29:04.197,10.684,-0.391,-0.869,0.259
1544563744197,2018-12-11T16:29:04.197,10.684,-0.389,-0.871,0.261
1544563744317,2018-12-11T16:29:04.317,10.804,-0.381,-0.868,0.261
1544563744317,2018-12-11T16:29:04.317,10.804,-0.372,-0.873,0.262
1544563744317,2018-12-11T16:29:04.317,10.804,-0.377,-0.875,0.261
1544563744445,2018-12-11T16:29:04.445,10.932,-0.387,-0.872,0.258
1544563744445,2018-12-11T16:29:04.445,10.932,-0.382,-0.872,0.262
1544563744445,2018-12-11T16:29:04.445,10.932,-0.382,-0.870,0.261
1544563744596,2018-12-11T16:29:04.596,11.083,-0.382,-0.870,0.260
1544563744596,2018-12-11T16:29:04.596,11.083,-0.380,-0.873,0.264
1544563744596,2018-12-11T16:29:04.596,11.083,-0.383,-0.878,0.263
1544563744683,2018-12-11T16:29:04.683,11.170,-0.382,-0.869,0.262
1544563744683,2018-12-11T16:29:04.683,11.170,-0.376,-0.868,0.263
1544563744683,2018-12-11T16:29:04.683,11.170,-0.381,-0.872,0.263
1544563744806,2018-12-11T16:29:04.806,11.293,-0.389,-0.871,0.259
1544563744806,2018-12-11T16:29:04.806,11.293,-0.383,-0.873,0.262
1544563744806,2018-12-11T16:29:04.806,11.293,-0.382,-0.871,0.269
1544563744931,2018-12-11T16:29:04.931,11.418,-0.380,-0.869,0.266
1544563744931,2018-12-11T16:29:04.931,11.418,-0.382,-0.871,0.262
1544563744931,2018-12-11T16:29:04.931,11.418,-0.389,-0.869,0.261
1544563745060,2018-12-11T16:29:05.060,11.547,-0.390,-0.867,0.264
1544563745060,2018-12-11T16:29:05.060,11.547,-0.382,-0.866,0.268
1544563745060,2018-12-11T16:29:05.060,11.547,-0.384,-0.869,0.269
1544563745161,2018-12-11T16:29:05.161,11.648,-0.395,-0.869,0.266
1544563745161,2018-12-11T16:29:05.161,11.648,-0.394,-0.867,0.267
1544563745161,2018-12-11T16:29:05.161,11.648,-0.388,-0.871,0.270
1544563745278,2018-12-11T16:29:05.278,11.765,-0.386,-0.866,0.268
1544563745278,2018-12-11T16:29:05.278,11.765,-0.381,-0.865,0.266
1544563745278,2018-12-11T16:29:05.278,11.765,-0.385,-0.871,0.266
1544563745414,2018-12-11T16:29:05.414,11.901,-0.391,-0.870,0.264
1544563745414,2018-12-11T16:29:05.414,11.901,-0.387,-0.869,0.266
1544563745414,2018-12-11T16:29:05.414,11.901,-0.383,-0.866,0.267
1544563745544,2018-12-11T16:29:05.544,12.031,-0.382,-0.867,0.265
1544563745544,2018-12-11T16:29:05.544,12.031,-0.382,-0.870,0.266
1544563745544,2018-12-11T16:29:05.544,12.031,-0.383,-0.873,0.265
1544563745659,2018-12-11T16:29:05.659,12.146,-0.384,-0.871,0.264
1544563745659,2018-12-11T16:29:05.659,12.146,-0.379,-0.869,0.263
1544563745659,2018-12-11T16:29:05.659,12.146,-0.378,-0.871,0.262
1544563745767,2018-12-11T16:29:05.767,12.254,-0.381,-0.874,0.260
1544563745767,2018-12-11T16:29:05.767,12.254,-0.381,-0.871,0.262
1544563745767,2018-12-11T16:29:05.767,12.254,-0.378,-0.871,0.267
1544563745935,2018-12-11T16:29:05.935,12.422,-0.386,-0.873,0.267
1544563745935,2018-12-11T16:29:05.935,12.422,-0.391,-0.867,0.270
1544563745935,2018-12-11T16:29:05.935,12.422,-0.382,-0.863,0.269
1544563746018,2018-12-11T16:29:06.018,12.505,-0.384,-0.867,0.264
1544563746018,2018-12-11T16:29:06.018,12.505,-0.390,-0.869,0.263
1544563746018,2018-12-11T16:29:06.018,12.505,-0.384,-0.870,0.265
1544563746147,2018-12-11T16:29:06.147,12.634,-0.383,-0.868,0.268
1544563746147,2018-12-11T16:29:06.147,12.634,-0.385,-0.863,0.267
1544563746147,2018-12-11T16:29:06.147,12.634,-0.383,-0.864,0.268
1544563746246,2018-12-11T16:29:06.246,12.733,-0.392,-0.865,0.270
1544563746246,2018-12-11T16:29:06.246,12.733,-0.397,-0.866,0.271
1544563746246,2018-12-11T16:29:06.246,12.733,-0.388,-0.869,0.274
1544563746378,2018-12-11T16:29:06.378,12.865,-0.382,-0.869,0.271
1544563746378,2018-12-11T16:29:06.378,12.865,-0.385,-0.867,0.267
1544563746378,2018-12-11T16:29:06.378,12.865,-0.383,-0.864,0.267
1544563746508,2018-12-11T16:29:06.508,12.995,-0.388,-0.866,0.271
1544563746508,2018-12-11T16:29:06.508,12.995,-0.397,-0.871,0.269
1544563746508,2018-12-11T16:29:06.508,12.995,-0.390,-0.865,0.274
1544563746629,2018-12-11T16:29:06.629,13.116,-0.381,-0.860,0.274
1544563746629,2018-12-11T16:29:06.629,13.116,-0.387,-0.865,0.270
1544563746629,2018-12-11T16:29:06.629,13.116,-0.397,-0.864,0.266
1544563746778,2018-12-11T16:29:06.778,13.265,-0.395,-0.867,0.271
1544563746778,2018-12-11T16:29:06.778,13.265,-0.390,-0.865,0.274
1544563746778,2018-12-11T16:29:06.778,13.265,-0.387,-0.863,0.272
1544563746861,2018-12-11T16:29:06.861,13.348,-0.389,-0.868,0.269
1544563746861,2018-12-11T16:29:06.861,13.348,-0.394,-0.867,0.266
1544563746861,2018-12-11T16:29:06.861,13.348,-0.390,-0.867,0.265
1544563746993,2018-12-11T16:29:06.993,13.480,-0.385,-0.866,0.268
1544563746993,2018-12-11T16:29:06.993,13.480,-0.387,-0.867,0.271
1544563746993,2018-12-11T16:29:06.993,13.480,-0.391,-0.864,0.274
1544563747124,2018-12-11T16:29:07.124,13.611,-0.391,-0.864,0.273
1544563747124,2018-12-11T16:29:07.124,13.611,-0.391,-0.863,0.271
1544563747124,2018-12-11T16:29:07.124,13.611,-0.392,-0.869,0.269
1544563747238,2018-12-11T16:29:07.238,13.725,-0.383,-0.870,0.271
1544563747238,2018-12-11T16:29:07.238,13.725,-0.380,-0.868,0.268
1544563747238,2018-12-11T16:29:07.238,13.725,-0.386,-0.871,0.264
1544563747351,2018-12-11T16:29:07.351,13.838,-0.386,-0.869,0.263
1544563747351,2018-12-11T16:29:07.351,13.838,-0.386,-0.870,0.264
1544563747351,2018-12-11T16:29:07.351,13.838,-0.391,-0.867,0.269
1544563747474,2018-12-11T16:29:07.474,13.961,-0.392,-0.866,0.270
1544563747474,2018-12-11T16:29:07.474,13.961,-0.391,-0.865,0.270
1544563747474,2018-12-11T16:29:07.474,13.961,-0.397,-0.861,0.269
1544563747600,2018-12-11T16:29:07.600,14.087,-0.398,-0.861,0.268
1544563747600,2018-12-11T16:29:07.600,14.087,-0.391,-0.864,0.271
1544563747600,2018-12-11T16:29:07.600,14.087,-0.393,-0.866,0.271
1544563747729,2018-12-11T16:29:07.729,14.216,-0.392,-0.867,0.268
1544563747729,2018-12-11T16:29:07.729,14.216,-0.393,-0.865,0.271
1544563747729,2018-12-11T16:29:07.729,14.216,-0.395,-0.865,0.273
1544563747838,2018-12-11T16:29:07.838,14.325,-0.396,-0.865,0.272
1544563747838,2018-12-11T16:29:07.838,14.325,-0.390,-0.864,0.274
