epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1544566443339,2018-12-11T17:14:03.339,1.939,-0.061,-1.098,0.366
1544566443339,2018-12-11T17:14:03.339,1.939,-0.244,-1.402,0.549
1544566443339,2018-12-11T17:14:03.339,1.939,0.244,0.366,0.549
1544566443462,2018-12-11T17:14:03.462,2.062,1.220,3.232,0.366
1544566443462,2018-12-11T17:14:03.462,2.062,1.159,4.329,0.122
1544566443462,2018-12-11T17:14:03.462,2.062,-2.500,-2.073,-0.061
1544566443587,2018-12-11T17:14:03.587,2.187,-5.244,-8.293,0.000
1544566443587,2018-12-11T17:14:03.587,2.187,-3.476,-5.610,0.671
1544566443587,2018-12-11T17:14:03.587,2.187,0.305,1.098,1.402
1544566443700,2018-12-11T17:14:03.700,2.300,2.500,4.085,2.073
1544566443700,2018-12-11T17:14:03.700,2.300,2.012,2.805,1.524
1544566443700,2018-12-11T17:14:03.700,2.300,0.183,-1.585,-0.183
1544566443825,2018-12-11T17:14:03.825,2.425,-0.854,-3.598,-0.854
1544566443825,2018-12-11T17:14:03.825,2.425,-0.427,-0.732,-0.549
1544566443825,2018-12-11T17:14:03.825,2.425,-1.341,-2.195,-1.890
1544566443960,2018-12-11T17:14:03.960,2.560,-1.951,-4.329,-2.256
1544566443960,2018-12-11T17:14:03.960,2.560,0.122,-2.744,-0.854
1544566443960,2018-12-11T17:14:03.960,2.560,3.598,2.866,-1.280
1544566444073,2018-12-11T17:14:04.073,2.673,4.756,6.646,-3.110
1544566444073,2018-12-11T17:14:04.073,2.673,1.402,1.768,-2.988
1544566444073,2018-12-11T17:14:04.073,2.673,-2.195,-3.902,-1.707
1544566444194,2018-12-11T17:14:04.194,2.794,-1.951,-2.805,-1.037
1544566444194,2018-12-11T17:14:04.194,2.794,0.244,1.280,-0.244
1544566444194,2018-12-11T17:14:04.194,2.794,0.671,1.098,0.122
1544566444302,2018-12-11T17:14:04.302,2.902,0.244,-0.549,-0.122
1544566444302,2018-12-11T17:14:04.302,2.902,0.061,-0.488,-0.427
1544566444302,2018-12-11T17:14:04.302,2.902,-0.610,-2.012,-0.244
1544566444454,2018-12-11T17:14:04.454,3.054,-0.976,-2.561,0.793
1544566444454,2018-12-11T17:14:04.454,3.054,-0.549,-1.890,2.195
1544566444454,2018-12-11T17:14:04.454,3.054,0.122,-0.854,2.439
1544566444567,2018-12-11T17:14:04.567,3.167,0.549,-0.061,1.829
1544566444567,2018-12-11T17:14:04.567,3.167,0.244,-0.671,1.220
1544566444567,2018-12-11T17:14:04.567,3.167,-0.183,-1.341,0.610
1544566444677,2018-12-11T17:14:04.677,3.277,-0.061,-1.159,0.305
1544566444677,2018-12-11T17:14:04.677,3.277,0.183,-0.366,0.244
1544566444677,2018-12-11T17:14:04.677,3.277,0.244,-0.183,-0.244
1544566444791,2018-12-11T17:14:04.791,3.391,0.183,0.183,-0.549
1544566444791,2018-12-11T17:14:04.791,3.391,-0.061,-0.427,-1.037
1544566444791,2018-12-11T17:14:04.791,3.391,0.061,0.000,-1.037
1544566444916,2018-12-11T17:14:04.916,3.516,0.305,0.793,-0.549
1544566444916,2018-12-11T17:14:04.916,3.516,-0.061,-0.122,-0.061
1544566444916,2018-12-11T17:14:04.916,3.516,-0.122,-0.183,0.122
1544566445034,2018-12-11T17:14:05.034,3.634,0.122,-0.244,0.122
1544566445034,2018-12-11T17:14:05.034,3.634,0.671,0.915,0.305
1544566445034,2018-12-11T17:14:05.034,3.634,0.488,0.793,0.732
1544566445165,2018-12-11T17:14:05.165,3.765,0.244,0.427,0.732
1544566445165,2018-12-11T17:14:05.165,3.765,0.244,1.098,0.488
1544566445165,2018-12-11T17:14:05.165,3.765,-0.244,0.366,-0.061
1544566445282,2018-12-11T17:14:05.282,3.882,-0.366,0.061,-0.854
1544566445282,2018-12-11T17:14:05.282,3.882,-0.366,-0.061,-0.671
1544566445282,2018-12-11T17:14:05.282,3.882,0.000,0.122,-0.305
1544566445399,2018-12-11T17:14:05.399,3.999,0.793,1.037,-0.549
1544566445399,2018-12-11T17:14:05.399,3.999,0.854,0.793,-0.305
1544566445399,2018-12-11T17:14:05.399,3.999,0.793,0.854,0.244
1544566445524,2018-12-11T17:14:05.524,4.124,0.793,0.854,0.366
1544566445524,2018-12-11T17:14:05.524,4.124,0.671,0.732,0.122
1544566445524,2018-12-11T17:14:05.524,4.124,0.183,0.366,-0.366
1544566445647,2018-12-11T17:14:05.647,4.247,-0.427,-0.976,-0.976
1544566445647,2018-12-11T17:14:05.647,4.247,-0.244,-0.793,-0.732
1544566445647,2018-12-11T17:14:05.647,4.247,0.610,0.915,-0.061
1544566445773,2018-12-11T17:14:05.773,4.373,1.524,1.768,0.366
1544566445773,2018-12-11T17:14:05.773,4.373,1.220,1.585,0.427
1544566445773,2018-12-11T17:14:05.773,4.373,0.305,-0.549,-0.061
1544566445882,2018-12-11T17:14:05.882,4.482,-0.183,-1.707,0.244
1544566445882,2018-12-11T17:14:05.882,4.482,0.671,-0.244,0.488
1544566445882,2018-12-11T17:14:05.882,4.482,1.220,0.427,0.427
1544566446008,2018-12-11T17:14:06.008,4.608,0.671,0.244,0.549
1544566446008,2018-12-11T17:14:06.008,4.608,-0.305,-0.305,0.366
1544566446008,2018-12-11T17:14:06.008,4.608,-1.341,-1.341,-0.244
1544566446138,2018-12-11T17:14:06.138,4.738,-1.280,-0.549,-0.427
1544566446138,2018-12-11T17:14:06.138,4.738,-0.854,0.488,-0.305
1544566446138,2018-12-11T17:14:06.138,4.738,-0.732,-0.305,-0.610
1544566446250,2018-12-11T17:14:06.250,4.850,-0.549,-0.793,-0.671
1544566446250,2018-12-11T17:14:06.250,4.850,-0.183,-0.976,-0.244
1544566446250,2018-12-11T17:14:06.250,4.850,0.488,-0.427,0.305
1544566446380,2018-12-11T17:14:06.380,4.980,1.220,1.037,0.427
1544566446380,2018-12-11T17:14:06.380,4.980,0.854,0.610,0.122
1544566446380,2018-12-11T17:14:06.380,4.980,-0.122,-0.366,0.366
1544566446488,2018-12-11T17:14:06.488,5.088,-0.366,-0.366,-0.061
1544566446488,2018-12-11T17:14:06.488,5.088,-0.122,0.244,-0.671
1544566446488,2018-12-11T17:14:06.488,5.088,-0.122,0.915,-0.549
1544566446609,2018-12-11T17:14:06.609,5.209,-0.915,-0.122,-0.488
1544566446609,2018-12-11T17:14:06.609,5.209,-1.280,-1.341,-0.305
1544566446609,2018-12-11T17:14:06.609,5.209,-1.159,-1.524,0.427
1544566446738,2018-12-11T17:14:06.738,5.338,-1.220,-2.561,0.427
1544566446738,2018-12-11T17:14:06.738,5.338,-0.671,-2.561,0.305
1544566446738,2018-12-11T17:14:06.738,5.338,0.549,0.427,1.098
1544566446865,2018-12-11T17:14:06.865,5.465,0.488,0.000,1.707
1544566446865,2018-12-11T17:14:06.865,5.465,0.793,0.305,1.159
1544566446865,2018-12-11T17:14:06.865,5.465,1.280,2.012,0.488
1544566446975,2018-12-11T17:14:06.975,5.575,0.549,0.976,-0.915
1544566446975,2018-12-11T17:14:06.975,5.575,-0.854,-1.829,-1.220
1544566446975,2018-12-11T17:14:06.975,5.575,-0.915,-1.890,-0.122
1544566447100,2018-12-11T17:14:07.100,5.700,0.854,-0.122,-0.366
1544566447100,2018-12-11T17:14:07.100,5.700,3.171,3.354,-0.854
1544566447100,2018-12-11T17:14:07.100,5.700,3.232,4.085,-0.183
1544566447230,2018-12-11T17:14:07.230,5.830,1.646,1.646,0.305
1544566447230,2018-12-11T17:14:07.230,5.830,0.610,0.061,-0.305
1544566447230,2018-12-11T17:14:07.230,5.830,0.183,-0.671,-0.488
1544566447340,2018-12-11T17:14:07.340,5.940,0.061,-0.671,0.488
1544566447340,2018-12-11T17:14:07.340,5.940,0.732,0.122,0.976
1544566447340,2018-12-11T17:14:07.340,5.940,1.463,0.915,0.671
1544566447477,2018-12-11T17:14:07.477,6.077,1.646,1.524,0.793
1544566447477,2018-12-11T17:14:07.477,6.077,1.159,1.159,1.037
1544566447477,2018-12-11T17:14:07.477,6.077,0.427,0.122,0.671
1544566447589,2018-12-11T17:14:07.589,6.189,0.244,0.183,-0.366
1544566447589,2018-12-11T17:14:07.589,6.189,0.244,0.488,-0.549
1544566447589,2018-12-11T17:14:07.589,6.189,0.244,0.610,-0.122
1544566447711,2018-12-11T17:14:07.711,6.311,0.671,0.732,-0.488
1544566447711,2018-12-11T17:14:07.711,6.311,1.463,2.195,-0.427
1544566447711,2018-12-11T17:14:07.711,6.311,1.829,2.439,0.061
1544566447833,2018-12-11T17:14:07.833,6.433,1.951,2.317,0.244
1544566447833,2018-12-11T17:14:07.833,6.433,1.829,2.744,0.427
1544566447833,2018-12-11T17:14:07.833,6.433,0.244,0.976,0.122
1544566447961,2018-12-11T17:14:07.961,6.561,-1.890,-3.049,-0.976
1544566447961,2018-12-11T17:14:07.961,6.561,-2.927,-5.732,-1.524
1544566447961,2018-12-11T17:14:07.961,6.561,-1.768,-4.573,-1.220
1544566448081,2018-12-11T17:14:08.081,6.681,0.427,-4.268,-0.549
1544566448081,2018-12-11T17:14:08.081,6.681,3.598,-0.305,0.793
1544566448081,2018-12-11T17:14:08.081,6.681,6.159,3.963,2.317
1544566448196,2018-12-11T17:14:08.196,6.796,6.707,4.817,3.293
1544566448196,2018-12-11T17:14:08.196,6.796,6.768,7.317,3.720
1544566448196,2018-12-11T17:14:08.196,6.796,4.756,6.402,2.927
1544566448330,2018-12-11T17:14:08.330,6.930,1.280,3.354,1.037
1544566448330,2018-12-11T17:14:08.330,6.930,-1.524,0.854,-0.976
1544566448330,2018-12-11T17:14:08.330,6.930,-3.476,-1.829,-2.500
1544566448456,2018-12-11T17:14:08.456,7.056,-3.293,-1.951,-3.049
1544566448456,2018-12-11T17:14:08.456,7.056,-2.317,-1.768,-2.256
1544566448456,2018-12-11T17:14:08.456,7.056,-1.402,-1.646,-1.524
1544566448565,2018-12-11T17:14:08.565,7.165,-0.793,-1.829,-0.671
1544566448565,2018-12-11T17:14:08.565,7.165,-0.183,-1.890,0.244
1544566448565,2018-12-11T17:14:08.565,7.165,0.366,-1.707,1.159
1544566448672,2018-12-11T17:14:08.672,7.272,0.793,-1.768,1.585
1544566448672,2018-12-11T17:14:08.672,7.272,0.915,-2.378,1.707
1544566448672,2018-12-11T17:14:08.672,7.272,1.037,-2.683,1.890
1544566448827,2018-12-11T17:14:08.827,7.427,1.159,-2.256,1.768
1544566448827,2018-12-11T17:14:08.827,7.427,1.341,-1.402,1.220
1544566448827,2018-12-11T17:14:08.827,7.427,0.854,-0.976,3.476
1544566448942,2018-12-11T17:14:08.942,7.542,-1.951,-6.951,5.183
1544566448942,2018-12-11T17:14:08.942,7.542,-2.500,-9.451,1.220
1544566448942,2018-12-11T17:14:08.942,7.542,1.707,1.951,-3.232
1544566449049,2018-12-11T17:14:09.049,7.649,3.171,6.280,-3.598
1544566449049,2018-12-11T17:14:09.049,7.649,1.341,3.171,-1.098
1544566449049,2018-12-11T17:14:09.049,7.649,-0.976,0.427,0.976
1544566449197,2018-12-11T17:14:09.197,7.797,-2.378,-2.317,0.793
1544566449197,2018-12-11T17:14:09.197,7.797,-1.829,-0.366,-0.793
1544566449197,2018-12-11T17:14:09.197,7.797,-0.488,2.927,-1.951
1544566449276,2018-12-11T17:14:09.276,7.876,1.159,6.220,-1.220
1544566449276,2018-12-11T17:14:09.276,7.876,2.927,8.902,0.915
1544566449276,2018-12-11T17:14:09.276,7.876,3.110,7.622,2.866
1544566449408,2018-12-11T17:14:09.408,8.008,2.988,10.244,2.134
1544566449408,2018-12-11T17:14:09.408,8.008,-0.427,13.537,-1.951
1544566449408,2018-12-11T17:14:09.408,8.008,-6.768,0.732,-4.085
1544566449527,2018-12-11T17:14:09.527,8.127,-8.354,-12.256,-1.646
1544566449527,2018-12-11T17:14:09.527,8.127,-3.049,-8.171,1.646
1544566449527,2018-12-11T17:14:09.527,8.127,4.878,5.244,3.598
1544566449661,2018-12-11T17:14:09.661,8.261,7.866,12.805,3.415
1544566449661,2018-12-11T17:14:09.661,8.261,6.159,10.854,3.049
1544566449661,2018-12-11T17:14:09.661,8.261,1.890,2.439,2.439
1544566449769,2018-12-11T17:14:09.769,8.369,-1.524,-8.415,0.488
1544566449769,2018-12-11T17:14:09.769,8.369,1.280,2.500,-3.780
1544566449769,2018-12-11T17:14:09.769,8.369,1.768,10.671,-10.366
1544566449895,2018-12-11T17:14:09.895,8.495,-2.622,1.220,-14.329
1544566449895,2018-12-11T17:14:09.895,8.495,-5.305,-4.939,-11.402
1544566449895,2018-12-11T17:14:09.895,8.495,-2.866,-3.415,-4.451
1544566450020,2018-12-11T17:14:10.020,8.620,3.476,10.915,1.524
1544566450020,2018-12-11T17:14:10.020,8.620,5.793,22.927,3.293
1544566450020,2018-12-11T17:14:10.020,8.620,-0.061,10.549,1.524
1544566450143,2018-12-11T17:14:10.143,8.743,-6.829,-11.402,-1.890
1544566450143,2018-12-11T17:14:10.143,8.743,-5.061,-8.780,-3.963
1544566450143,2018-12-11T17:14:10.143,8.743,-0.183,0.854,-3.537
1544566450274,2018-12-11T17:14:10.274,8.874,2.683,3.963,-1.707
1544566450274,2018-12-11T17:14:10.274,8.874,4.207,7.683,-0.427
1544566450274,2018-12-11T17:14:10.274,8.874,3.963,6.220,-0.183
1544566450366,2018-12-11T17:14:10.366,8.966,4.024,7.378,0.854
1544566450366,2018-12-11T17:14:10.366,8.966,2.866,9.207,0.732
1544566450366,2018-12-11T17:14:10.366,8.966,-0.488,3.659,2.256
1544566450502,2018-12-11T17:14:10.502,9.102,-1.341,2.378,8.232
1544566450502,2018-12-11T17:14:10.502,9.102,1.159,5.549,11.524
1544566450502,2018-12-11T17:14:10.502,9.102,2.317,2.500,8.049
1544566450625,2018-12-11T17:14:10.625,9.225,2.134,-1.341,2.927
1544566450625,2018-12-11T17:14:10.625,9.225,1.707,-2.500,0.427
1544566450625,2018-12-11T17:14:10.625,9.225,3.171,0.061,0.122
1544566450751,2018-12-11T17:14:10.751,9.351,5.976,6.037,-0.061
1544566450751,2018-12-11T17:14:10.751,9.351,5.305,6.768,0.122
1544566450751,2018-12-11T17:14:10.751,9.351,1.585,2.317,0.732
1544566450863,2018-12-11T17:14:10.863,9.463,-2.988,-5.366,0.488
1544566450863,2018-12-11T17:14:10.863,9.463,-3.659,-5.305,-1.280
1544566450863,2018-12-11T17:14:10.863,9.463,-2.561,-2.744,-2.866
1544566450976,2018-12-11T17:14:10.976,9.576,-1.402,-1.037,-2.683
1544566450976,2018-12-11T17:14:10.976,9.576,-1.524,-2.561,-1.890
1544566450976,2018-12-11T17:14:10.976,9.576,-1.159,-4.329,-1.707
1544566451111,2018-12-11T17:14:11.111,9.711,-0.305,-3.780,-1.707
1544566451111,2018-12-11T17:14:11.111,9.711,0.610,-1.341,-1.768
1544566451111,2018-12-11T17:14:11.111,9.711,0.061,-2.195,-0.793
1544566451228,2018-12-11T17:14:11.228,9.828,-0.671,-3.902,0.366
1544566451228,2018-12-11T17:14:11.228,9.828,-1.098,-5.061,0.549
1544566451228,2018-12-11T17:14:11.228,9.828,-0.854,-5.549,-0.488
1544566451346,2018-12-11T17:14:11.346,9.946,-0.244,-4.817,-0.427
1544566451346,2018-12-11T17:14:11.346,9.946,0.976,-2.195,0.549
1544566451346,2018-12-11T17:14:11.346,9.946,1.646,-0.854,1.585
1544566451469,2018-12-11T17:14:11.469,10.069,1.463,-0.183,2.195
1544566451469,2018-12-11T17:14:11.469,10.069,1.402,0.061,1.890
1544566451469,2018-12-11T17:14:11.469,10.069,1.829,2.012,1.037
1544566451602,2018-12-11T17:14:11.602,10.202,2.073,3.902,0.000
1544566451602,2018-12-11T17:14:11.602,10.202,1.463,3.659,-0.061
1544566451602,2018-12-11T17:14:11.602,10.202,1.098,4.024,0.549
1544566451715,2018-12-11T17:14:11.715,10.315,0.915,4.268,0.549
1544566451715,2018-12-11T17:14:11.715,10.315,1.037,5.915,0.183
1544566451715,2018-12-11T17:14:11.715,10.315,0.244,6.037,0.061
1544566451841,2018-12-11T17:14:11.841,10.441,-1.037,4.512,-0.549
1544566451841,2018-12-11T17:14:11.841,10.441,-2.500,2.683,-1.585
1544566451841,2018-12-11T17:14:11.841,10.441,-3.720,0.427,-2.134
1544566451965,2018-12-11T17:14:11.965,10.565,-4.146,-1.280,-2.317
1544566451965,2018-12-11T17:14:11.965,10.565,-1.829,1.585,-1.402
1544566451965,2018-12-11T17:14:11.965,10.565,0.610,3.963,0.122
1544566452070,2018-12-11T17:14:12.070,10.670,1.037,1.341,0.427
1544566452070,2018-12-11T17:14:12.070,10.670,-0.244,-4.634,-0.549
1544566452070,2018-12-11T17:14:12.070,10.670,-0.488,-6.341,-0.732
1544566452201,2018-12-11T17:14:12.201,10.801,0.671,-3.232,0.549
1544566452201,2018-12-11T17:14:12.201,10.801,2.134,-0.549,2.317
1544566452201,2018-12-11T17:14:12.201,10.801,3.415,3.415,4.146
1544566452324,2018-12-11T17:14:12.324,10.924,2.988,4.024,4.451
1544566452324,2018-12-11T17:14:12.324,10.924,0.305,-1.524,4.329
1544566452324,2018-12-11T17:14:12.324,10.924,-1.585,-8.110,4.329
1544566452450,2018-12-11T17:14:12.450,11.050,1.037,-3.902,5.305
1544566452450,2018-12-11T17:14:12.450,11.050,5.305,5.427,6.098
1544566452450,2018-12-11T17:14:12.450,11.050,4.695,3.110,4.512
1544566452556,2018-12-11T17:14:12.556,11.156,3.232,5.549,2.317
1544566452556,2018-12-11T17:14:12.556,11.156,-1.707,0.488,-0.122
1544566452556,2018-12-11T17:14:12.556,11.156,-6.768,-11.585,-2.622
1544566452703,2018-12-11T17:14:12.703,11.303,-4.268,-5.366,-3.537
1544566452703,2018-12-11T17:14:12.703,11.303,0.549,7.683,-3.354
1544566452703,2018-12-11T17:14:12.703,11.303,1.707,13.110,-4.451
1544566452821,2018-12-11T17:14:12.821,11.421,-2.988,0.122,-4.207
1544566452821,2018-12-11T17:14:12.821,11.421,-6.220,-13.476,-2.195
1544566452821,2018-12-11T17:14:12.821,11.421,-0.793,-4.268,0.854
1544566452924,2018-12-11T17:14:12.924,11.524,7.012,11.829,2.805
1544566452924,2018-12-11T17:14:12.924,11.524,8.902,16.402,2.561
1544566452924,2018-12-11T17:14:12.924,11.524,3.963,8.110,0.915
1544566453080,2018-12-11T17:14:13.080,11.680,-1.280,0.488,-0.427
1544566453080,2018-12-11T17:14:13.080,11.680,-3.841,-3.415,-0.976
1544566453080,2018-12-11T17:14:13.080,11.680,-3.415,-3.780,-2.134
1544566453192,2018-12-11T17:14:13.192,11.792,-1.829,-0.061,-1.829
1544566453192,2018-12-11T17:14:13.192,11.792,-2.256,-2.439,-2.256
1544566453192,2018-12-11T17:14:13.192,11.792,-2.378,-5.427,-3.780
1544566453282,2018-12-11T17:14:13.282,11.882,-0.793,-1.585,-3.110
1544566453282,2018-12-11T17:14:13.282,11.882,0.061,-0.061,-0.610
1544566453282,2018-12-11T17:14:13.282,11.882,-0.183,-2.012,0.732
1544566453422,2018-12-11T17:14:13.422,12.022,-0.366,-3.780,-0.122
1544566453422,2018-12-11T17:14:13.422,12.022,-0.305,-4.878,-2.134
1544566453422,2018-12-11T17:14:13.422,12.022,0.610,-3.354,-3.293
1544566453538,2018-12-11T17:14:13.538,12.138,1.951,0.854,-1.829
1544566453538,2018-12-11T17:14:13.538,12.138,2.439,2.561,0.976
1544566453538,2018-12-11T17:14:13.538,12.138,2.439,3.232,2.744
1544566453653,2018-12-11T17:14:13.653,12.253,2.805,5.427,2.744
1544566453653,2018-12-11T17:14:13.653,12.253,1.646,4.329,1.768
1544566453653,2018-12-11T17:14:13.653,12.253,-0.183,1.524,0.732
1544566453777,2018-12-11T17:14:13.777,12.377,-1.159,0.671,0.305
1544566453777,2018-12-11T17:14:13.777,12.377,-1.768,-0.976,-0.854
1544566453777,2018-12-11T17:14:13.777,12.377,-2.195,-2.256,-1.829
1544566453901,2018-12-11T17:14:13.901,12.501,-2.622,-4.512,-2.744
1544566453901,2018-12-11T17:14:13.901,12.501,-2.256,-7.134,-3.293
1544566453901,2018-12-11T17:14:13.901,12.501,0.549,-3.415,-2.866
1544566454019,2018-12-11T17:14:14.019,12.619,3.841,1.280,-2.195
1544566454019,2018-12-11T17:14:14.019,12.619,5.976,4.634,-1.159
1544566454019,2018-12-11T17:14:14.019,12.619,6.159,6.951,0.976
1544566454160,2018-12-11T17:14:14.160,12.760,3.110,1.707,2.683
1544566454160,2018-12-11T17:14:14.160,12.760,-0.122,-4.207,2.683
1544566454160,2018-12-11T17:14:14.160,12.760,-0.549,-3.232,0.549
1544566454260,2018-12-11T17:14:14.260,12.860,-0.366,-1.768,-1.341
1544566454260,2018-12-11T17:14:14.260,12.860,-1.159,-1.220,-0.610
1544566454260,2018-12-11T17:14:14.260,12.860,-2.866,-4.146,0.915
1544566454372,2018-12-11T17:14:14.372,12.972,-2.561,-3.841,1.707
1544566454372,2018-12-11T17:14:14.372,12.972,-0.854,0.366,2.256
1544566454372,2018-12-11T17:14:14.372,12.972,-1.463,-0.793,2.500
1544566454506,2018-12-11T17:14:14.506,13.106,-2.073,-4.207,1.890
1544566454506,2018-12-11T17:14:14.506,13.106,-0.122,-2.500,1.707
1544566454506,2018-12-11T17:14:14.506,13.106,1.829,1.098,1.890
1544566454630,2018-12-11T17:14:14.630,13.230,1.098,-0.793,0.732
1544566454630,2018-12-11T17:14:14.630,13.230,-0.671,-3.659,-1.829
1544566454630,2018-12-11T17:14:14.630,13.230,-1.220,-2.683,-5.244
1544566454743,2018-12-11T17:14:14.743,13.343,-0.244,-0.244,-7.744
1544566454743,2018-12-11T17:14:14.743,13.343,0.427,-0.183,-5.244
1544566454743,2018-12-11T17:14:14.743,13.343,1.463,0.549,0.610
1544566454866,2018-12-11T17:14:14.866,13.466,3.232,4.085,5.000
1544566454866,2018-12-11T17:14:14.866,13.466,5.488,9.512,4.939
1544566454866,2018-12-11T17:14:14.866,13.466,3.720,7.073,2.378
1544566454986,2018-12-11T17:14:14.986,13.586,-1.098,-1.951,1.463
1544566454986,2018-12-11T17:14:14.986,13.586,-2.805,-5.732,1.402
1544566454986,2018-12-11T17:14:14.986,13.586,0.366,-0.305,-1.220
1544566455115,2018-12-11T17:14:15.115,13.715,3.110,6.341,-3.232
1544566455115,2018-12-11T17:14:15.115,13.715,0.488,1.037,-1.585
1544566455115,2018-12-11T17:14:15.115,13.715,-2.317,-6.646,0.854
1544566455233,2018-12-11T17:14:15.233,13.833,0.488,0.122,3.232
1544566455233,2018-12-11T17:14:15.233,13.833,4.512,9.756,4.085
1544566455233,2018-12-11T17:14:15.233,13.833,5.244,13.902,2.195
1544566455339,2018-12-11T17:14:15.339,13.939,1.280,10.305,0.610
1544566455339,2018-12-11T17:14:15.339,13.939,-4.817,-2.744,-1.098
1544566455339,2018-12-11T17:14:15.339,13.939,-6.159,-6.524,-2.012
1544566455474,2018-12-11T17:14:15.474,14.074,-2.195,-0.366,-2.073
1544566455474,2018-12-11T17:14:15.474,14.074,2.744,4.878,-2.500
1544566455474,2018-12-11T17:14:15.474,14.074,6.280,10.732,-4.268
1544566455592,2018-12-11T17:14:15.592,14.192,5.366,11.646,-5.427
1544566455592,2018-12-11T17:14:15.592,14.192,-0.244,3.537,-4.146
1544566455592,2018-12-11T17:14:15.592,14.192,-5.427,-4.695,-0.366
1544566455725,2018-12-11T17:14:15.725,14.325,-6.707,-6.951,1.402
1544566455725,2018-12-11T17:14:15.725,14.325,-4.024,-2.134,0.244
1544566455725,2018-12-11T17:14:15.725,14.325,-1.829,2.927,0.061
1544566455836,2018-12-11T17:14:15.836,14.436,-2.866,-2.927,2.134
1544566455836,2018-12-11T17:14:15.836,14.436,-2.134,-5.793,4.817
1544566455836,2018-12-11T17:14:15.836,14.436,2.073,-0.610,5.854
1544566455958,2018-12-11T17:14:15.958,14.558,5.305,4.268,5.366
1544566455958,2018-12-11T17:14:15.958,14.558,4.939,3.720,3.902
