epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1544565646074,2018-12-11T17:00:46.074,0.000,8.354,-6.402,-6.951
1544565646074,2018-12-11T17:00:46.074,0.000,9.573,-11.585,-6.524
1544565646074,2018-12-11T17:00:46.074,0.000,16.159,-44.146,-1.646
1544565646165,2018-12-11T17:00:46.165,0.091,25.305,-95.915,5.000
1544565646165,2018-12-11T17:00:46.165,0.091,24.512,-107.500,6.463
1544565646165,2018-12-11T17:00:46.165,0.091,15.427,-84.146,1.951
1544565646308,2018-12-11T17:00:46.308,0.234,10.244,-57.805,-3.476
1544565646308,2018-12-11T17:00:46.308,0.234,7.256,-26.220,-5.305
1544565646308,2018-12-11T17:00:46.308,0.234,5.061,-1.159,-4.085
1544565646422,2018-12-11T17:00:46.422,0.348,-0.244,24.268,-2.134
1544565646422,2018-12-11T17:00:46.422,0.348,-5.122,38.171,-1.585
1544565646422,2018-12-11T17:00:46.422,0.348,-6.159,24.512,-1.341
1544565646555,2018-12-11T17:00:46.555,0.481,-6.220,17.500,-2.683
1544565646555,2018-12-11T17:00:46.555,0.481,-3.354,13.537,-4.024
1544565646555,2018-12-11T17:00:46.555,0.481,2.439,3.720,-2.317
1544565646660,2018-12-11T17:00:46.660,0.586,5.854,-10.427,-0.122
1544565646660,2018-12-11T17:00:46.660,0.586,5.671,-12.805,1.037
1544565646660,2018-12-11T17:00:46.660,0.586,5.000,-8.963,1.524
1544565646785,2018-12-11T17:00:46.785,0.711,4.390,-5.671,1.646
1544565646785,2018-12-11T17:00:46.785,0.711,2.805,0.427,0.854
1544565646785,2018-12-11T17:00:46.785,0.711,1.098,8.659,-0.366
1544565646919,2018-12-11T17:00:46.919,0.845,-0.305,16.646,-1.646
1544565646919,2018-12-11T17:00:46.919,0.845,-0.183,14.146,-1.951
1544565646919,2018-12-11T17:00:46.919,0.845,0.122,9.085,-1.341
1544565647033,2018-12-11T17:00:47.033,0.959,0.854,4.878,-0.976
1544565647033,2018-12-11T17:00:47.033,0.959,2.073,0.732,-0.549
1544565647033,2018-12-11T17:00:47.033,0.959,3.963,-2.744,-0.244
1544565647118,2018-12-11T17:00:47.118,1.044,5.183,-2.561,0.183
1544565647118,2018-12-11T17:00:47.118,1.044,4.085,-1.463,0.671
1544565647118,2018-12-11T17:00:47.118,1.044,2.439,-0.122,0.610
1544565647269,2018-12-11T17:00:47.269,1.195,1.220,1.098,0.305
1544565647269,2018-12-11T17:00:47.269,1.195,0.610,1.524,0.671
1544565647269,2018-12-11T17:00:47.269,1.195,0.427,1.707,1.098
1544565647373,2018-12-11T17:00:47.373,1.299,0.854,-2.134,1.646
1544565647373,2018-12-11T17:00:47.373,1.299,1.098,-4.573,2.195
1544565647373,2018-12-11T17:00:47.373,1.299,0.793,-5.000,2.195
1544565647481,2018-12-11T17:00:47.481,1.407,0.488,-6.707,2.561
1544565647481,2018-12-11T17:00:47.481,1.407,1.037,-5.427,2.195
1544565647481,2018-12-11T17:00:47.481,1.407,0.183,-3.963,0.915
1544565647617,2018-12-11T17:00:47.617,1.543,-1.402,-5.732,-0.061
1544565647617,2018-12-11T17:00:47.617,1.543,-1.707,-5.488,-0.671
1544565647617,2018-12-11T17:00:47.617,1.543,-1.463,-2.622,-0.915
1544565647730,2018-12-11T17:00:47.730,1.656,-0.793,-4.939,-0.366
1544565647730,2018-12-11T17:00:47.730,1.656,0.061,-14.268,0.549
1544565647730,2018-12-11T17:00:47.730,1.656,-0.305,-8.537,0.610
1544565647867,2018-12-11T17:00:47.867,1.793,1.159,-9.756,1.098
1544565647867,2018-12-11T17:00:47.867,1.793,1.220,-8.049,0.793
1544565647867,2018-12-11T17:00:47.867,1.793,0.488,-5.061,0.549
1544565647965,2018-12-11T17:00:47.965,1.891,0.915,-4.878,0.671
1544565647965,2018-12-11T17:00:47.965,1.891,1.098,-0.366,0.610
1544565647965,2018-12-11T17:00:47.965,1.891,0.610,1.585,0.366
1544565648078,2018-12-11T17:00:48.078,2.004,0.366,2.439,0.122
1544565648078,2018-12-11T17:00:48.078,2.004,0.427,4.634,-0.122
1544565648078,2018-12-11T17:00:48.078,2.004,1.280,2.683,0.244
1544565648204,2018-12-11T17:00:48.204,2.130,1.524,0.122,0.915
1544565648204,2018-12-11T17:00:48.204,2.130,1.159,-0.183,1.159
1544565648204,2018-12-11T17:00:48.204,2.130,0.793,-2.927,1.220
1544565648329,2018-12-11T17:00:48.329,2.255,-0.244,-4.146,0.915
1544565648329,2018-12-11T17:00:48.329,2.255,-1.037,-1.585,0.244
1544565648329,2018-12-11T17:00:48.329,2.255,-0.915,0.061,-0.427
1544565648442,2018-12-11T17:00:48.442,2.368,0.854,-13.598,-0.427
1544565648442,2018-12-11T17:00:48.442,2.368,0.549,-24.634,0.488
1544565648442,2018-12-11T17:00:48.442,2.368,1.341,-15.427,0.915
1544565648565,2018-12-11T17:00:48.565,2.491,3.354,-9.756,0.427
1544565648565,2018-12-11T17:00:48.565,2.491,2.500,-10.427,0.732
1544565648565,2018-12-11T17:00:48.565,2.491,-0.244,-6.646,0.427
1544565648674,2018-12-11T17:00:48.674,2.600,-1.646,-2.988,0.061
1544565648674,2018-12-11T17:00:48.674,2.600,-2.073,1.098,-0.671
1544565648674,2018-12-11T17:00:48.674,2.600,-2.134,6.037,-1.220
1544565648802,2018-12-11T17:00:48.802,2.728,-1.707,5.549,-1.463
1544565648802,2018-12-11T17:00:48.802,2.728,-0.366,-2.805,-1.768
1544565648802,2018-12-11T17:00:48.802,2.728,2.073,-20.732,-1.707
1544565648935,2018-12-11T17:00:48.935,2.861,2.622,-32.256,-0.366
1544565648935,2018-12-11T17:00:48.935,2.861,2.866,-31.829,0.549
1544565648935,2018-12-11T17:00:48.935,2.861,2.744,-32.805,1.037
1544565649041,2018-12-11T17:00:49.041,2.967,1.098,-22.317,0.488
1544565649041,2018-12-11T17:00:49.041,2.967,0.183,-2.988,-0.976
1544565649041,2018-12-11T17:00:49.041,2.967,0.122,0.915,-1.463
1544565649155,2018-12-11T17:00:49.155,3.081,-0.305,3.415,-1.220
1544565649155,2018-12-11T17:00:49.155,3.081,-0.366,5.793,-1.524
1544565649155,2018-12-11T17:00:49.155,3.081,0.000,4.146,-1.463
1544565649281,2018-12-11T17:00:49.281,3.207,-1.341,13.110,-1.341
1544565649281,2018-12-11T17:00:49.281,3.207,-0.793,11.402,-1.585
1544565649281,2018-12-11T17:00:49.281,3.207,-0.244,0.854,-1.159
1544565649414,2018-12-11T17:00:49.414,3.340,-1.707,4.024,-0.915
1544565649414,2018-12-11T17:00:49.414,3.340,-1.829,6.707,-0.549
1544565649414,2018-12-11T17:00:49.414,3.340,-1.098,0.793,0.183
1544565649522,2018-12-11T17:00:49.522,3.448,-1.220,1.829,0.427
1544565649522,2018-12-11T17:00:49.522,3.448,-0.610,2.317,0.549
1544565649522,2018-12-11T17:00:49.522,3.448,-0.183,0.671,0.854
1544565649635,2018-12-11T17:00:49.635,3.561,-0.183,1.707,1.341
1544565649635,2018-12-11T17:00:49.635,3.561,0.183,2.561,2.012
1544565649635,2018-12-11T17:00:49.635,3.561,-0.244,1.890,2.866
1544565649762,2018-12-11T17:00:49.762,3.688,-2.256,-0.915,3.598
1544565649762,2018-12-11T17:00:49.762,3.688,-4.451,-0.793,3.720
1544565649762,2018-12-11T17:00:49.762,3.688,-6.890,5.000,3.171
1544565649879,2018-12-11T17:00:49.879,3.805,-8.841,14.390,3.110
1544565649879,2018-12-11T17:00:49.879,3.805,-9.939,22.378,2.805
1544565649879,2018-12-11T17:00:49.879,3.805,-11.159,27.256,2.012
1544565649994,2018-12-11T17:00:49.994,3.920,-11.524,26.524,1.707
1544565649994,2018-12-11T17:00:49.994,3.920,-10.000,23.598,1.585
1544565649994,2018-12-11T17:00:49.994,3.920,-8.841,19.878,0.732
1544565650118,2018-12-11T17:00:50.118,4.044,-8.659,15.122,0.732
1544565650118,2018-12-11T17:00:50.118,4.044,-6.890,15.305,-0.061
1544565650118,2018-12-11T17:00:50.118,4.044,-5.488,18.293,-1.585
1544565650243,2018-12-11T17:00:50.243,4.169,-5.610,15.183,-2.012
1544565650243,2018-12-11T17:00:50.243,4.169,-6.098,13.720,-2.073
1544565650243,2018-12-11T17:00:50.243,4.169,-5.976,17.866,-1.768
1544565650353,2018-12-11T17:00:50.353,4.279,-6.829,30.610,0.122
1544565650353,2018-12-11T17:00:50.353,4.279,-4.634,25.488,2.134
1544565650353,2018-12-11T17:00:50.353,4.279,-4.634,2.378,4.573
1544565650472,2018-12-11T17:00:50.472,4.398,-8.110,4.390,5.488
1544565650472,2018-12-11T17:00:50.472,4.398,-9.817,12.317,5.061
1544565650472,2018-12-11T17:00:50.472,4.398,-10.671,18.232,3.171
1544565650588,2018-12-11T17:00:50.588,4.514,-12.500,32.561,0.915
1544565650588,2018-12-11T17:00:50.588,4.514,-11.341,34.512,-0.610
1544565650588,2018-12-11T17:00:50.588,4.514,-9.024,26.768,-0.732
1544565650716,2018-12-11T17:00:50.716,4.642,-8.476,20.427,-1.098
1544565650716,2018-12-11T17:00:50.716,4.642,-7.195,11.707,-0.793
1544565650716,2018-12-11T17:00:50.716,4.642,-6.280,11.037,-1.037
1544565650850,2018-12-11T17:00:50.850,4.776,-6.646,19.878,-2.439
1544565650850,2018-12-11T17:00:50.850,4.776,-6.037,21.646,-2.866
1544565650850,2018-12-11T17:00:50.850,4.776,-5.671,17.500,-2.744
1544565650947,2018-12-11T17:00:50.947,4.873,-5.610,14.512,-2.073
1544565650947,2018-12-11T17:00:50.947,4.873,-5.366,6.463,-0.854
1544565650947,2018-12-11T17:00:50.947,4.873,-6.890,-0.305,0.915
1544565651071,2018-12-11T17:00:51.071,4.997,-7.988,0.610,1.524
1544565651071,2018-12-11T17:00:51.071,4.997,-8.659,9.085,2.500
1544565651071,2018-12-11T17:00:51.071,4.997,-10.793,18.598,3.171
1544565651194,2018-12-11T17:00:51.194,5.120,-13.902,27.744,3.415
1544565651194,2018-12-11T17:00:51.194,5.120,-15.610,35.366,2.927
1544565651194,2018-12-11T17:00:51.194,5.120,-16.220,38.841,2.012
1544565651307,2018-12-11T17:00:51.307,5.233,-15.976,36.037,1.524
1544565651307,2018-12-11T17:00:51.307,5.233,-14.695,32.256,0.732
1544565651307,2018-12-11T17:00:51.307,5.233,-12.622,28.171,0.244
1544565651435,2018-12-11T17:00:51.435,5.361,-10.183,20.427,0.305
1544565651435,2018-12-11T17:00:51.435,5.361,-8.049,11.037,0.488
1544565651435,2018-12-11T17:00:51.435,5.361,-5.244,4.634,1.341
1544565651561,2018-12-11T17:00:51.561,5.487,-2.195,2.866,1.585
1544565651561,2018-12-11T17:00:51.561,5.487,0.244,0.427,1.768
1544565651561,2018-12-11T17:00:51.561,5.487,1.951,-2.622,2.073
1544565651680,2018-12-11T17:00:51.680,5.606,2.805,-4.207,2.378
1544565651680,2018-12-11T17:00:51.680,5.606,3.598,-4.695,2.622
1544565651680,2018-12-11T17:00:51.680,5.606,4.695,-6.646,2.561
1544565651811,2018-12-11T17:00:51.811,5.737,5.244,-9.268,2.622
1544565651811,2018-12-11T17:00:51.811,5.737,5.732,-10.549,2.805
1544565651811,2018-12-11T17:00:51.811,5.737,6.280,-10.549,2.805
1544565651934,2018-12-11T17:00:51.934,5.860,6.585,-10.549,3.049
1544565651934,2018-12-11T17:00:51.934,5.860,6.402,-10.183,3.171
1544565651934,2018-12-11T17:00:51.934,5.860,6.037,-9.512,2.988
1544565652038,2018-12-11T17:00:52.038,5.964,5.549,-8.598,2.927
1544565652038,2018-12-11T17:00:52.038,5.964,4.878,-7.378,2.866
1544565652038,2018-12-11T17:00:52.038,5.964,4.146,-6.463,2.988
1544565652152,2018-12-11T17:00:52.152,6.078,3.659,-5.061,3.171
1544565652152,2018-12-11T17:00:52.152,6.078,3.354,-3.476,3.293
1544565652152,2018-12-11T17:00:52.152,6.078,2.866,-3.049,3.354
1544565652267,2018-12-11T17:00:52.267,6.193,2.622,-2.866,3.232
1544565652267,2018-12-11T17:00:52.267,6.193,3.049,-3.415,2.805
1544565652267,2018-12-11T17:00:52.267,6.193,3.598,-3.659,2.378
1544565652412,2018-12-11T17:00:52.412,6.338,3.720,-5.122,1.829
1544565652412,2018-12-11T17:00:52.412,6.338,3.354,-7.073,0.915
1544565652412,2018-12-11T17:00:52.412,6.338,3.049,-7.378,-0.122
1544565652504,2018-12-11T17:00:52.504,6.430,3.293,-6.037,-0.671
1544565652504,2018-12-11T17:00:52.504,6.430,3.598,-3.841,-0.671
1544565652504,2018-12-11T17:00:52.504,6.430,3.598,-3.659,-0.671
1544565652626,2018-12-11T17:00:52.626,6.552,3.902,-5.000,-0.610
1544565652626,2018-12-11T17:00:52.626,6.552,3.659,-5.366,-0.610
1544565652626,2018-12-11T17:00:52.626,6.552,3.293,-4.329,-0.732
1544565652751,2018-12-11T17:00:52.751,6.677,2.805,-2.988,-0.488
1544565652751,2018-12-11T17:00:52.751,6.677,1.829,-2.561,-0.610
1544565652751,2018-12-11T17:00:52.751,6.677,1.341,-2.256,-1.280
1544565652862,2018-12-11T17:00:52.862,6.788,1.463,-0.793,-1.585
1544565652862,2018-12-11T17:00:52.862,6.788,2.866,1.341,-0.366
1544565652862,2018-12-11T17:00:52.862,6.788,3.720,-0.366,1.159
1544565653005,2018-12-11T17:00:53.005,6.931,3.537,-4.939,1.951
1544565653005,2018-12-11T17:00:53.005,6.931,3.354,-7.195,1.768
1544565653005,2018-12-11T17:00:53.005,6.931,3.110,-6.829,1.646
1544565653111,2018-12-11T17:00:53.111,7.037,2.439,-5.793,1.037
1544565653111,2018-12-11T17:00:53.111,7.037,1.402,-5.000,-1.280
1544565653111,2018-12-11T17:00:53.111,7.037,1.707,-3.598,-2.500
1544565653222,2018-12-11T17:00:53.222,7.148,3.110,-0.366,-2.317
1544565653222,2018-12-11T17:00:53.222,7.148,3.780,1.707,-2.683
1544565653222,2018-12-11T17:00:53.222,7.148,4.390,2.439,-3.659
1544565653347,2018-12-11T17:00:53.347,7.273,5.793,2.744,-4.024
1544565653347,2018-12-11T17:00:53.347,7.273,7.378,2.317,-3.659
1544565653347,2018-12-11T17:00:53.347,7.273,8.293,-1.220,-3.354
1544565653459,2018-12-11T17:00:53.459,7.385,9.817,-6.280,-2.805
1544565653459,2018-12-11T17:00:53.459,7.385,11.280,-10.671,-1.220
1544565653459,2018-12-11T17:00:53.459,7.385,12.805,-14.451,-0.427
1544565653584,2018-12-11T17:00:53.584,7.510,12.988,-18.232,-0.427
1544565653584,2018-12-11T17:00:53.584,7.510,11.341,-20.671,0.366
1544565653584,2018-12-11T17:00:53.584,7.510,11.829,-19.329,1.829
1544565653708,2018-12-11T17:00:53.708,7.634,13.902,-15.854,2.500
1544565653708,2018-12-11T17:00:53.708,7.634,14.329,-16.524,1.951
1544565653708,2018-12-11T17:00:53.708,7.634,14.085,-18.902,1.524
1544565653819,2018-12-11T17:00:53.819,7.745,14.329,-19.268,1.402
1544565653819,2018-12-11T17:00:53.819,7.745,14.451,-20.061,1.585
1544565653819,2018-12-11T17:00:53.819,7.745,14.207,-20.732,1.768
1544565653940,2018-12-11T17:00:53.940,7.866,13.537,-20.793,0.732
1544565653940,2018-12-11T17:00:53.940,7.866,12.622,-20.610,0.305
1544565653940,2018-12-11T17:00:53.940,7.866,11.159,-20.671,0.793
1544565654060,2018-12-11T17:00:54.060,7.986,9.146,-16.159,0.854
1544565654060,2018-12-11T17:00:54.060,7.986,9.329,-11.707,0.671
1544565654060,2018-12-11T17:00:54.060,7.986,8.049,-8.415,0.976
1544565654177,2018-12-11T17:00:54.177,8.103,6.341,-7.073,0.732
1544565654177,2018-12-11T17:00:54.177,8.103,5.305,-7.378,0.488
1544565654177,2018-12-11T17:00:54.177,8.103,4.268,-7.561,0.976
1544565654300,2018-12-11T17:00:54.300,8.226,2.927,-6.890,1.402
1544565654300,2018-12-11T17:00:54.300,8.226,1.341,-9.207,2.622
1544565654300,2018-12-11T17:00:54.300,8.226,-3.598,-13.110,2.805
1544565654428,2018-12-11T17:00:54.428,8.354,-7.927,-9.085,0.793
1544565654428,2018-12-11T17:00:54.428,8.354,-6.524,4.634,-0.061
1544565654428,2018-12-11T17:00:54.428,8.354,-6.037,13.537,0.061
1544565654541,2018-12-11T17:00:54.541,8.467,-5.427,10.183,0.427
1544565654541,2018-12-11T17:00:54.541,8.467,-2.134,5.610,0.305
1544565654541,2018-12-11T17:00:54.541,8.467,0.183,-0.061,0.122
1544565654662,2018-12-11T17:00:54.662,8.588,0.366,-6.646,0.061
1544565654662,2018-12-11T17:00:54.662,8.588,0.732,-8.720,-0.305
1544565654662,2018-12-11T17:00:54.662,8.588,0.427,-7.439,-1.159
1544565654772,2018-12-11T17:00:54.772,8.698,-0.915,-6.037,-1.951
1544565654772,2018-12-11T17:00:54.772,8.698,-2.744,1.159,-2.805
1544565654772,2018-12-11T17:00:54.772,8.698,-2.622,6.768,-3.841
1544565654895,2018-12-11T17:00:54.895,8.821,-1.280,3.963,-3.171
1544565654895,2018-12-11T17:00:54.895,8.821,0.061,1.159,-2.012
1544565654895,2018-12-11T17:00:54.895,8.821,0.793,-8.049,-2.744
1544565655047,2018-12-11T17:00:55.047,8.973,-0.305,-17.866,-3.415
1544565655047,2018-12-11T17:00:55.047,8.973,-2.683,-29.817,-3.963
1544565655047,2018-12-11T17:00:55.047,8.973,-7.988,-30.366,-3.415
1544565655149,2018-12-11T17:00:55.149,9.075,-19.329,-11.646,1.220
1544565655149,2018-12-11T17:00:55.149,9.075,-22.561,-22.256,-1.524
1544565655149,2018-12-11T17:00:55.149,9.075,-19.329,-20.976,-11.646
1544565655258,2018-12-11T17:00:55.258,9.184,-16.646,-24.451,-7.378
1544565655258,2018-12-11T17:00:55.258,9.184,-24.329,-55.854,3.232
1544565655258,2018-12-11T17:00:55.258,9.184,-28.476,-70.976,-9.329
1544565655375,2018-12-11T17:00:55.375,9.301,-13.537,-104.878,-22.012
1544565655375,2018-12-11T17:00:55.375,9.301,-12.988,-131.524,-29.634
1544565655375,2018-12-11T17:00:55.375,9.301,-8.598,-131.280,-37.317
1544565655495,2018-12-11T17:00:55.495,9.421,3.841,-101.341,-32.134
1544565655495,2018-12-11T17:00:55.495,9.421,13.171,-72.500,-26.098
1544565655495,2018-12-11T17:00:55.495,9.421,25.122,-27.256,-0.549
1544565655631,2018-12-11T17:00:55.631,9.557,30.915,48.354,7.073
1544565655631,2018-12-11T17:00:55.631,9.557,24.390,119.268,6.159
1544565655631,2018-12-11T17:00:55.631,9.557,11.585,181.098,8.110
1544565655732,2018-12-11T17:00:55.732,9.658,1.829,190.976,10.305
1544565655732,2018-12-11T17:00:55.732,9.658,-7.317,136.341,8.354
1544565655732,2018-12-11T17:00:55.732,9.658,-7.134,58.476,6.220
1544565655861,2018-12-11T17:00:55.861,9.787,0.061,-7.195,7.012
1544565655861,2018-12-11T17:00:55.861,9.787,7.256,-31.280,7.134
1544565655861,2018-12-11T17:00:55.861,9.787,11.524,-24.085,6.037
1544565656001,2018-12-11T17:00:56.001,9.927,7.622,-7.317,6.098
1544565656001,2018-12-11T17:00:56.001,9.927,3.171,1.341,6.890
1544565656001,2018-12-11T17:00:56.001,9.927,1.585,1.524,5.061
1544565656115,2018-12-11T17:00:56.115,10.041,-0.854,-0.183,3.354
1544565656115,2018-12-11T17:00:56.115,10.041,-2.988,6.159,3.171
1544565656115,2018-12-11T17:00:56.115,10.041,-1.280,15.854,2.622
1544565656246,2018-12-11T17:00:56.246,10.172,2.988,15.793,0.244
1544565656246,2018-12-11T17:00:56.246,10.172,9.329,16.402,0.305
1544565656246,2018-12-11T17:00:56.246,10.172,13.902,18.963,3.232
1544565656325,2018-12-11T17:00:56.325,10.251,13.049,15.732,6.646
1544565656325,2018-12-11T17:00:56.325,10.251,10.488,13.780,8.598
1544565656325,2018-12-11T17:00:56.325,10.251,9.878,24.634,7.805
1544565656449,2018-12-11T17:00:56.449,10.375,8.902,31.098,6.220
1544565656449,2018-12-11T17:00:56.449,10.375,4.329,23.902,2.805
1544565656449,2018-12-11T17:00:56.449,10.375,0.976,15.915,-0.427
1544565656572,2018-12-11T17:00:56.572,10.498,2.073,10.915,-0.793
1544565656572,2018-12-11T17:00:56.572,10.498,3.659,1.098,0.000
1544565656572,2018-12-11T17:00:56.572,10.498,-0.061,-14.329,-1.829
1544565656707,2018-12-11T17:00:56.707,10.633,-6.098,-16.646,-7.744
1544565656707,2018-12-11T17:00:56.707,10.633,-10.671,-6.829,-11.890
1544565656707,2018-12-11T17:00:56.707,10.633,-9.329,-1.890,-13.476
1544565656822,2018-12-11T17:00:56.822,10.748,-8.049,-3.476,-10.061
1544565656822,2018-12-11T17:00:56.822,10.748,-5.549,-18.537,-0.976
1544565656822,2018-12-11T17:00:56.822,10.748,2.805,-27.256,4.207
1544565656935,2018-12-11T17:00:56.935,10.861,11.220,-31.159,2.256
1544565656935,2018-12-11T17:00:56.935,10.861,17.439,-36.829,0.793
1544565656935,2018-12-11T17:00:56.935,10.861,19.451,-37.073,1.829
1544565657058,2018-12-11T17:00:57.058,10.984,15.610,-33.110,1.037
1544565657058,2018-12-11T17:00:57.058,10.984,11.037,-34.390,1.951
1544565657058,2018-12-11T17:00:57.058,10.984,10.976,-30.854,4.024
1544565657174,2018-12-11T17:00:57.174,11.100,16.159,-21.829,4.939
1544565657174,2018-12-11T17:00:57.174,11.100,24.573,-16.159,0.793
1544565657174,2018-12-11T17:00:57.174,11.100,25.366,-8.049,-9.939
1544565657287,2018-12-11T17:00:57.287,11.213,5.793,2.866,-10.854
1544565657287,2018-12-11T17:00:57.287,11.213,-11.707,-29.817,-2.073
1544565657287,2018-12-11T17:00:57.287,11.213,-6.098,-47.988,0.244
1544565657409,2018-12-11T17:00:57.409,11.335,2.561,-19.207,1.341
1544565657409,2018-12-11T17:00:57.409,11.335,3.598,-8.293,4.268
1544565657409,2018-12-11T17:00:57.409,11.335,1.585,-13.780,7.256
1544565657533,2018-12-11T17:00:57.533,11.459,1.280,-14.390,8.598
1544565657533,2018-12-11T17:00:57.533,11.459,0.549,-9.878,7.744
1544565657533,2018-12-11T17:00:57.533,11.459,-0.183,-6.341,6.524
1544565657645,2018-12-11T17:00:57.645,11.571,-1.707,-2.500,7.012
1544565657645,2018-12-11T17:00:57.645,11.571,-3.720,-5.000,7.561
1544565657645,2018-12-11T17:00:57.645,11.571,-7.134,-4.695,5.366
1544565657769,2018-12-11T17:00:57.769,11.695,-9.024,-2.317,3.659
1544565657769,2018-12-11T17:00:57.769,11.695,-8.780,-0.793,3.232
1544565657769,2018-12-11T17:00:57.769,11.695,-8.293,1.098,2.988
1544565657891,2018-12-11T17:00:57.891,11.817,-7.256,7.012,3.537
1544565657891,2018-12-11T17:00:57.891,11.817,-7.073,9.878,3.780
1544565657891,2018-12-11T17:00:57.891,11.817,-7.012,8.110,2.744
1544565658020,2018-12-11T17:00:58.020,11.946,-6.829,7.988,1.707
1544565658020,2018-12-11T17:00:58.020,11.946,-6.646,12.378,1.159
1544565658020,2018-12-11T17:00:58.020,11.946,-6.646,16.707,1.037
1544565658125,2018-12-11T17:00:58.125,12.051,-7.317,17.561,0.915
1544565658125,2018-12-11T17:00:58.125,12.051,-6.220,14.939,0.732
1544565658125,2018-12-11T17:00:58.125,12.051,-5.305,9.146,0.610
1544565658241,2018-12-11T17:00:58.241,12.167,-4.512,5.366,0.488
1544565658241,2018-12-11T17:00:58.241,12.167,-3.110,5.305,0.488
1544565658241,2018-12-11T17:00:58.241,12.167,-2.378,5.915,0.732
1544565658367,2018-12-11T17:00:58.367,12.293,-2.500,5.793,1.890
1544565658367,2018-12-11T17:00:58.367,12.293,-2.012,6.524,2.378
1544565658367,2018-12-11T17:00:58.367,12.293,-0.183,6.646,1.463
1544565658488,2018-12-11T17:00:58.488,12.414,1.463,5.000,0.732
1544565658488,2018-12-11T17:00:58.488,12.414,1.829,1.220,-0.244
1544565658488,2018-12-11T17:00:58.488,12.414,0.488,-3.293,-1.402
1544565658600,2018-12-11T17:00:58.600,12.526,-0.122,-2.134,-1.402
1544565658600,2018-12-11T17:00:58.600,12.526,0.183,1.220,-1.341
1544565658600,2018-12-11T17:00:58.600,12.526,0.183,1.037,-1.524
1544565658735,2018-12-11T17:00:58.735,12.661,0.549,-0.915,-1.463
1544565658735,2018-12-11T17:00:58.735,12.661,0.366,-2.256,-1.646
1544565658735,2018-12-11T17:00:58.735,12.661,-0.366,-2.317,-1.768
1544565658849,2018-12-11T17:00:58.849,12.775,-1.220,-1.098,-1.585
1544565658849,2018-12-11T17:00:58.849,12.775,-1.585,0.976,-1.524
1544565658849,2018-12-11T17:00:58.849,12.775,-2.073,2.012,-1.463
1544565658954,2018-12-11T17:00:58.954,12.880,-2.195,2.683,-0.793
1544565658954,2018-12-11T17:00:58.954,12.880,-2.256,1.098,-0.244
1544565658954,2018-12-11T17:00:58.954,12.880,-2.317,0.000,-0.427
1544565659085,2018-12-11T17:00:59.085,13.011,-1.951,0.793,-0.183
1544565659085,2018-12-11T17:00:59.085,13.011,-1.585,1.829,0.366
1544565659085,2018-12-11T17:00:59.085,13.011,-1.463,1.585,0.427
1544565659194,2018-12-11T17:00:59.194,13.120,-1.159,3.720,0.061
1544565659194,2018-12-11T17:00:59.194,13.120,-0.610,6.098,-0.183
1544565659194,2018-12-11T17:00:59.194,13.120,-0.671,2.500,-0.061
1544565659371,2018-12-11T17:00:59.371,13.297,-0.061,-1.768,-0.244
1544565659371,2018-12-11T17:00:59.371,13.297,0.732,-2.866,-0.488
1544565659371,2018-12-11T17:00:59.371,13.297,1.280,-3.171,-0.610
1544565659455,2018-12-11T17:00:59.455,13.381,1.524,-3.293,-0.732
1544565659455,2018-12-11T17:00:59.455,13.381,1.463,-3.720,-1.159
1544565659455,2018-12-11T17:00:59.455,13.381,1.585,-4.085,-1.646
1544565659558,2018-12-11T17:00:59.558,13.484,1.829,-3.415,-2.073
1544565659558,2018-12-11T17:00:59.558,13.484,1.524,-4.817,-2.439
1544565659558,2018-12-11T17:00:59.558,13.484,1.951,-5.610,-1.646
1544565659682,2018-12-11T17:00:59.682,13.608,1.646,-4.756,-0.915
1544565659682,2018-12-11T17:00:59.682,13.608,0.000,-2.195,-0.854
1544565659682,2018-12-11T17:00:59.682,13.608,-0.915,1.098,-0.732
1544565659805,2018-12-11T17:00:59.805,13.731,-0.854,2.744,-0.305
1544565659805,2018-12-11T17:00:59.805,13.731,-1.280,1.220,-0.183
1544565659805,2018-12-11T17:00:59.805,13.731,-1.707,-0.061,-0.366
1544565659918,2018-12-11T17:00:59.918,13.844,-1.707,0.183,-0.610
1544565659918,2018-12-11T17:00:59.918,13.844,-1.585,0.610,-0.915
1544565659918,2018-12-11T17:00:59.918,13.844,-1.463,1.585,-1.098
1544565660058,2018-12-11T17:01:00.058,13.984,-1.402,2.073,-1.280
1544565660058,2018-12-11T17:01:00.058,13.984,-1.707,1.037,-1.829
1544565660058,2018-12-11T17:01:00.058,13.984,-1.159,0.305,-2.134
1544565660170,2018-12-11T17:01:00.170,14.096,-0.427,0.732,-1.829
1544565660170,2018-12-11T17:01:00.170,14.096,-0.244,0.244,-1.646
1544565660170,2018-12-11T17:01:00.170,14.096,0.122,0.000,-1.585
1544565660297,2018-12-11T17:01:00.297,14.223,0.488,0.610,-1.524
1544565660297,2018-12-11T17:01:00.297,14.223,0.610,0.854,-1.220
1544565660297,2018-12-11T17:01:00.297,14.223,0.549,-0.305,-1.159
1544565660412,2018-12-11T17:01:00.412,14.338,0.305,-0.915,-1.098
1544565660412,2018-12-11T17:01:00.412,14.338,0.183,-0.427,-0.671
